Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
,,,,,0,3,50,100,,,,0
,,,,,1,3,39,54,,,,15
,,,,,1,3,60,56,,,,15
,,,,,0,4,50,100,,,,0
,,,,,1,4,26,45,,,,15
,,,,,1,4,50,68,,,,15
1,1,0,1,2,3,3,69,33,180,300,1,5
2,1,0,1,1,3,4,93,47,60,180,4,5
3,1,0,1,1,3,2,88,69,60,180,2,5
4,1,0,1,2,3,2,7,34,0,300,3,5
5,1,0,1,2,3,3,1,7,60,180,3,5
6,1,0,1,1,3,3,83,39,60,180,3,5
7,1,0,1,2,3,3,79,75,0,300,3,5
8,1,0,1,1,3,3,21,59,60,180,3,5
9,1,0,1,1,3,3,10,83,60,180,2,5
10,1,0,1,2,3,4,77,39,420,540,3,5
11,1,0,1,2,3,2,7,83,420,540,4,5
12,1,0,1,1,3,1,46,9,60,180,1,5
13,1,0,1,2,3,4,51,71,180,300,2,5
14,1,0,1,1,3,4,70,84,60,180,1,5
15,1,0,1,1,3,4,94,65,60,180,2,5
16,1,0,1,2,3,1,48,80,420,540,3,5
17,1,0,1,2,3,2,91,63,420,540,2,5
18,1,0,1,1,3,4,70,16,60,180,3,5
19,1,0,1,2,3,1,91,100,420,540,1,5
20,1,0,1,2,3,2,61,59,0,300,4,5
21,1,0,1,1,3,3,34,52,60,180,2,5
22,1,0,1,1,3,3,28,76,60,180,2,5
23,1,0,1,2,3,2,83,69,0,300,2,5
24,1,0,1,1,3,1,55,37,60,180,2,5
25,1,0,1,2,3,3,70,86,180,300,4,5
26,1,0,1,2,3,1,12,55,180,300,2,5
27,1,0,1,1,3,3,54,15,60,180,4,5
28,1,0,1,1,3,2,97,69,60,180,4,5
29,1,0,1,1,3,1,63,95,60,180,2,5
30,1,0,1,2,3,3,16,29,300,600,1,5
31,1,0,1,2,3,4,30,40,420,540,4,5
32,1,0,1,1,3,2,71,58,60,180,3,5
33,1,0,1,1,3,1,53,90,60,180,2,5
34,1,0,1,1,3,2,97,90,60,180,3,5
35,1,0,1,1,3,3,22,47,60,180,4,5
36,1,0,1,2,3,4,64,90,420,540,3,5
37,1,0,1,1,3,3,66,42,60,180,4,5
38,1,0,1,1,3,3,35,63,60,180,4,5
39,1,0,1,1,3,2,37,70,60,180,2,5
40,1,0,1,1,3,2,1,87,60,180,2,5
41,1,0,1,1,3,2,8,6,60,180,2,5
42,1,0,1,2,3,3,2,27,300,420,3,5
43,1,0,1,1,3,1,4,10,60,180,2,5
44,1,0,1,1,3,2,5,100,60,180,4,5
45,1,0,1,2,3,3,31,34,0,300,1,5
46,1,0,1,2,3,3,78,13,60,180,2,5
47,1,0,1,1,3,3,28,12,60,180,4,5
48,1,0,1,2,3,3,89,72,0,300,1,5
49,1,0,1,1,3,3,12,70,60,180,3,5
50,1,0,1,1,3,3,54,61,60,180,3,5
51,1,0,1,2,3,1,48,0,180,300,2,5
52,1,0,1,2,3,1,47,25,60,180,1,5
53,1,0,1,2,3,4,76,47,420,540,2,5
54,1,0,1,2,3,3,50,75,0,300,3,5
55,1,0,1,2,3,2,76,30,180,300,2,5
56,1,0,1,1,3,4,63,83,60,180,3,5
57,1,0,1,1,3,1,97,100,60,180,1,5
58,1,0,1,1,3,4,19,90,60,180,3,5
59,1,0,1,1,3,4,68,49,60,180,4,5
60,1,0,1,1,3,1,6,90,60,180,3,5
61,1,0,1,1,3,3,80,82,60,180,2,5
62,1,0,1,1,3,2,17,9,60,180,3,5
63,1,0,1,2,3,2,28,49,0,300,4,5
64,1,0,1,2,3,2,99,29,180,300,3,5
65,1,0,1,1,3,3,11,9,60,180,3,5
66,1,0,1,1,3,1,48,88,60,180,1,5
67,1,0,1,1,3,3,62,95,60,180,1,5
68,1,0,1,1,3,4,29,93,60,180,4,5
69,1,0,1,1,3,2,1,24,60,180,4,5
70,1,0,1,2,3,4,56,72,420,540,3,5
71,1,0,1,1,3,1,22,28,60,180,2,5
72,1,0,1,2,3,3,59,28,420,540,1,5
73,1,0,1,2,3,2,0,32,420,540,1,5
74,1,0,1,1,3,2,63,82,60,180,3,5
75,1,0,1,2,3,3,52,37,0,300,2,5
76,1,0,1,2,3,3,64,3,300,600,3,5
77,1,0,1,1,3,3,100,70,60,180,1,5
78,1,0,1,2,3,1,54,98,420,540,3,5
79,1,0,1,1,3,2,24,35,60,180,1,5
80,1,0,1,1,3,4,89,8,60,180,2,5
81,1,0,1,1,3,1,80,75,60,180,3,5
82,1,0,1,1,3,3,75,8,60,180,1,5
83,1,0,1,2,3,1,64,50,60,180,1,5
84,1,0,1,2,3,3,36,57,60,180,1,5
85,1,0,1,2,3,4,1,4,420,540,3,5
86,1,0,1,2,3,2,32,3,0,300,1,5
87,1,0,1,1,3,3,92,42,60,180,2,5
88,1,0,1,1,3,2,4,50,60,180,2,5
89,1,0,1,2,3,2,71,2,0,300,3,5
90,1,0,1,1,3,2,65,19,60,180,3,5
91,1,0,1,1,3,4,0,13,60,180,4,5
92,1,0,1,1,3,2,89,75,60,180,4,5
93,1,0,1,1,3,3,49,49,60,180,4,5
94,1,0,1,1,3,3,20,14,60,180,4,5
95,1,0,1,1,3,4,37,79,60,180,2,5
96,1,0,1,1,3,1,70,83,60,180,4,5
97,1,0,1,1,3,1,2,46,60,180,4,5
98,1,0,1,2,3,4,78,54,60,180,4,5
99,1,0,1,1,3,1,6,26,60,180,2,5
100,1,0,1,1,3,1,31,29,60,180,2,5
101,1,0,1,2,3,4,78,77,60,180,2,5
102,1,0,1,1,3,1,58,94,60,180,4,5
103,1,0,1,2,3,3,12,0,60,180,1,5
104,1,0,1,1,3,1,7,32,60,180,1,5
105,1,0,1,1,3,4,21,66,60,180,2,5
106,1,0,1,1,3,2,82,58,60,180,4,5
107,1,0,1,2,3,4,22,14,180,300,2,5
108,1,0,1,1,3,4,20,62,60,180,4,5
109,1,0,1,1,3,2,78,94,60,180,3,5
110,1,0,1,2,3,3,9,29,60,180,2,5
111,1,0,1,1,3,1,37,26,60,180,4,5
112,1,0,1,2,3,4,68,59,300,420,4,5
113,1,0,1,2,3,4,100,50,0,300,3,5
114,1,0,1,1,3,1,28,41,60,180,4,5
115,1,0,1,2,3,2,16,69,60,180,3,5
116,1,0,1,1,3,3,2,29,60,180,2,5
117,1,0,1,1,3,3,22,23,60,180,1,5
118,1,0,1,1,3,2,40,63,60,180,1,5
119,1,0,1,1,3,3,19,76,60,180,2,5
120,1,0,1,2,3,1,61,66,300,600,3,5
121,1,0,1,2,3,1,93,5,60,180,2,5
122,1,0,1,1,3,3,35,25,60,180,1,5
123,1,0,1,2,3,3,47,30,300,420,2,5
124,1,0,1,2,3,2,38,38,0,300,2,5
125,1,0,1,1,3,2,41,30,60,180,3,5
126,1,0,1,1,3,3,91,57,60,180,2,5
127,1,0,1,2,3,4,2,95,180,300,3,5
128,1,0,1,2,3,3,55,34,0,300,1,5
129,1,0,1,1,3,3,10,16,60,180,2,5
130,1,0,1,1,3,3,97,100,60,180,1,5
131,1,0,1,1,3,4,18,33,60,180,2,5
132,1,0,1,1,3,4,63,91,60,180,3,5
133,1,0,1,1,3,4,46,45,60,180,2,5
134,1,0,1,1,3,2,68,79,60,180,1,5
135,1,0,1,2,3,4,55,44,180,300,3,5
136,1,0,1,1,3,3,63,95,60,180,4,5
137,1,0,1,1,3,3,100,2,60,180,2,5
138,1,0,1,2,3,4,85,66,60,180,2,5
139,1,0,1,2,3,4,58,76,0,300,1,5
140,1,0,1,2,3,4,0,92,420,540,4,5
141,1,0,1,1,3,3,73,2,60,180,3,5
142,1,0,1,1,3,1,2,14,60,180,4,5
143,1,0,1,1,3,3,20,28,60,180,1,5
144,1,0,1,1,3,1,65,40,60,180,2,5
145,1,0,1,2,3,2,69,82,0,300,3,5
146,1,0,1,2,3,2,75,51,180,300,4,5
147,1,0,1,1,3,3,94,4,60,180,3,5
148,1,0,1,1,3,1,70,91,60,180,4,5
149,1,0,1,2,3,3,63,94,420,540,4,5
150,1,0,1,1,3,4,16,43,60,180,4,5
151,1,0,1,2,3,2,0,74,180,300,1,5
152,1,0,1,2,3,3,75,4,180,300,3,5
153,1,0,1,2,3,4,89,22,180,300,2,5
154,1,0,1,1,3,4,42,80,60,180,3,5
155,1,0,1,1,3,2,11,67,60,180,2,5
156,1,0,1,2,3,1,33,35,180,300,3,5
157,1,0,1,1,3,3,23,12,60,180,3,5
158,1,0,1,2,3,4,41,20,300,420,2,5
159,1,0,1,1,3,2,81,78,60,180,2,5
160,1,0,1,1,3,2,75,71,60,180,2,5
161,1,0,1,2,3,4,88,51,420,540,2,5
