Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
,,,,,0,3,50,100,,,,0
,,,,,1,3,39,54,,,,15
,,,,,1,3,60,56,,,,15
,,,,,0,4,50,100,,,,0
,,,,,1,4,26,45,,,,15
,,,,,1,4,50,68,,,,15
1,1,0,1,1,3,3,41,38,60,180,4,5
2,1,0,1,1,3,1,67,17,60,180,1,5
3,1,0,1,1,3,4,79,20,60,180,3,5
4,1,0,1,2,3,4,71,10,180,300,3,5
5,1,0,1,1,3,4,44,69,60,180,4,5
6,1,0,1,2,3,3,64,19,0,300,4,5
7,1,0,1,1,3,3,9,48,60,180,3,5
8,1,0,1,1,3,2,95,50,60,180,3,5
9,1,0,1,1,3,1,53,2,60,180,2,5
10,1,0,1,2,3,1,50,78,0,300,1,5
11,1,0,1,1,3,1,95,20,60,180,3,5
12,1,0,1,2,3,3,14,8,60,180,4,5
13,1,0,1,1,3,1,54,73,60,180,4,5
14,1,0,1,1,3,2,48,82,60,180,2,5
15,1,0,1,2,3,2,36,100,300,420,4,5
16,1,0,1,2,3,4,74,3,180,300,3,5
17,1,0,1,1,3,4,0,47,60,180,1,5
18,1,0,1,1,3,4,100,94,60,180,3,5
19,1,0,1,1,3,4,36,74,60,180,2,5
20,1,0,1,1,3,2,86,6,60,180,1,5
21,1,0,1,1,3,2,76,39,60,180,3,5
22,1,0,1,2,3,2,40,29,0,300,2,5
23,1,0,1,2,3,3,38,25,0,300,1,5
24,1,0,1,1,3,1,58,41,60,180,4,5
25,1,0,1,1,3,3,87,76,60,180,4,5
26,1,0,1,1,3,4,10,27,60,180,1,5
27,1,0,1,2,3,2,97,33,420,540,4,5
28,1,0,1,2,3,3,37,24,0,300,1,5
29,1,0,1,1,3,1,37,74,60,180,1,5
30,1,0,1,1,3,1,20,36,60,180,3,5
31,1,0,1,1,3,1,0,88,60,180,3,5
32,1,0,1,2,3,4,64,47,420,540,3,5
33,1,0,1,2,3,2,59,95,60,180,2,5
34,1,0,1,1,3,3,39,55,60,180,2,5
35,1,0,1,2,3,4,9,59,0,300,1,5
36,1,0,1,1,3,4,60,23,60,180,4,5
37,1,0,1,1,3,4,59,66,60,180,2,5
38,1,0,1,2,3,2,2,68,180,300,3,5
39,1,0,1,1,3,4,4,49,60,180,3,5
40,1,0,1,2,3,1,100,29,420,540,1,5
41,1,0,1,2,3,4,32,51,180,300,1,5
42,1,0,1,1,3,2,8,45,60,180,2,5
43,1,0,1,1,3,1,56,41,60,180,1,5
44,1,0,1,2,3,1,14,62,420,540,4,5
45,1,0,1,2,3,3,23,8,420,540,1,5
46,1,0,1,1,3,1,53,12,60,180,2,5
47,1,0,1,1,3,4,93,0,60,180,4,5
48,1,0,1,2,3,3,72,99,180,300,4,5
49,1,0,1,1,3,3,21,100,60,180,1,5
50,1,0,1,1,3,4,85,45,60,180,1,5
51,1,0,1,2,3,1,2,22,0,300,1,5
52,1,0,1,1,3,1,2,49,60,180,4,5
53,1,0,1,2,3,3,8,2,60,180,4,5
54,1,0,1,2,3,3,37,34,420,540,1,5
55,1,0,1,1,3,4,22,92,60,180,1,5
56,1,0,1,2,3,2,97,8,300,600,2,5
57,1,0,1,1,3,1,88,95,60,180,4,5
58,1,0,1,1,3,1,17,82,60,180,2,5
59,1,0,1,1,3,2,78,14,60,180,1,5
60,1,0,1,2,3,1,94,78,180,300,1,5
61,1,0,1,2,3,4,89,46,0,300,2,5
62,1,0,1,2,3,2,42,5,300,600,4,5
63,1,0,1,2,3,2,64,17,180,300,1,5
64,1,0,1,1,3,1,79,47,60,180,3,5
65,1,0,1,1,3,2,26,91,60,180,4,5
66,1,0,1,2,3,2,31,6,180,300,2,5
67,1,0,1,1,3,1,77,27,60,180,1,5
68,1,0,1,2,3,3,21,11,180,300,3,5
69,1,0,1,1,3,1,20,45,60,180,1,5
70,1,0,1,2,3,4,54,48,60,180,4,5
71,1,0,1,1,3,3,87,29,60,180,3,5
72,1,0,1,1,3,3,5,15,60,180,1,5
73,1,0,1,1,3,2,3,94,60,180,3,5
74,1,0,1,2,3,2,21,29,180,300,3,5
75,1,0,1,2,3,4,41,35,60,180,4,5
76,1,0,1,2,3,1,58,52,180,300,2,5
77,1,0,1,1,3,3,99,32,60,180,4,5
78,1,0,1,1,3,2,21,32,60,180,3,5
79,1,0,1,1,3,1,73,48,60,180,3,5
80,1,0,1,1,3,1,32,45,60,180,2,5
81,1,0,1,1,3,1,19,0,60,180,2,5
82,1,0,1,1,3,4,30,16,60,180,4,5
83,1,0,1,1,3,3,20,77,60,180,1,5
84,1,0,1,2,3,2,80,91,180,300,1,5
85,1,0,1,2,3,4,30,11,0,300,3,5
86,1,0,1,1,3,2,61,58,60,180,3,5
87,1,0,1,1,3,2,8,93,60,180,4,5
88,1,0,1,1,3,4,49,36,60,180,2,5
89,1,0,1,1,3,2,80,9,60,180,1,5
90,1,0,1,1,3,4,27,46,60,180,3,5
91,1,0,1,1,3,3,61,98,60,180,3,5
92,1,0,1,1,3,4,22,4,60,180,3,5
93,1,0,1,1,3,2,98,47,60,180,1,5
94,1,0,1,1,3,2,33,57,60,180,1,5
95,1,0,1,1,3,1,49,88,60,180,2,5
96,1,0,1,2,3,3,97,90,0,300,3,5
97,1,0,1,1,3,2,0,83,60,180,1,5
98,1,0,1,2,3,1,18,61,0,300,3,5
99,1,0,1,1,3,2,30,33,60,180,1,5
100,1,0,1,1,3,1,7,65,60,180,3,5
101,1,0,1,1,3,2,3,25,60,180,3,5
102,1,0,1,1,3,2,94,95,60,180,1,5
103,1,0,1,2,3,3,20,77,420,540,3,5
104,1,0,1,2,3,4,13,48,60,180,2,5
105,1,0,1,1,3,1,22,84,60,180,2,5
106,1,0,1,2,3,3,60,26,60,180,4,5
107,1,0,1,1,3,1,90,33,60,180,3,5
108,1,0,1,1,3,3,63,97,60,180,4,5
109,1,0,1,1,3,3,88,16,60,180,1,5
110,1,0,1,1,3,2,16,53,60,180,3,5
111,1,0,1,1,3,1,26,27,60,180,2,5
112,1,0,1,1,3,3,96,62,60,180,1,5
113,1,0,1,1,3,4,87,57,60,180,2,5
114,1,0,1,1,3,1,60,33,60,180,4,5
115,1,0,1,1,3,2,52,27,60,180,1,5
116,1,0,1,1,3,3,95,94,60,180,2,5
117,1,0,1,1,3,4,63,73,60,180,2,5
118,1,0,1,1,3,3,76,77,60,180,3,5
119,1,0,1,1,3,3,56,40,60,180,1,5
120,1,0,1,1,3,2,84,63,60,180,1,5
121,1,0,1,2,3,2,6,15,420,540,1,5
122,1,0,1,2,3,2,10,47,0,300,2,5
123,1,0,1,1,3,4,75,8,60,180,4,5
124,1,0,1,1,3,1,23,31,60,180,2,5
125,1,0,1,2,3,3,74,96,60,180,1,5
126,1,0,1,1,3,2,70,71,60,180,2,5
127,1,0,1,1,3,3,36,100,60,180,4,5
128,1,0,1,1,3,4,32,68,60,180,2,5
129,1,0,1,1,3,1,21,15,60,180,1,5
130,1,0,1,2,3,4,3,68,180,300,1,5
131,1,0,1,1,3,4,8,81,60,180,1,5
132,1,0,1,1,3,2,12,26,60,180,1,5
133,1,0,1,1,3,4,63,80,60,180,2,5
134,1,0,1,1,3,1,54,92,60,180,3,5
135,1,0,1,2,3,2,4,4,420,540,4,5
136,1,0,1,1,3,1,40,22,60,180,1,5
137,1,0,1,1,3,1,89,25,60,180,1,5
138,1,0,1,2,3,3,87,47,0,300,2,5
139,1,0,1,2,3,2,52,89,0,300,4,5
140,1,0,1,2,3,3,87,6,420,540,2,5
141,1,0,1,2,3,3,98,76,180,300,3,5
142,1,0,1,2,3,3,75,19,180,300,1,5
143,1,0,1,1,3,2,73,29,60,180,1,5
144,1,0,1,2,3,1,72,56,300,600,1,5
145,1,0,1,1,3,2,92,9,60,180,3,5
146,1,0,1,1,3,2,44,33,60,180,1,5
147,1,0,1,2,3,3,94,47,420,540,4,5
148,1,0,1,1,3,3,67,61,60,180,3,5
149,1,0,1,1,3,1,36,59,60,180,1,5
150,1,0,1,1,3,3,56,13,60,180,2,5
151,1,0,1,2,3,1,68,0,420,540,1,5
152,1,0,1,1,3,3,92,87,60,180,1,5
153,1,0,1,1,3,4,96,69,60,180,4,5
154,1,0,1,1,3,2,68,22,60,180,1,5
155,1,0,1,1,3,1,1,11,60,180,1,5
156,1,0,1,1,3,1,35,57,60,180,1,5
157,1,0,1,1,3,2,11,79,60,180,2,5
158,1,0,1,1,3,4,66,48,60,180,3,5
159,1,0,1,1,3,2,17,1,60,180,3,5
160,1,0,1,1,3,3,84,73,60,180,3,5
161,1,0,1,2,3,1,74,34,300,420,2,5
