Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
1,1,0,1,2,3,1,83,87,300,420,4,5
2,1,0,1,1,3,1,91,85,60,180,3,5
3,1,0,1,2,3,1,48,78,180,300,3,5
4,1,0,1,1,3,1,84,56,60,180,1,5
5,1,0,1,2,3,1,59,39,60,180,1,5
6,1,0,1,1,3,2,43,38,60,180,2,5
7,1,0,1,1,3,2,68,17,60,180,3,5
8,1,0,1,1,3,2,88,83,60,180,2,5
9,1,0,1,2,3,2,79,88,300,600,4,5
10,1,0,1,1,3,2,56,38,60,180,1,5
11,1,84,1,2,3,2,13,44,420,540,4,5
12,12,201,12,2,3,1,8,11,420,540,1,5
13,13,489,14,1,3,2,73,54,0,300,4,5
14,5,538,6,2,3,1,18,11,180,300,4,5
15,3,493,5,1,3,2,76,42,0,300,3,5
16,11,388,11,2,3,2,30,57,420,540,3,5
17,3,460,4,1,3,1,24,8,0,300,1,5
18,10,79,11,1,3,1,33,82,180,300,2,5
19,3,268,3,2,3,2,53,71,300,420,3,5
20,7,474,9,1,3,1,30,5,60,180,1,5
21,3,400,3,2,3,1,53,57,420,540,2,5
22,11,289,12,1,3,2,11,9,0,300,2,5
23,3,487,4,1,3,1,37,14,180,300,2,5
24,4,120,5,1,3,2,53,45,180,300,3,5
25,1,510,3,1,3,2,46,32,60,180,3,5
26,11,155,12,1,3,1,22,41,60,180,3,5
27,7,387,8,1,3,1,16,37,60,180,1,5
28,1,365,1,2,3,2,6,49,420,540,3,5
29,2,227,3,1,3,2,61,61,60,180,4,5
30,14,168,15,2,3,2,53,86,420,540,2,5
31,5,299,6,1,3,2,79,23,60,180,4,5
32,11,180,12,2,3,2,0,77,420,540,1,5
33,5,111,5,1,3,1,85,15,180,300,3,5
34,2,326,3,1,3,1,60,86,0,300,4,5
35,7,301,7,2,3,1,36,68,420,540,3,5
36,1,454,3,1,3,1,73,51,60,180,1,5
37,11,132,11,1,3,1,90,28,180,300,4,5
38,5,147,6,1,3,1,96,48,60,180,3,5
39,11,427,13,1,3,1,31,96,180,300,4,5
40,1,224,1,2,3,1,40,13,420,540,2,5
41,13,347,15,1,3,2,92,65,180,300,4,5
42,8,242,8,2,3,1,47,49,420,540,3,5
43,8,175,8,2,3,2,47,70,420,540,1,5
44,9,151,9,2,3,2,9,99,180,300,2,5
45,2,444,3,1,3,1,49,77,180,300,2,5
46,14,55,14,1,3,2,2,6,60,180,2,5
47,9,146,10,1,3,1,32,76,180,300,4,5
48,13,396,13,2,3,2,100,86,420,540,3,5
49,1,364,1,2,3,2,80,8,420,540,2,5
50,12,490,14,1,3,1,92,87,180,300,1,5
51,5,265,5,2,3,1,93,66,300,420,2,5
52,7,501,9,1,3,1,43,25,60,180,1,5
53,2,46,3,1,3,2,24,100,180,300,4,5
54,8,503,9,1,3,1,0,36,0,300,3,5
55,12,167,12,1,3,1,18,29,180,300,4,5
56,10,345,10,2,3,2,98,22,420,540,2,5
57,1,301,2,2,3,1,6,67,420,540,4,5
58,8,549,9,1,3,1,80,22,60,180,1,5
59,12,112,12,2,3,2,3,14,420,540,3,5
60,12,553,14,1,3,2,2,93,0,300,3,5
61,13,432,15,1,3,2,70,81,180,300,3,5
62,5,379,5,2,3,1,50,68,420,540,2,5
63,3,191,4,2,3,2,38,13,60,180,3,5
64,11,585,13,1,3,1,48,82,60,180,4,5
65,8,126,8,1,3,1,28,68,180,300,4,5
66,7,277,7,2,3,2,96,30,420,540,3,5
67,5,33,5,1,3,2,96,94,60,180,3,5
68,1,305,1,2,3,1,38,71,420,540,3,5
69,8,421,9,2,3,1,89,27,180,300,4,5
70,13,558,15,1,3,1,72,20,180,300,3,5
71,10,567,11,1,3,2,55,21,60,180,2,5
72,5,436,6,1,3,1,72,86,0,300,2,5
73,13,181,13,2,3,2,30,3,420,540,3,5
74,8,597,10,2,3,1,48,75,420,540,1,5
75,4,151,4,1,3,2,81,89,180,300,2,5
76,5,451,7,2,3,1,36,50,300,600,1,5
77,4,425,6,2,3,1,43,37,420,540,4,5
78,10,335,11,1,3,2,80,86,180,300,3,5
79,4,52,4,2,3,1,92,80,0,300,3,5
80,2,242,3,1,3,1,12,51,0,300,3,5
81,11,529,12,1,3,1,37,40,0,300,2,5
82,5,466,6,1,3,1,13,55,180,300,4,5
83,1,595,2,2,3,1,60,54,420,540,2,5
84,2,568,4,1,3,1,21,29,0,300,2,5
85,14,283,15,1,3,2,12,14,60,180,4,5
86,3,305,4,1,3,2,73,61,180,300,2,5
87,14,289,16,2,3,2,59,6,180,300,3,5
88,14,232,14,2,3,2,50,93,420,540,3,5
89,10,215,10,2,3,1,51,75,300,420,3,5
90,12,362,12,2,3,1,59,0,420,540,2,5
91,7,234,7,2,3,2,31,26,420,540,3,5
92,3,130,3,1,3,2,94,42,180,300,2,5
93,1,595,2,1,3,1,63,95,180,300,4,5
94,3,102,4,1,3,2,73,45,0,300,3,5
95,8,574,9,1,3,2,72,22,180,300,2,5
96,11,396,11,2,3,2,66,7,420,540,3,5
97,3,475,5,1,3,2,10,5,60,180,1,5
98,2,498,3,1,3,1,25,21,0,300,4,5
99,3,72,4,2,3,1,59,0,0,300,3,5
100,6,330,6,2,3,1,53,48,420,540,4,5
101,1,289,1,2,3,1,58,65,420,540,2,5
102,6,388,6,2,3,2,44,3,420,540,1,5
103,13,142,15,1,3,2,51,71,0,300,2,5
104,4,279,4,2,3,1,16,33,420,540,1,5
105,1,537,3,1,3,2,20,7,0,300,2,5
106,8,193,9,1,3,2,53,73,180,300,3,5
107,5,427,7,2,3,2,74,49,0,300,1,5
108,12,163,13,1,3,2,69,9,60,180,1,5
109,5,469,7,1,3,1,43,27,180,300,1,5
110,8,42,8,1,3,2,60,51,60,180,3,5
111,9,125,9,1,3,1,91,89,180,300,4,5
112,9,348,10,2,3,1,73,46,300,600,4,5
113,3,159,4,1,3,2,71,4,0,300,2,5
114,13,158,13,1,3,1,94,87,180,300,2,5
115,14,47,15,2,3,2,19,72,420,540,2,5
116,2,344,3,2,3,2,82,85,0,300,3,5
117,11,364,12,2,3,1,94,38,180,300,3,5
118,6,582,8,1,3,2,43,12,0,300,1,5
119,6,579,8,1,3,2,89,81,180,300,2,5
120,6,209,6,2,3,1,100,81,300,420,2,5
121,8,232,9,1,3,1,26,88,180,300,1,5
122,12,594,14,2,3,2,4,26,300,420,1,5
123,4,598,6,2,3,2,31,1,0,300,4,5
124,13,580,14,1,3,1,23,49,0,300,3,5
125,3,129,4,1,3,1,56,19,180,300,4,5
126,2,527,3,2,3,1,3,5,300,420,1,5
127,9,96,9,1,3,1,74,34,180,300,1,5
128,5,398,5,2,3,2,73,21,420,540,3,5
129,12,338,12,2,3,2,89,77,420,540,2,5
130,4,446,5,1,3,1,39,36,60,180,4,5
131,5,195,7,2,3,2,49,9,420,540,3,5
132,6,238,7,1,3,2,11,56,180,300,1,5
133,3,600,4,2,3,2,66,26,420,540,3,5
134,13,170,14,2,3,1,15,61,180,300,3,5
135,4,173,4,1,3,1,23,45,180,300,4,5
136,3,447,5,1,3,1,95,35,60,180,4,5
137,7,251,8,1,3,2,88,35,60,180,2,5
138,10,352,11,2,3,2,54,100,180,300,3,5
139,14,395,14,2,3,2,34,1,420,540,2,5
140,6,31,6,1,3,1,51,48,60,180,3,5
141,4,530,6,2,3,1,11,85,180,300,2,5
142,12,272,13,1,3,2,76,68,180,300,2,5
143,9,589,11,1,3,2,68,61,60,180,1,5
144,5,537,6,2,3,2,91,40,420,540,3,5
145,1,105,2,1,3,2,75,26,0,300,1,5
146,4,332,4,2,3,1,12,39,420,540,2,5
147,7,105,7,2,3,1,72,81,420,540,1,5
148,14,230,15,1,3,1,82,16,180,300,3,5
149,5,168,5,1,3,1,93,50,180,300,2,5
150,5,126,6,1,3,2,77,84,0,300,3,5
151,2,464,4,1,3,1,76,93,0,300,3,5
152,10,460,11,1,3,2,18,74,0,300,3,5
153,2,140,2,2,3,1,82,35,300,420,2,5
154,12,153,13,1,3,2,75,67,0,300,1,5
155,13,377,13,2,3,1,100,31,420,540,2,5
156,13,104,13,2,3,2,53,5,300,420,1,5
157,1,527,3,1,3,2,6,28,180,300,4,5
158,8,327,9,1,3,1,10,43,0,300,1,5
159,8,80,9,2,3,1,10,67,60,180,3,5
160,3,116,4,1,3,1,57,16,0,300,2,5
161,14,139,14,2,3,1,0,0,180,300,2,5
162,14,349,15,1,3,1,80,43,0,300,3,5
163,14,443,15,2,3,2,57,72,180,300,1,5
164,12,494,14,1,3,2,94,91,0,300,3,5
165,13,518,14,2,3,1,97,91,420,540,4,5
