Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
1,1,0,1,1,3,1,25,73,60,180,3,5
2,1,0,1,2,3,1,49,20,0,300,2,5
3,1,0,1,2,3,1,71,11,60,180,2,5
4,1,0,1,1,3,1,68,28,60,180,3,5
5,1,0,1,1,3,1,35,66,60,180,2,5
6,1,0,1,1,3,2,62,40,60,180,2,5
7,1,0,1,2,3,2,82,92,60,180,1,5
8,1,0,1,2,3,2,81,4,180,300,4,5
9,1,0,1,1,3,2,68,92,60,180,1,5
10,1,0,1,1,3,2,10,57,60,180,4,5
11,3,195,3,2,3,2,94,65,420,540,2,5
12,4,107,4,2,3,1,78,83,180,300,3,5
13,4,2,4,1,3,2,15,81,60,180,4,5
14,6,515,7,1,3,1,24,96,180,300,3,5
15,8,32,8,2,3,1,9,57,180,300,2,5
16,4,33,4,1,3,1,1,39,60,180,3,5
17,7,293,8,1,3,1,60,82,60,180,1,5
18,2,510,4,2,3,2,23,30,0,300,4,5
19,4,243,5,1,3,2,23,22,180,300,4,5
20,2,366,2,2,3,2,53,45,420,540,3,5
21,12,557,13,1,3,2,59,0,0,300,2,5
22,3,424,4,1,3,2,100,59,0,300,3,5
23,13,133,15,1,3,1,61,84,60,180,4,5
24,1,221,1,2,3,1,11,40,420,540,2,5
25,10,285,11,2,3,1,90,92,60,180,2,5
26,13,341,15,2,3,2,56,38,60,180,4,5
27,9,82,9,2,3,2,99,1,180,300,1,5
28,12,351,13,1,3,2,67,82,180,300,4,5
29,3,111,3,2,3,2,53,89,180,300,1,5
30,2,108,2,2,3,2,17,64,300,600,1,5
31,4,342,4,2,3,2,1,26,420,540,4,5
32,14,551,15,2,3,2,47,28,180,300,2,5
33,3,471,5,1,3,1,66,41,180,300,3,5
34,8,92,8,2,3,1,55,17,300,420,2,5
35,6,440,7,1,3,2,57,52,60,180,4,5
36,1,251,1,2,3,2,18,65,300,420,3,5
37,4,587,6,1,3,2,69,16,0,300,1,5
38,6,152,7,2,3,2,26,44,0,300,3,5
39,4,257,5,2,3,2,81,30,0,300,4,5
40,9,394,10,1,3,1,31,34,0,300,2,5
41,7,423,8,2,3,1,3,34,420,540,1,5
42,3,493,5,1,3,1,57,69,60,180,4,5
43,11,433,12,1,3,1,47,58,60,180,1,5
44,9,539,10,1,3,1,81,73,180,300,2,5
45,13,293,13,2,3,1,16,52,300,420,3,5
46,12,12,12,2,3,1,45,31,180,300,1,5
47,13,336,14,1,3,1,34,29,180,300,2,5
48,6,271,7,1,3,2,76,31,60,180,2,5
49,7,240,7,2,3,1,48,84,420,540,4,5
50,11,515,12,2,3,1,8,23,60,180,3,5
51,6,312,7,1,3,2,39,84,0,300,3,5
52,2,447,3,2,3,1,20,24,60,180,2,5
53,3,411,4,2,3,1,97,29,300,600,4,5
54,11,488,12,2,3,1,8,89,300,420,1,5
55,1,358,1,2,3,2,30,31,420,540,1,5
56,2,395,3,2,3,2,39,49,180,300,1,5
57,8,448,10,1,3,1,78,42,0,300,4,5
58,9,559,10,2,3,1,38,62,0,300,4,5
59,9,208,11,1,3,1,96,17,0,300,2,5
60,4,532,5,1,3,1,61,12,180,300,4,5
61,7,83,8,2,3,1,85,42,60,180,3,5
62,2,319,3,1,3,1,3,88,180,300,1,5
63,3,470,4,1,3,2,36,29,60,180,2,5
64,12,281,12,2,3,1,27,27,420,540,2,5
65,5,483,6,1,3,2,65,35,60,180,4,5
66,9,45,9,1,3,1,33,69,60,180,2,5
67,2,101,3,1,3,1,43,68,0,300,3,5
68,8,513,10,2,3,1,67,91,420,540,2,5
69,2,395,2,2,3,1,10,51,420,540,2,5
70,7,422,8,1,3,2,68,49,180,300,2,5
71,2,124,3,2,3,1,97,17,0,300,3,5
72,6,114,6,1,3,2,6,43,180,300,4,5
73,11,98,12,2,3,2,82,10,420,540,3,5
74,11,282,12,1,3,1,66,66,180,300,3,5
75,11,140,11,1,3,2,21,45,180,300,1,5
76,8,543,9,2,3,2,30,35,60,180,2,5
77,6,131,6,1,3,2,14,84,180,300,2,5
78,4,145,4,1,3,2,26,63,180,300,3,5
79,8,140,9,2,3,2,93,37,420,540,4,5
80,3,556,5,1,3,1,11,21,60,180,3,5
81,6,341,7,1,3,2,22,88,0,300,2,5
82,11,72,11,1,3,2,44,93,180,300,3,5
83,1,326,1,2,3,2,69,25,420,540,2,5
84,2,327,2,2,3,2,57,12,420,540,2,5
85,10,529,11,1,3,2,19,98,60,180,4,5
86,2,556,4,1,3,1,35,40,0,300,3,5
87,4,402,4,2,3,2,78,89,420,540,4,5
88,10,19,11,1,3,2,35,64,0,300,2,5
89,5,369,5,2,3,2,8,23,420,540,4,5
90,5,150,5,1,3,2,44,65,180,300,2,5
91,1,6,1,1,3,2,97,10,60,180,2,5
92,11,469,13,1,3,2,63,30,180,300,4,5
93,11,509,13,1,3,2,48,59,60,180,1,5
94,6,130,7,1,3,2,9,26,0,300,2,5
95,10,123,10,2,3,1,36,5,420,540,3,5
96,12,278,13,1,3,2,54,3,0,300,3,5
97,14,87,15,1,3,1,59,67,180,300,4,5
98,5,203,5,2,3,1,69,93,420,540,2,5
99,2,336,3,1,3,1,91,77,0,300,4,5
100,9,183,9,2,3,2,46,73,300,600,1,5
101,7,53,8,1,3,2,78,79,180,300,3,5
102,11,113,12,1,3,2,87,14,180,300,3,5
103,10,121,12,1,3,1,54,34,0,300,1,5
104,14,463,16,1,3,1,60,2,180,300,3,5
105,1,160,2,1,3,2,20,92,180,300,4,5
106,14,265,14,2,3,2,50,17,420,540,3,5
107,6,275,6,2,3,2,30,38,420,540,1,5
108,4,446,6,1,3,1,100,43,60,180,3,5
109,10,32,10,1,3,1,97,94,60,180,4,5
110,9,395,9,2,3,1,62,74,420,540,2,5
111,10,194,10,2,3,1,3,17,300,600,1,5
112,3,60,3,1,3,1,65,28,180,300,4,5
113,13,596,15,1,3,1,66,51,180,300,3,5
114,4,6,4,1,3,1,3,60,60,180,4,5
115,13,111,14,1,3,1,89,4,0,300,3,5
116,13,259,14,1,3,1,23,94,180,300,3,5
117,12,565,14,2,3,2,100,55,420,540,3,5
118,6,229,8,2,3,1,87,65,0,300,3,5
119,2,209,3,1,3,1,38,64,0,300,3,5
120,7,223,8,2,3,2,24,38,60,180,4,5
121,8,539,10,1,3,1,24,33,180,300,2,5
122,8,97,8,2,3,2,90,78,300,600,4,5
123,5,105,5,1,3,2,49,50,180,300,3,5
124,11,539,13,1,3,1,85,42,180,300,2,5
125,5,303,5,2,3,2,74,16,420,540,2,5
126,8,47,9,2,3,2,2,84,60,180,1,5
127,1,152,1,1,3,2,87,61,180,300,4,5
128,7,555,9,2,3,1,60,44,60,180,3,5
129,8,295,8,2,3,1,83,55,300,600,2,5
130,11,296,12,1,3,1,72,33,0,300,2,5
131,9,278,10,2,3,2,49,2,0,300,3,5
132,12,348,13,1,3,2,21,10,60,180,2,5
133,8,31,8,1,3,1,72,49,60,180,3,5
134,13,496,14,1,3,1,4,90,0,300,4,5
135,14,195,14,2,3,2,26,21,300,420,4,5
136,13,396,13,2,3,1,20,68,420,540,1,5
137,6,254,6,2,3,1,30,90,300,420,2,5
138,10,206,11,1,3,2,13,99,60,180,2,5
139,1,135,1,1,3,1,27,96,180,300,4,5
140,6,306,6,2,3,1,25,66,420,540,3,5
141,1,145,2,1,3,2,53,90,180,300,3,5
142,14,388,15,1,3,1,24,45,180,300,2,5
143,9,108,10,1,3,1,65,65,180,300,1,5
144,1,186,2,1,3,1,89,82,180,300,4,5
145,2,456,3,1,3,1,40,63,60,180,1,5
146,2,59,2,1,3,2,87,81,60,180,4,5
147,5,543,6,2,3,2,5,1,180,300,1,5
148,11,581,13,2,3,2,39,16,0,300,2,5
149,6,342,6,2,3,1,72,72,420,540,3,5
150,3,590,4,1,3,2,79,40,0,300,4,5
151,3,569,5,2,3,1,51,48,180,300,3,5
152,12,305,12,2,3,2,60,35,420,540,3,5
153,2,327,2,2,3,2,39,80,420,540,4,5
154,13,83,13,2,3,1,48,85,420,540,3,5
155,4,226,4,2,3,1,27,8,300,420,3,5
156,5,59,5,2,3,1,78,16,420,540,4,5
157,1,539,3,1,3,1,50,74,180,300,3,5
158,1,246,1,2,3,2,77,98,300,420,3,5
159,13,572,15,2,3,2,59,66,0,300,3,5
160,3,338,3,2,3,2,63,58,420,540,2,5
161,5,243,5,2,3,1,67,75,300,420,2,5
162,3,62,3,1,3,2,21,79,180,300,4,5
163,14,271,14,2,3,2,47,64,420,540,4,5
164,6,151,7,2,3,1,84,18,0,300,1,5
165,14,175,15,2,3,1,19,16,420,540,4,5
