Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
1,1,0,1,2,3,1,78,72,300,420,2,5
2,1,0,1,2,3,1,79,68,300,600,4,5
3,1,0,1,2,3,1,88,13,60,180,3,5
4,1,0,1,1,3,1,74,34,60,180,4,5
5,1,0,1,2,3,1,11,49,180,300,3,5
6,1,0,1,1,3,2,89,95,60,180,4,5
7,1,0,1,1,3,2,85,90,60,180,3,5
8,1,0,1,1,3,2,99,50,60,180,4,5
9,1,0,1,1,3,2,71,68,60,180,4,5
10,1,0,1,2,3,2,15,38,300,600,2,5
11,9,521,10,1,3,2,87,3,0,300,1,5
12,6,256,6,2,3,2,30,44,420,540,2,5
13,13,260,13,2,3,2,42,33,300,600,1,5
14,14,23,14,1,3,2,8,66,60,180,1,5
15,4,243,4,2,3,1,11,44,420,540,2,5
16,1,304,2,2,3,2,83,2,0,300,2,5
17,12,258,12,2,3,1,4,32,300,420,2,5
18,12,73,12,2,3,1,69,34,420,540,2,5
19,4,138,6,1,3,1,78,51,0,300,3,5
20,5,52,5,1,3,1,6,68,60,180,1,5
21,10,396,11,2,3,2,37,59,420,540,3,5
22,1,135,2,2,3,1,43,26,420,540,4,5
23,6,434,7,1,3,2,68,82,180,300,4,5
24,3,48,3,2,3,2,7,63,60,180,1,5
25,12,41,12,2,3,2,93,35,300,600,4,5
26,13,242,14,2,3,2,85,17,60,180,3,5
27,11,287,11,2,3,1,16,43,300,420,1,5
28,9,300,9,2,3,1,71,14,420,540,1,5
29,4,135,4,1,3,2,39,86,180,300,2,5
30,1,386,1,2,3,1,6,19,420,540,1,5
31,14,584,16,1,3,2,92,92,0,300,3,5
32,10,280,11,1,3,1,32,36,0,300,4,5
33,14,37,14,2,3,2,53,47,300,600,3,5
34,11,261,11,2,3,1,39,53,420,540,1,5
35,12,159,12,1,3,1,81,88,180,300,4,5
36,14,434,16,2,3,2,6,67,0,300,4,5
37,6,105,6,2,3,2,92,62,300,600,1,5
38,14,255,15,2,3,1,72,39,300,600,1,5
39,7,9,9,1,3,1,79,12,180,300,2,5
40,13,460,15,2,3,2,43,22,60,180,1,5
41,5,546,6,1,3,1,43,70,180,300,4,5
42,13,40,13,2,3,2,49,53,180,300,2,5
43,3,515,4,1,3,2,44,14,180,300,4,5
44,2,298,2,2,3,1,7,14,300,420,2,5
45,12,230,12,2,3,2,17,36,300,420,1,5
46,2,391,2,2,3,2,72,21,420,540,1,5
47,13,336,14,2,3,2,57,85,0,300,1,5
48,4,333,4,2,3,1,67,74,420,540,4,5
49,2,159,2,1,3,2,33,65,180,300,3,5
50,6,451,7,1,3,2,32,51,0,300,2,5
51,12,422,14,2,3,1,22,73,420,540,2,5
52,9,246,11,1,3,1,61,24,180,300,1,5
53,4,64,5,2,3,2,36,68,420,540,1,5
54,5,287,7,2,3,2,1,66,300,420,1,5
55,9,47,9,1,3,1,27,35,60,180,1,5
56,8,412,8,2,3,2,76,36,420,540,2,5
57,8,159,9,1,3,1,69,47,60,180,2,5
58,5,396,6,1,3,2,93,83,0,300,4,5
59,10,325,11,1,3,1,61,20,60,180,2,5
60,4,304,5,1,3,1,61,5,60,180,4,5
61,6,185,6,2,3,1,79,20,300,420,2,5
62,8,253,9,2,3,2,25,56,180,300,3,5
63,8,509,9,1,3,2,45,2,60,180,3,5
64,7,6,7,1,3,1,72,28,60,180,4,5
65,7,242,7,2,3,1,57,1,300,600,2,5
66,1,204,1,2,3,1,75,33,420,540,3,5
67,6,88,7,2,3,2,41,92,420,540,2,5
68,11,259,12,1,3,1,82,90,180,300,2,5
69,13,136,13,1,3,2,96,24,180,300,3,5
70,5,392,6,2,3,1,95,45,180,300,3,5
71,1,520,3,1,3,2,22,94,180,300,2,5
72,3,411,4,1,3,1,24,60,180,300,3,5
73,14,22,15,1,3,2,12,30,180,300,3,5
74,1,84,1,2,3,2,98,0,300,600,4,5
75,12,446,14,2,3,1,27,60,0,300,2,5
76,5,408,5,2,3,2,62,42,420,540,2,5
77,5,331,5,2,3,2,6,25,420,540,3,5
78,4,549,6,1,3,1,53,71,60,180,4,5
79,2,322,3,1,3,1,28,7,0,300,4,5
80,1,339,2,2,3,2,45,47,420,540,2,5
81,10,308,10,2,3,1,94,43,420,540,4,5
82,12,302,13,1,3,2,25,6,180,300,3,5
83,13,37,13,1,3,2,29,37,60,180,3,5
84,1,208,2,1,3,2,97,99,180,300,4,5
85,4,104,4,1,3,1,77,35,180,300,3,5
86,13,215,13,2,3,2,18,34,300,600,3,5
87,2,534,3,1,3,1,78,28,0,300,2,5
88,11,136,11,1,3,1,26,58,180,300,2,5
89,11,207,11,2,3,1,16,84,300,600,2,5
90,5,420,6,1,3,1,21,77,0,300,1,5
91,1,527,3,2,3,1,12,71,420,540,4,5
92,11,427,12,1,3,1,72,19,180,300,1,5
93,14,355,14,2,3,2,17,13,420,540,1,5
94,9,173,10,2,3,1,16,14,180,300,1,5
95,7,368,8,2,3,1,95,13,180,300,1,5
96,1,426,3,1,3,1,45,26,0,300,3,5
97,14,91,15,1,3,2,58,21,0,300,3,5
98,13,386,13,2,3,2,47,61,420,540,4,5
99,14,410,14,2,3,1,54,39,420,540,2,5
100,8,102,8,1,3,2,36,7,180,300,3,5
101,1,249,2,2,3,2,19,49,300,600,4,5
102,8,113,9,1,3,2,12,40,0,300,2,5
103,3,433,4,1,3,1,91,16,0,300,3,5
104,13,55,14,2,3,2,59,49,60,180,1,5
105,8,309,9,2,3,1,81,57,180,300,4,5
106,6,38,7,1,3,1,100,67,0,300,1,5
107,9,367,10,1,3,1,73,45,0,300,4,5
108,6,112,8,1,3,1,6,25,0,300,4,5
109,12,92,13,1,3,1,76,73,60,180,4,5
110,12,303,13,1,3,1,87,63,60,180,3,5
111,9,58,10,2,3,1,68,91,60,180,1,5
112,1,361,2,1,3,1,12,17,60,180,1,5
113,7,339,7,2,3,2,81,67,420,540,3,5
114,1,581,3,1,3,1,67,57,60,180,2,5
115,14,21,15,2,3,1,66,4,180,300,2,5
116,2,396,3,2,3,2,63,89,300,600,1,5
117,4,482,5,2,3,2,96,29,420,540,4,5
118,3,197,3,2,3,2,20,79,420,540,4,5
119,1,337,1,2,3,2,49,97,420,540,2,5
120,11,237,11,2,3,1,11,89,420,540,2,5
121,11,287,11,2,3,2,73,37,300,600,2,5
122,4,64,4,2,3,1,99,97,300,420,3,5
123,3,241,4,1,3,1,96,51,60,180,1,5
124,9,397,10,2,3,1,6,36,420,540,3,5
125,4,369,4,2,3,1,50,10,420,540,4,5
126,8,222,8,2,3,2,18,97,420,540,4,5
127,1,275,1,2,3,2,9,49,420,540,1,5
128,6,260,6,2,3,2,92,30,420,540,1,5
129,2,27,3,2,3,2,44,40,0,300,1,5
130,11,170,11,1,3,2,94,50,180,300,4,5
131,2,309,3,1,3,2,93,75,0,300,3,5
132,1,473,3,1,3,2,53,89,60,180,1,5
133,5,195,5,2,3,1,32,44,300,600,1,5
134,2,511,3,1,3,1,84,70,60,180,3,5
135,10,93,10,1,3,1,36,67,180,300,4,5
136,11,107,12,2,3,2,31,94,300,420,4,5
137,11,592,12,2,3,2,48,34,0,300,3,5
138,12,541,14,1,3,1,43,98,180,300,2,5
139,11,284,11,2,3,2,24,39,420,540,3,5
140,8,492,9,1,3,1,31,54,180,300,3,5
141,1,343,1,2,3,1,31,1,420,540,4,5
142,10,190,10,2,3,1,92,85,420,540,2,5
143,8,11,8,1,3,1,81,53,60,180,4,5
144,5,146,6,2,3,1,69,9,180,300,1,5
145,12,470,13,1,3,1,13,22,0,300,1,5
146,7,262,8,1,3,2,65,89,60,180,1,5
147,7,201,7,2,3,2,66,43,420,540,3,5
148,7,140,8,1,3,1,5,49,180,300,4,5
149,5,310,5,2,3,1,31,25,420,540,4,5
150,8,303,9,1,3,1,65,72,60,180,2,5
151,12,209,12,2,3,1,19,30,420,540,2,5
152,13,268,13,2,3,1,82,66,420,540,2,5
153,12,321,12,2,3,1,50,18,420,540,2,5
154,6,333,6,2,3,2,74,50,420,540,3,5
155,8,545,10,2,3,1,70,58,300,420,3,5
156,8,466,10,1,3,2,23,57,0,300,1,5
157,11,472,12,1,3,2,99,4,0,300,3,5
158,12,214,12,2,3,1,96,2,300,600,3,5
159,13,560,14,1,3,2,52,10,60,180,3,5
160,10,130,11,1,3,1,89,3,0,300,2,5
161,11,2,11,1,3,1,77,76,60,180,2,5
162,1,292,2,2,3,2,82,57,300,600,1,5
163,4,93,4,1,3,2,3,46,180,300,2,5
164,2,277,2,2,3,1,57,86,300,420,1,5
165,14,277,14,2,3,2,50,19,420,540,4,5
