Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
1,1,0,1,2,3,1,2,30,60,180,2,5
2,1,0,1,2,3,1,67,87,0,300,1,5
3,1,0,1,2,3,1,79,63,60,180,3,5
4,1,0,1,2,3,1,37,5,300,600,4,5
5,1,0,1,2,3,1,8,47,0,300,3,5
6,1,0,1,1,3,2,95,92,60,180,3,5
7,1,0,1,1,3,2,20,32,60,180,2,5
8,1,0,1,1,3,2,57,96,60,180,1,5
9,1,0,1,2,3,2,78,33,60,180,1,5
10,1,0,1,2,3,2,28,64,420,540,4,5
11,12,294,13,2,3,2,33,89,300,420,1,5
12,9,595,10,1,3,2,27,40,0,300,3,5
13,8,591,10,2,3,1,13,79,300,600,1,5
14,11,441,12,2,3,2,7,15,180,300,1,5
15,6,118,6,1,3,2,97,42,180,300,3,5
16,9,595,11,1,3,2,63,43,180,300,3,5
17,3,461,4,2,3,1,17,63,300,420,4,5
18,14,420,14,2,3,1,17,66,420,540,2,5
19,2,75,3,1,3,1,100,67,0,300,1,5
20,11,54,11,1,3,1,61,65,60,180,2,5
21,12,152,12,2,3,2,83,38,300,420,1,5
22,5,285,7,1,3,1,95,52,60,180,4,5
23,5,74,5,2,3,1,14,45,180,300,4,5
24,11,397,11,2,3,1,34,74,420,540,4,5
25,8,548,9,2,3,2,2,95,0,300,2,5
26,12,292,12,2,3,2,27,39,300,420,2,5
27,13,511,14,2,3,2,82,66,180,300,1,5
28,4,89,4,2,3,2,66,74,300,600,1,5
29,13,86,13,1,3,1,51,79,180,300,2,5
30,14,3,15,2,3,1,43,95,0,300,4,5
31,4,517,6,2,3,1,68,46,180,300,4,5
32,13,250,13,2,3,1,100,31,420,540,3,5
33,6,511,8,1,3,2,38,49,60,180,2,5
34,6,511,7,2,3,1,42,85,300,600,2,5
35,14,232,16,1,3,2,35,4,60,180,1,5
36,1,179,1,2,3,1,78,95,420,540,1,5
37,5,324,5,2,3,2,61,59,420,540,3,5
38,11,272,11,2,3,2,85,24,300,420,1,5
39,13,475,14,2,3,2,94,31,0,300,4,5
40,10,226,10,2,3,2,62,99,420,540,2,5
41,14,182,14,2,3,1,56,67,300,600,2,5
42,5,267,6,1,3,1,90,64,60,180,2,5
43,7,112,7,2,3,2,48,54,300,600,3,5
44,9,121,9,2,3,2,40,79,300,420,2,5
45,9,454,11,1,3,2,13,23,180,300,4,5
46,8,60,8,1,3,1,37,75,180,300,3,5
47,2,535,4,2,3,1,90,59,60,180,4,5
48,6,126,7,1,3,2,51,39,0,300,1,5
49,5,504,7,1,3,2,68,82,0,300,3,5
50,6,457,7,2,3,2,8,83,0,300,4,5
51,9,300,9,2,3,2,77,66,300,600,1,5
52,9,260,10,2,3,2,66,9,0,300,2,5
53,14,17,14,2,3,1,99,5,420,540,1,5
54,7,465,8,1,3,2,69,61,60,180,4,5
55,1,246,2,1,3,1,42,76,0,300,2,5
56,1,205,1,2,3,2,6,72,420,540,4,5
57,4,269,5,2,3,1,56,85,420,540,2,5
58,13,497,14,2,3,2,82,91,60,180,3,5
59,13,368,13,2,3,2,76,15,420,540,3,5
60,10,459,12,1,3,2,83,43,0,300,1,5
61,3,326,3,2,3,2,73,100,420,540,2,5
62,12,2,12,2,3,1,60,85,60,180,1,5
63,9,133,9,1,3,1,81,68,180,300,2,5
64,1,314,2,2,3,2,89,91,420,540,4,5
65,4,253,4,2,3,1,19,58,420,540,4,5
66,12,393,13,2,3,1,0,99,0,300,1,5
67,2,194,2,2,3,1,60,13,300,420,3,5
68,3,87,4,2,3,1,10,41,180,300,4,5
69,5,64,5,1,3,1,16,37,180,300,4,5
70,10,315,10,2,3,2,35,86,420,540,3,5
71,13,118,13,1,3,1,94,33,180,300,1,5
72,11,84,12,1,3,1,38,4,0,300,1,5
73,13,286,13,2,3,2,38,93,420,540,3,5
74,12,590,13,2,3,2,65,95,180,300,3,5
75,6,363,6,2,3,1,49,66,420,540,2,5
76,8,193,9,2,3,2,33,26,420,540,1,5
77,13,581,14,2,3,2,1,3,60,180,2,5
78,11,240,13,2,3,1,22,84,60,180,3,5
79,8,308,8,2,3,2,35,1,420,540,4,5
80,2,89,2,2,3,2,19,6,420,540,2,5
81,14,438,15,2,3,1,29,67,60,180,4,5
82,14,26,15,1,3,1,19,50,60,180,2,5
83,1,330,2,2,3,1,10,41,300,420,1,5
84,10,132,11,1,3,1,78,83,60,180,4,5
85,13,568,15,2,3,2,99,36,180,300,1,5
86,10,540,11,1,3,2,63,8,60,180,4,5
87,3,22,3,1,3,2,8,51,60,180,4,5
88,1,373,2,1,3,2,76,42,0,300,3,5
89,10,533,12,2,3,2,5,21,420,540,2,5
90,5,446,6,2,3,2,13,31,180,300,1,5
91,9,525,11,2,3,1,36,69,180,300,4,5
92,13,537,15,2,3,2,42,47,60,180,3,5
93,9,306,9,2,3,1,14,100,420,540,3,5
94,11,548,12,2,3,1,42,90,0,300,1,5
95,2,524,4,2,3,2,69,11,0,300,2,5
96,8,538,10,2,3,1,87,54,180,300,3,5
97,13,276,13,2,3,1,48,71,300,600,4,5
98,3,590,4,2,3,1,4,99,0,300,4,5
99,10,358,10,2,3,2,63,42,420,540,2,5
100,13,523,15,2,3,2,38,47,300,420,1,5
101,1,566,3,1,3,2,32,53,180,300,1,5
102,1,27,1,2,3,1,42,88,60,180,1,5
103,8,7,9,2,3,1,37,100,180,300,2,5
104,11,259,11,2,3,1,34,40,420,540,1,5
105,9,248,10,1,3,1,34,43,60,180,1,5
106,14,557,16,2,3,2,51,4,300,600,2,5
107,8,100,8,1,3,2,7,92,180,300,1,5
108,9,70,10,1,3,2,62,99,60,180,3,5
109,14,484,15,2,3,1,77,67,180,300,1,5
110,4,422,6,2,3,2,42,87,180,300,2,5
111,6,105,6,1,3,1,15,1,180,300,1,5
112,6,0,7,2,3,2,10,23,180,300,2,5
113,3,223,3,2,3,1,76,95,420,540,1,5
114,5,335,5,2,3,2,53,9,420,540,4,5
115,10,542,11,1,3,2,77,20,0,300,4,5
116,12,92,12,2,3,2,28,41,300,600,3,5
117,1,307,2,1,3,2,13,63,60,180,1,5
118,10,361,10,2,3,1,11,10,420,540,2,5
119,1,260,1,2,3,1,31,81,420,540,4,5
120,5,194,5,2,3,2,51,4,300,600,1,5
121,13,468,14,2,3,2,79,29,60,180,3,5
122,14,555,15,2,3,1,35,94,420,540,4,5
123,13,495,14,1,3,1,95,93,180,300,3,5
124,14,473,15,2,3,2,92,79,60,180,1,5
125,10,377,10,2,3,1,88,36,420,540,2,5
126,7,210,9,2,3,2,22,39,420,540,1,5
127,1,568,2,2,3,2,63,59,0,300,3,5
128,7,220,7,2,3,1,24,33,300,600,3,5
129,6,203,6,2,3,1,38,51,420,540,4,5
130,12,228,12,2,3,1,12,98,300,420,3,5
131,11,483,13,2,3,1,80,32,180,300,3,5
132,1,145,1,2,3,2,100,8,300,420,4,5
133,13,314,13,2,3,2,50,11,420,540,1,5
134,9,109,9,2,3,1,88,41,300,600,1,5
135,5,402,5,2,3,1,51,46,420,540,4,5
136,3,279,4,2,3,1,67,75,60,180,1,5
137,8,3,10,2,3,2,19,40,180,300,3,5
138,6,479,8,2,3,1,13,73,180,300,4,5
139,7,289,7,2,3,1,31,74,300,420,3,5
140,7,37,8,1,3,1,84,84,60,180,4,5
141,5,285,5,2,3,1,21,14,420,540,4,5
142,13,239,13,2,3,1,96,72,300,420,3,5
143,1,228,1,2,3,1,75,58,300,600,4,5
144,8,574,9,1,3,2,27,66,180,300,3,5
145,1,114,1,2,3,2,45,64,180,300,4,5
146,2,527,4,1,3,1,58,17,0,300,4,5
147,14,391,14,2,3,2,70,86,420,540,4,5
148,10,222,11,2,3,2,70,70,0,300,3,5
149,3,556,5,1,3,2,67,46,180,300,2,5
150,6,72,6,1,3,2,12,75,180,300,3,5
151,8,324,10,2,3,1,31,50,420,540,2,5
152,6,68,6,1,3,1,22,46,180,300,3,5
153,11,327,12,2,3,2,51,22,300,600,2,5
154,12,400,12,2,3,1,40,57,420,540,3,5
155,7,64,7,1,3,2,100,19,180,300,1,5
156,1,244,1,2,3,2,56,61,420,540,1,5
157,11,75,12,1,3,2,41,48,60,180,4,5
158,11,281,11,2,3,1,94,19,300,420,2,5
159,14,90,14,1,3,2,17,85,180,300,4,5
160,9,401,10,2,3,2,26,8,0,300,3,5
161,4,18,5,1,3,2,39,31,60,180,1,5
162,13,182,13,2,3,1,24,45,420,540,2,5
163,2,514,3,2,3,1,73,100,180,300,4,5
164,4,557,6,1,3,2,45,47,0,300,2,5
165,12,57,13,2,3,2,41,77,0,300,2,5
