Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
1,1,0,1,1,3,1,48,42,60,180,1,5
2,1,0,1,1,3,2,94,52,60,180,4,5
3,1,0,1,1,3,2,98,84,60,180,1,5
4,1,0,1,1,3,2,26,70,60,180,4,5
5,1,0,1,1,3,2,87,82,60,180,2,5
6,1,0,1,1,3,1,32,45,60,180,3,5
7,1,0,1,1,3,1,36,4,60,180,2,5
8,1,0,1,1,3,2,0,66,60,180,3,5
9,1,0,1,1,3,2,35,79,60,180,4,5
10,1,0,1,1,3,2,26,23,60,180,4,5
11,1,0,1,1,3,1,67,66,60,180,2,5
12,1,0,1,1,3,2,68,68,60,180,1,5
13,1,0,1,1,3,1,68,17,60,180,4,5
14,1,0,1,1,3,2,88,3,60,180,4,5
15,1,0,1,1,3,1,55,59,60,180,1,5
16,1,0,1,1,3,1,84,88,60,180,2,5
17,1,0,1,1,3,1,75,2,60,180,2,5
18,1,0,1,1,3,2,25,31,60,180,3,5
19,1,0,1,1,3,2,96,72,60,180,2,5
20,1,0,1,1,3,1,72,82,60,180,3,5
21,1,0,1,1,3,2,57,47,60,180,2,5
22,1,0,1,1,3,2,10,14,60,180,3,5
23,1,0,1,1,3,2,67,9,60,180,4,5
24,1,0,1,1,3,2,85,27,60,180,3,5
25,1,0,1,1,3,1,93,86,60,180,4,5
26,1,0,1,1,3,2,77,82,60,180,3,5
27,1,0,1,1,3,1,5,61,60,180,3,5
28,1,0,1,1,3,1,81,14,60,180,3,5
29,1,0,1,1,3,2,13,14,60,180,2,5
30,1,0,1,1,3,2,32,51,60,180,1,5
31,1,0,1,1,3,2,14,33,60,180,3,5
32,1,0,1,1,3,2,1,44,60,180,2,5
33,1,0,1,1,3,1,93,82,60,180,2,5
34,1,0,1,1,3,1,40,26,60,180,3,5
35,1,0,1,1,3,1,99,27,60,180,2,5
36,1,0,1,1,3,2,97,38,60,180,2,5
37,1,0,1,1,3,1,27,3,60,180,4,5
38,1,0,1,1,3,2,35,82,60,180,1,5
39,1,0,1,1,3,2,7,7,60,180,3,5
40,1,0,1,1,3,2,98,79,60,180,2,5
41,1,0,1,1,3,1,36,1,60,180,2,5
42,1,0,1,1,3,2,64,12,60,180,2,5
43,1,0,1,1,3,1,60,18,60,180,1,5
44,1,0,1,1,3,1,47,29,60,180,3,5
45,1,0,1,1,3,1,3,56,60,180,3,5
46,1,0,1,1,3,2,2,13,60,180,1,5
47,1,0,1,1,3,2,75,54,60,180,3,5
48,1,0,1,1,3,2,30,61,60,180,3,5
49,1,0,1,1,3,2,75,99,60,180,1,5
50,1,0,1,1,3,1,81,4,60,180,2,5
51,1,0,1,1,3,2,86,50,60,180,4,5
52,1,0,1,1,3,1,57,79,60,180,3,5
53,1,0,1,1,3,2,7,70,60,180,4,5
54,1,0,1,1,3,2,71,96,60,180,2,5
55,1,0,1,1,3,1,95,82,60,180,1,5
56,1,0,1,1,3,1,53,89,60,180,2,5
57,1,0,1,1,3,2,87,56,60,180,1,5
58,1,0,1,2,3,1,12,57,300,600,1,5
59,1,0,1,1,3,1,94,10,60,180,3,5
60,1,0,1,1,3,2,87,96,60,180,3,5
61,1,0,1,1,3,1,11,94,60,180,3,5
62,1,0,1,1,3,2,43,55,60,180,2,5
63,1,0,1,1,3,1,42,13,60,180,3,5
64,1,0,1,1,3,2,67,56,60,180,1,5
65,1,0,1,1,3,2,59,61,60,180,2,5
66,1,0,1,1,3,1,44,9,60,180,3,5
67,1,0,1,1,3,1,65,1,60,180,2,5
68,1,0,1,1,3,1,29,58,60,180,1,5
69,1,0,1,1,3,2,46,48,60,180,1,5
70,1,0,1,1,3,1,52,83,60,180,3,5
71,1,0,1,1,3,1,21,24,60,180,2,5
72,1,0,1,2,3,2,86,71,60,180,3,5
73,1,0,1,1,3,2,59,28,60,180,2,5
74,1,0,1,1,3,2,30,48,60,180,3,5
75,1,0,1,2,3,1,69,28,180,300,2,5
76,1,0,1,1,3,2,21,16,60,180,4,5
77,1,0,1,1,3,2,22,20,60,180,2,5
78,1,0,1,1,3,2,6,85,60,180,4,5
79,1,0,1,1,3,1,78,66,60,180,3,5
80,1,0,1,1,3,1,80,66,60,180,1,5
81,1,0,1,1,3,1,63,33,60,180,4,5
82,1,0,1,1,3,2,21,16,60,180,4,5
83,1,0,1,1,3,2,19,39,60,180,2,5
84,1,0,1,1,3,2,97,93,60,180,2,5
85,1,0,1,1,3,2,1,56,60,180,3,5
86,1,0,1,1,3,2,39,34,60,180,4,5
87,1,0,1,1,3,2,26,57,60,180,2,5
88,1,0,1,1,3,2,86,0,60,180,4,5
89,1,0,1,1,3,1,22,62,60,180,2,5
90,1,0,1,1,3,1,91,24,60,180,3,5
91,1,0,1,1,3,1,8,15,60,180,4,5
92,1,0,1,1,3,2,81,52,60,180,4,5
93,1,0,1,2,3,2,9,0,180,300,3,5
94,1,0,1,1,3,2,94,22,60,180,1,5
95,1,0,1,2,3,1,65,46,60,180,2,5
96,1,0,1,1,3,2,39,90,60,180,3,5
97,1,0,1,1,3,2,19,92,60,180,4,5
98,1,0,1,1,3,2,36,32,60,180,1,5
99,1,0,1,1,3,2,20,47,60,180,1,5
100,1,0,1,1,3,2,69,55,60,180,2,5
101,1,0,1,1,3,1,73,33,60,180,4,5
102,1,0,1,1,3,1,73,39,60,180,1,5
103,1,0,1,1,3,1,89,63,60,180,2,5
104,1,0,1,2,3,1,91,20,420,540,3,5
105,1,0,1,1,3,1,18,22,60,180,3,5
106,1,0,1,1,3,1,93,95,60,180,4,5
107,1,0,1,1,3,2,21,32,60,180,3,5
108,1,0,1,1,3,2,99,19,60,180,4,5
109,1,0,1,1,3,1,39,76,60,180,1,5
110,1,0,1,1,3,2,18,89,60,180,1,5
111,1,0,1,1,3,1,80,82,60,180,4,5
112,1,0,1,1,3,1,82,28,60,180,1,5
113,1,0,1,1,3,1,100,14,60,180,1,5
114,1,0,1,1,3,1,51,47,60,180,3,5
115,1,0,1,1,3,2,25,18,60,180,1,5
116,1,0,1,1,3,2,100,77,60,180,1,5
117,1,0,1,2,3,2,95,92,0,300,2,5
118,1,0,1,1,3,1,11,40,60,180,2,5
119,1,0,1,1,3,2,100,71,60,180,3,5
120,1,119,2,1,3,1,33,89,60,180,1,5
121,1,585,2,1,3,1,58,82,60,180,2,5
122,1,309,2,1,3,2,63,99,60,180,4,5
123,1,464,2,1,3,2,22,4,60,180,2,5
124,1,38,2,1,3,2,63,83,0,300,4,5
125,1,311,2,1,3,2,12,21,0,300,1,5
126,1,485,2,1,3,2,48,85,180,300,1,5
127,1,497,2,1,3,2,38,25,60,180,2,5
128,1,176,2,1,3,2,57,57,60,180,4,5
129,1,184,2,1,3,1,78,36,60,180,1,5
130,1,219,2,1,3,2,91,89,180,300,3,5
131,1,388,2,1,3,2,81,54,60,180,1,5
132,1,102,2,1,3,2,57,66,60,180,1,5
133,1,259,2,2,3,2,2,6,300,420,1,5
134,1,310,2,1,3,2,41,54,60,180,3,5
135,1,483,2,1,3,1,56,62,180,300,4,5
136,1,207,2,1,3,1,38,30,0,300,4,5
137,1,50,2,1,3,2,55,9,0,300,1,5
138,1,211,2,1,3,2,31,46,180,300,4,5
139,1,272,2,1,3,1,91,32,180,300,1,5
140,1,325,2,1,3,2,0,65,180,300,4,5
141,1,493,2,1,3,1,0,61,60,180,1,5
142,1,388,2,1,3,1,3,19,180,300,3,5
143,1,355,2,1,3,1,6,61,180,300,3,5
144,1,285,2,1,3,1,53,78,60,180,4,5
145,1,104,2,1,3,1,55,75,60,180,2,5
146,1,121,2,1,3,2,10,37,60,180,4,5
147,1,455,2,1,3,2,98,58,180,300,1,5
148,1,223,2,1,3,2,0,95,60,180,3,5
149,1,577,2,1,3,1,83,13,180,300,3,5
150,1,291,2,1,3,1,36,43,0,300,1,5
151,5,242,6,2,3,2,58,87,0,300,3,5
152,1,398,1,2,3,1,7,72,420,540,4,5
153,7,23,7,1,3,1,27,27,60,180,2,5
154,3,578,5,1,3,2,28,5,60,180,3,5
155,3,429,4,1,3,2,96,45,60,180,3,5
156,2,45,3,1,3,2,14,70,0,300,4,5
157,9,394,10,1,3,2,29,7,0,300,2,5
158,12,565,13,1,3,2,72,76,180,300,2,5
159,1,525,2,1,3,2,61,76,60,180,1,5
160,14,368,14,2,3,2,91,92,420,540,2,5
161,6,284,6,2,3,2,66,60,300,420,1,5
162,2,144,3,1,3,1,61,84,60,180,4,5
163,6,145,6,1,3,1,47,74,180,300,3,5
164,11,109,12,1,3,2,9,62,0,300,4,5
165,14,336,14,2,3,1,86,46,420,540,4,5
