Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
,,,,,0,3,50,100,,,,0
,,,,,1,3,39,54,,,,15
,,,,,1,3,60,56,,,,15
1,1,0,1,1,3,2,53,88,60,180,2,5
2,1,0,1,1,3,1,38,67,60,180,4,5
3,1,0,1,1,3,2,16,28,60,180,1,5
4,1,0,1,1,3,1,85,33,60,180,1,5
5,1,0,1,1,3,1,24,53,60,180,1,5
6,1,0,1,2,3,3,81,36,180,300,3,5
7,1,0,1,2,3,3,13,92,180,300,1,5
8,1,0,1,1,3,3,74,44,60,180,2,5
9,1,0,1,1,3,2,21,90,60,180,2,5
10,1,0,1,2,3,2,8,93,180,300,2,5
11,1,0,1,2,3,1,29,88,0,300,4,5
12,1,0,1,1,3,3,44,13,60,180,3,5
13,1,0,1,1,3,3,52,7,60,180,4,5
14,1,0,1,1,3,1,27,78,60,180,1,5
15,1,0,1,1,3,3,40,80,60,180,2,5
16,1,0,1,2,3,3,55,74,420,540,1,5
17,1,0,1,1,3,1,16,30,60,180,3,5
18,1,0,1,1,3,3,44,47,60,180,3,5
19,1,0,1,1,3,2,87,54,60,180,2,5
20,1,0,1,1,3,1,11,100,60,180,3,5
21,1,0,1,2,3,1,21,81,0,300,3,5
22,1,0,1,2,3,1,66,99,420,540,3,5
23,1,0,1,2,3,3,10,3,60,180,2,5
24,1,0,1,1,3,2,84,88,60,180,4,5
25,1,0,1,1,3,1,57,92,60,180,2,5
26,1,0,1,1,3,1,11,22,60,180,1,5
27,1,0,1,1,3,3,65,70,60,180,2,5
28,1,0,1,1,3,3,35,14,60,180,4,5
29,1,0,1,1,3,3,66,20,60,180,1,5
30,1,0,1,1,3,3,3,63,60,180,4,5
31,1,0,1,1,3,3,3,9,60,180,1,5
32,1,0,1,1,3,3,17,53,60,180,4,5
33,1,0,1,1,3,2,47,59,60,180,3,5
34,1,0,1,1,3,2,21,93,60,180,3,5
35,1,0,1,1,3,1,4,76,60,180,3,5
36,1,0,1,2,3,3,3,60,300,420,3,5
37,1,0,1,1,3,3,92,52,60,180,1,5
38,1,0,1,2,3,1,89,32,420,540,4,5
39,1,0,1,1,3,2,12,80,60,180,2,5
40,1,0,1,1,3,2,63,8,60,180,2,5
41,1,0,1,1,3,2,42,19,60,180,4,5
42,1,0,1,1,3,2,47,20,60,180,4,5
43,1,0,1,2,3,1,26,100,0,300,3,5
44,1,0,1,1,3,2,72,42,60,180,3,5
45,1,0,1,1,3,1,9,34,60,180,4,5
46,1,0,1,1,3,1,89,90,60,180,4,5
47,1,0,1,1,3,1,24,86,60,180,1,5
48,1,0,1,1,3,1,7,28,60,180,4,5
49,1,0,1,1,3,3,54,88,60,180,4,5
50,1,0,1,1,3,2,94,92,60,180,1,5
51,1,0,1,1,3,3,25,52,60,180,3,5
52,1,0,1,1,3,1,69,86,60,180,2,5
53,1,0,1,1,3,2,60,50,60,180,2,5
54,1,0,1,1,3,2,7,43,60,180,3,5
55,1,0,1,1,3,1,0,60,60,180,4,5
56,1,0,1,2,3,1,59,84,0,300,1,5
57,1,0,1,1,3,3,39,75,60,180,4,5
58,1,0,1,1,3,2,84,77,60,180,2,5
59,1,0,1,2,3,3,52,18,60,180,4,5
60,1,0,1,2,3,3,31,96,0,300,1,5
61,1,0,1,1,3,3,48,59,60,180,3,5
62,1,0,1,2,3,3,78,62,0,300,2,5
63,1,0,1,1,3,2,2,87,60,180,2,5
64,1,0,1,1,3,2,1,51,60,180,4,5
65,1,0,1,1,3,1,60,25,60,180,3,5
66,1,0,1,2,3,2,73,29,180,300,3,5
67,1,0,1,2,3,3,71,56,0,300,3,5
68,1,0,1,1,3,3,15,13,60,180,4,5
69,1,0,1,2,3,1,96,2,300,600,4,5
70,1,0,1,1,3,3,17,75,60,180,3,5
71,1,0,1,2,3,2,92,77,60,180,4,5
72,1,0,1,1,3,1,11,34,60,180,4,5
73,1,0,1,1,3,3,69,43,60,180,4,5
74,1,0,1,2,3,3,53,1,420,540,1,5
75,1,0,1,1,3,3,35,66,60,180,2,5
76,1,0,1,1,3,3,2,41,60,180,1,5
77,1,0,1,2,3,3,19,30,0,300,3,5
78,1,0,1,1,3,2,95,5,60,180,1,5
79,1,0,1,1,3,3,99,65,60,180,4,5
80,1,0,1,1,3,2,97,27,60,180,4,5
81,1,0,1,1,3,2,61,13,60,180,2,5
82,1,0,1,1,3,1,36,35,60,180,4,5
83,1,0,1,1,3,3,33,19,60,180,1,5
84,1,0,1,1,3,1,43,80,60,180,3,5
85,1,0,1,1,3,2,4,1,60,180,3,5
86,1,0,1,1,3,3,40,56,60,180,4,5
87,1,0,1,1,3,2,82,39,60,180,2,5
88,1,0,1,1,3,2,80,30,60,180,4,5
89,1,0,1,1,3,2,88,86,60,180,4,5
90,1,0,1,2,3,3,12,68,420,540,4,5
91,1,0,1,1,3,2,30,54,60,180,4,5
92,1,0,1,1,3,1,59,98,60,180,1,5
93,1,0,1,1,3,1,3,41,60,180,1,5
94,1,0,1,1,3,2,40,64,60,180,2,5
95,1,0,1,1,3,2,13,13,60,180,2,5
96,1,0,1,2,3,1,60,71,60,180,4,5
97,1,0,1,2,3,1,93,55,300,420,3,5
98,1,0,1,1,3,1,92,10,60,180,4,5
99,1,0,1,1,3,2,61,97,60,180,1,5
100,1,0,1,1,3,3,4,56,60,180,4,5
101,1,0,1,1,3,2,13,68,60,180,4,5
102,1,0,1,2,3,3,8,1,60,180,1,5
103,1,0,1,1,3,1,48,20,60,180,3,5
104,1,0,1,1,3,2,34,35,60,180,3,5
105,1,0,1,1,3,2,22,77,60,180,4,5
106,1,0,1,2,3,1,12,14,300,600,2,5
107,1,0,1,1,3,1,73,38,60,180,4,5
108,1,0,1,2,3,3,100,67,300,600,2,5
109,1,0,1,2,3,2,46,50,420,540,3,5
110,1,0,1,1,3,3,80,6,60,180,1,5
111,1,0,1,2,3,1,10,60,0,300,1,5
112,1,0,1,2,3,2,28,100,300,600,4,5
113,1,0,1,1,3,1,84,0,60,180,3,5
114,1,0,1,1,3,3,42,47,60,180,3,5
115,1,0,1,1,3,3,66,68,60,180,3,5
116,1,0,1,1,3,1,7,16,60,180,2,5
117,1,0,1,2,3,1,75,9,420,540,2,5
118,1,0,1,2,3,2,22,50,300,600,2,5
119,1,0,1,1,3,2,6,27,60,180,4,5
120,1,0,1,1,3,3,20,11,60,180,3,5
121,1,0,1,1,3,2,22,62,60,180,1,5
122,1,0,1,1,3,2,50,3,60,180,3,5
123,1,0,1,1,3,2,37,82,60,180,2,5
124,1,0,1,1,3,1,81,71,60,180,4,5
125,1,0,1,1,3,2,74,58,60,180,3,5
126,1,0,1,1,3,3,1,54,60,180,4,5
127,1,0,1,2,3,1,96,74,180,300,1,5
128,1,0,1,1,3,2,83,54,60,180,1,5
129,1,0,1,2,3,1,85,14,420,540,2,5
130,1,0,1,1,3,1,41,24,60,180,1,5
131,1,0,1,1,3,1,73,11,60,180,3,5
132,1,0,1,1,3,3,1,43,60,180,2,5
133,1,0,1,1,3,1,100,51,60,180,1,5
134,1,0,1,2,3,1,94,35,180,300,3,5
135,1,0,1,1,3,2,92,1,60,180,2,5
136,1,0,1,1,3,2,36,6,60,180,4,5
137,1,0,1,1,3,1,17,89,60,180,2,5
138,1,0,1,2,3,3,5,25,420,540,2,5
139,1,0,1,1,3,3,50,10,60,180,4,5
140,1,0,1,2,3,2,10,30,420,540,1,5
141,1,0,1,2,3,2,68,2,60,180,4,5
142,1,0,1,1,3,3,78,40,60,180,1,5
143,1,0,1,2,3,1,45,57,0,300,3,5
144,1,0,1,2,3,1,83,51,420,540,1,5
145,1,0,1,2,3,1,48,75,180,300,4,5
146,1,0,1,1,3,2,38,50,60,180,3,5
147,1,0,1,2,3,2,20,72,300,420,2,5
148,1,0,1,2,3,1,16,74,0,300,4,5
149,1,0,1,2,3,3,33,20,0,300,3,5
150,1,0,1,1,3,3,9,36,60,180,3,5
151,1,0,1,2,3,1,18,43,180,300,1,5
152,1,0,1,1,3,1,64,71,60,180,4,5
153,1,0,1,1,3,3,78,66,60,180,3,5
154,1,0,1,1,3,3,95,84,60,180,1,5
155,1,0,1,2,3,3,24,20,0,300,4,5
156,1,0,1,2,3,3,62,94,180,300,1,5
157,1,0,1,2,3,1,76,42,0,300,1,5
158,1,0,1,1,3,3,44,63,60,180,3,5
159,1,0,1,2,3,2,17,23,300,420,3,5
160,1,0,1,2,3,3,67,44,300,420,2,5
161,1,0,1,1,3,3,18,80,60,180,4,5
162,1,0,1,1,3,1,10,63,60,180,2,5
163,1,0,1,2,3,2,9,27,60,180,4,5
