Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
1,1,0,1,1,3,2,43,2,60,180,2,5
2,1,0,1,2,3,1,74,69,0,300,4,5
3,1,0,1,2,3,1,24,84,60,180,1,5
4,1,0,1,2,3,1,15,74,0,300,3,5
5,1,0,1,1,3,1,78,16,60,180,4,5
6,1,0,1,1,3,1,64,45,60,180,4,5
7,1,0,1,1,3,1,24,83,60,180,4,5
8,1,0,1,1,3,1,15,75,60,180,3,5
9,1,0,1,1,3,2,32,20,60,180,4,5
10,1,0,1,2,3,2,26,90,420,540,1,5
11,1,0,1,2,3,1,33,90,420,540,3,5
12,1,0,1,2,3,2,29,50,180,300,3,5
13,1,0,1,2,3,2,7,56,300,600,4,5
14,1,0,1,2,3,2,73,25,300,600,2,5
15,1,0,1,1,3,1,94,49,60,180,1,5
16,1,0,1,1,3,1,25,85,60,180,1,5
17,1,0,1,1,3,2,6,81,60,180,2,5
18,1,0,1,1,3,1,10,0,60,180,1,5
19,1,0,1,1,3,2,71,52,60,180,1,5
20,1,0,1,1,3,2,27,36,60,180,2,5
21,1,0,1,2,3,2,55,73,300,420,2,5
22,1,0,1,2,3,1,53,50,300,420,3,5
23,1,0,1,2,3,2,62,68,420,540,4,5
24,1,0,1,1,3,2,42,37,60,180,1,5
25,1,0,1,2,3,1,28,2,60,180,1,5
26,1,0,1,1,3,1,44,57,60,180,4,5
27,1,0,1,1,3,1,19,10,60,180,1,5
28,1,0,1,1,3,1,45,97,60,180,2,5
29,1,0,1,1,3,1,10,22,60,180,2,5
30,1,0,1,1,3,1,0,22,60,180,4,5
31,1,0,1,2,3,1,13,10,60,180,4,5
32,1,0,1,1,3,2,31,42,60,180,3,5
33,1,0,1,2,3,2,26,60,180,300,4,5
34,1,0,1,1,3,2,16,91,60,180,2,5
35,1,0,1,2,3,1,55,42,0,300,3,5
36,1,0,1,2,3,1,47,72,300,600,3,5
37,1,0,1,1,3,2,27,28,60,180,1,5
38,1,0,1,2,3,2,48,33,420,540,3,5
39,1,0,1,1,3,2,46,66,60,180,2,5
40,1,0,1,1,3,1,48,64,60,180,1,5
41,1,0,1,2,3,1,65,72,300,600,2,5
42,1,0,1,1,3,1,57,83,60,180,4,5
43,1,0,1,1,3,2,15,54,60,180,1,5
44,1,0,1,2,3,2,74,54,300,420,1,5
45,1,0,1,2,3,1,83,100,180,300,3,5
46,1,0,1,1,3,2,92,51,60,180,2,5
47,1,0,1,1,3,1,58,78,60,180,1,5
48,1,0,1,2,3,2,53,20,0,300,2,5
49,1,0,1,1,3,1,45,53,60,180,4,5
50,1,0,1,1,3,1,14,14,60,180,3,5
51,1,0,1,1,3,2,78,46,60,180,4,5
52,1,0,1,2,3,2,97,35,0,300,3,5
53,1,0,1,1,3,1,71,48,60,180,2,5
54,1,0,1,1,3,1,50,8,60,180,2,5
55,1,0,1,2,3,2,5,81,420,540,4,5
56,1,0,1,1,3,2,34,58,60,180,3,5
57,1,0,1,2,3,1,37,92,420,540,2,5
58,1,0,1,1,3,2,91,68,60,180,4,5
59,1,0,1,2,3,2,66,72,180,300,3,5
60,1,0,1,1,3,1,90,88,60,180,1,5
61,1,0,1,1,3,2,84,80,60,180,3,5
62,1,0,1,2,3,2,74,41,420,540,4,5
63,1,0,1,2,3,2,96,94,60,180,4,5
64,1,0,1,1,3,1,58,44,60,180,2,5
65,1,0,1,1,3,1,1,59,60,180,2,5
66,1,0,1,1,3,2,84,51,60,180,2,5
67,1,0,1,2,3,2,46,81,60,180,1,5
68,1,0,1,1,3,1,6,58,60,180,2,5
69,1,0,1,2,3,1,73,65,60,180,3,5
70,1,0,1,1,3,2,52,21,60,180,1,5
71,1,0,1,1,3,2,13,16,60,180,2,5
72,1,0,1,2,3,1,40,91,300,600,4,5
73,1,0,1,1,3,2,33,37,60,180,2,5
74,1,0,1,1,3,2,75,50,60,180,1,5
75,1,0,1,1,3,2,37,97,60,180,3,5
76,1,0,1,2,3,2,2,67,180,300,3,5
77,1,0,1,1,3,1,81,8,60,180,1,5
78,1,0,1,1,3,1,53,54,60,180,2,5
79,1,0,1,1,3,2,69,8,60,180,3,5
80,1,0,1,1,3,1,34,7,60,180,4,5
81,1,0,1,2,3,2,45,67,60,180,1,5
82,1,0,1,1,3,1,76,70,60,180,2,5
83,1,0,1,2,3,1,69,88,180,300,4,5
84,1,0,1,2,3,1,1,27,180,300,3,5
85,1,0,1,1,3,2,83,98,60,180,1,5
86,1,0,1,1,3,1,46,66,60,180,2,5
87,1,0,1,1,3,2,94,75,60,180,1,5
88,1,0,1,2,3,2,13,92,420,540,1,5
89,1,0,1,2,3,1,20,86,180,300,3,5
90,1,0,1,2,3,1,82,100,300,420,4,5
91,1,0,1,2,3,1,38,55,0,300,4,5
92,1,0,1,1,3,1,52,55,60,180,3,5
93,1,0,1,1,3,2,77,92,60,180,1,5
94,1,0,1,1,3,1,72,59,60,180,4,5
95,1,0,1,2,3,1,36,19,300,420,4,5
96,1,0,1,2,3,1,3,8,300,600,4,5
97,1,0,1,1,3,1,50,11,60,180,3,5
98,1,0,1,1,3,1,44,4,60,180,3,5
99,1,0,1,1,3,1,1,14,60,180,1,5
100,1,0,1,2,3,1,8,13,0,300,2,5
101,1,0,1,1,3,2,62,85,60,180,3,5
102,1,0,1,1,3,2,13,87,60,180,3,5
103,1,0,1,2,3,1,69,25,60,180,2,5
104,1,0,1,2,3,2,71,33,300,420,3,5
105,1,0,1,2,3,2,37,56,420,540,2,5
106,1,0,1,2,3,1,80,52,0,300,2,5
107,1,0,1,1,3,2,4,79,60,180,3,5
108,1,0,1,1,3,2,75,38,60,180,4,5
109,1,0,1,1,3,1,23,32,60,180,1,5
110,1,0,1,1,3,1,83,68,60,180,4,5
111,1,0,1,1,3,2,13,60,60,180,3,5
112,1,0,1,2,3,2,35,10,0,300,4,5
113,1,0,1,1,3,2,11,25,60,180,1,5
114,1,0,1,2,3,1,27,24,420,540,2,5
115,1,0,1,1,3,1,32,24,60,180,3,5
116,1,0,1,2,3,2,89,49,180,300,4,5
117,1,0,1,2,3,2,32,11,420,540,2,5
118,1,0,1,1,3,2,20,91,60,180,1,5
119,1,0,1,1,3,1,78,60,60,180,2,5
120,1,237,2,1,3,2,22,10,180,300,1,5
121,1,479,2,2,3,2,0,55,0,300,1,5
122,1,205,2,1,3,2,93,17,0,300,3,5
123,1,393,2,1,3,1,41,92,60,180,2,5
124,1,237,2,1,3,2,77,20,0,300,2,5
125,1,583,2,1,3,1,43,41,0,300,2,5
126,1,520,2,1,3,1,91,7,180,300,3,5
127,1,572,2,1,3,1,13,24,60,180,2,5
128,1,13,2,1,3,1,53,83,0,300,3,5
129,1,359,2,1,3,1,76,84,180,300,2,5
130,1,140,2,1,3,1,16,51,0,300,4,5
131,1,119,2,1,3,1,30,78,0,300,2,5
132,1,75,2,1,3,2,28,86,60,180,2,5
133,1,43,2,1,3,2,21,16,180,300,3,5
134,1,550,2,2,3,1,19,78,180,300,4,5
135,1,332,2,1,3,1,14,74,0,300,1,5
136,1,182,2,2,3,1,18,49,180,300,4,5
137,1,214,2,2,3,1,54,47,420,540,1,5
138,1,92,2,2,3,1,71,27,60,180,4,5
139,1,580,2,1,3,1,63,18,180,300,1,5
140,1,249,2,2,3,2,32,87,0,300,4,5
141,1,12,2,1,3,1,63,27,60,180,1,5
142,1,139,2,1,3,2,90,32,0,300,4,5
143,1,373,2,1,3,1,55,8,180,300,3,5
144,1,202,2,2,3,1,60,46,0,300,3,5
145,1,344,2,1,3,2,66,7,180,300,2,5
146,1,543,2,1,3,1,77,68,180,300,1,5
147,1,245,2,1,3,1,53,74,0,300,1,5
148,1,586,2,2,3,1,4,67,300,600,4,5
149,1,494,2,2,3,2,26,79,420,540,3,5
150,1,325,2,1,3,2,62,76,0,300,1,5
151,10,516,12,1,3,2,73,47,60,180,3,5
152,4,384,5,2,3,1,43,85,180,300,3,5
153,14,210,15,2,3,2,19,98,180,300,1,5
154,3,86,3,2,3,2,30,80,300,600,4,5
155,7,538,9,1,3,1,7,57,0,300,2,5
156,10,405,10,2,3,2,97,57,420,540,1,5
157,11,174,11,1,3,1,21,37,180,300,2,5
158,2,148,2,1,3,2,75,11,180,300,4,5
159,10,16,10,1,3,2,46,70,60,180,2,5
160,7,417,7,2,3,2,55,35,420,540,4,5
161,2,69,2,1,3,1,33,12,180,300,3,5
162,13,312,14,1,3,2,64,9,180,300,2,5
163,7,448,8,2,3,2,13,46,60,180,1,5
164,5,560,7,1,3,2,83,21,0,300,2,5
165,10,40,11,1,3,2,16,39,180,300,4,5
