Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
,,,,,0,3,50,100,,,,0
,,,,,1,3,39,54,,,,15
,,,,,1,3,60,56,,,,15
1,1,0,1,1,3,2,49,58,60,180,3,5
2,1,0,1,1,3,1,99,29,60,180,2,5
3,1,0,1,2,3,2,14,20,0,300,3,5
4,1,0,1,1,3,1,59,14,60,180,4,5
5,1,0,1,1,3,3,57,68,60,180,2,5
6,1,0,1,1,3,2,91,35,60,180,1,5
7,1,0,1,1,3,2,28,65,60,180,1,5
8,1,0,1,1,3,2,40,50,60,180,1,5
9,1,0,1,1,3,1,66,46,60,180,2,5
10,1,0,1,1,3,1,31,80,60,180,3,5
11,1,0,1,1,3,1,66,49,60,180,4,5
12,1,0,1,1,3,3,18,13,60,180,4,5
13,1,0,1,1,3,3,8,77,60,180,2,5
14,1,0,1,1,3,1,39,45,60,180,2,5
15,1,0,1,1,3,2,37,0,60,180,4,5
16,1,0,1,1,3,2,4,18,60,180,2,5
17,1,0,1,1,3,3,20,61,60,180,1,5
18,1,0,1,1,3,2,76,2,60,180,1,5
19,1,0,1,1,3,3,48,89,60,180,3,5
20,1,0,1,1,3,3,65,73,60,180,3,5
21,1,0,1,1,3,2,72,35,60,180,3,5
22,1,0,1,1,3,3,22,77,60,180,3,5
23,1,0,1,1,3,3,43,44,60,180,2,5
24,1,0,1,1,3,3,56,91,60,180,2,5
25,1,0,1,1,3,2,92,17,60,180,2,5
26,1,0,1,1,3,3,74,41,60,180,3,5
27,1,0,1,1,3,2,93,53,60,180,4,5
28,1,0,1,2,3,1,2,62,420,540,2,5
29,1,0,1,2,3,3,89,8,420,540,1,5
30,1,0,1,2,3,2,61,69,180,300,1,5
31,1,0,1,1,3,3,27,5,60,180,3,5
32,1,0,1,1,3,2,80,78,60,180,3,5
33,1,0,1,1,3,2,65,13,60,180,4,5
34,1,0,1,1,3,3,42,90,60,180,2,5
35,1,0,1,1,3,1,21,56,60,180,2,5
36,1,0,1,1,3,3,88,95,60,180,1,5
37,1,0,1,1,3,3,6,95,60,180,1,5
38,1,0,1,1,3,1,91,82,60,180,3,5
39,1,0,1,1,3,1,60,10,60,180,4,5
40,1,0,1,1,3,3,2,16,60,180,1,5
41,1,0,1,1,3,2,61,96,60,180,4,5
42,1,0,1,1,3,1,14,68,60,180,1,5
43,1,0,1,1,3,2,10,81,60,180,2,5
44,1,0,1,1,3,3,88,35,60,180,2,5
45,1,0,1,1,3,3,78,96,60,180,1,5
46,1,0,1,1,3,2,33,99,60,180,2,5
47,1,0,1,1,3,1,52,23,60,180,3,5
48,1,0,1,1,3,2,28,73,60,180,2,5
49,1,0,1,1,3,1,29,73,60,180,3,5
50,1,0,1,1,3,1,13,60,60,180,4,5
51,1,0,1,2,3,1,47,19,300,420,3,5
52,1,0,1,1,3,3,89,21,60,180,2,5
53,1,0,1,1,3,2,70,6,60,180,2,5
54,1,0,1,1,3,1,61,26,60,180,4,5
55,1,0,1,1,3,1,96,94,60,180,4,5
56,1,0,1,1,3,2,87,95,60,180,2,5
57,1,0,1,1,3,3,11,18,60,180,2,5
58,1,0,1,1,3,3,59,35,60,180,1,5
59,1,0,1,1,3,2,20,79,60,180,2,5
60,1,0,1,1,3,2,47,100,60,180,2,5
61,1,0,1,1,3,1,49,92,60,180,3,5
62,1,0,1,1,3,1,21,32,60,180,4,5
63,1,0,1,1,3,2,57,6,60,180,3,5
64,1,0,1,1,3,2,99,44,60,180,2,5
65,1,0,1,1,3,1,79,11,60,180,1,5
66,1,0,1,1,3,3,61,23,60,180,2,5
67,1,0,1,1,3,1,91,63,60,180,2,5
68,1,0,1,1,3,1,82,5,60,180,4,5
69,1,0,1,1,3,1,31,84,60,180,4,5
70,1,0,1,1,3,3,100,41,60,180,3,5
71,1,0,1,1,3,2,55,72,60,180,3,5
72,1,0,1,1,3,2,76,59,60,180,4,5
73,1,0,1,1,3,2,41,47,60,180,2,5
74,1,0,1,1,3,3,100,91,60,180,1,5
75,1,0,1,1,3,1,11,54,60,180,1,5
76,1,0,1,1,3,1,95,77,60,180,3,5
77,1,0,1,1,3,3,23,85,60,180,4,5
78,1,0,1,1,3,3,90,81,60,180,2,5
79,1,0,1,1,3,1,46,88,60,180,3,5
80,1,0,1,1,3,2,5,8,60,180,1,5
81,1,0,1,1,3,3,59,44,60,180,2,5
82,1,0,1,1,3,2,85,1,60,180,3,5
83,1,0,1,1,3,3,13,22,60,180,2,5
84,1,0,1,1,3,2,86,98,60,180,3,5
85,1,0,1,1,3,2,40,90,60,180,1,5
86,1,0,1,1,3,1,74,55,60,180,1,5
87,1,0,1,1,3,3,67,94,60,180,1,5
88,1,0,1,1,3,3,41,89,60,180,1,5
89,1,0,1,1,3,3,51,50,60,180,4,5
90,1,0,1,1,3,3,40,68,60,180,4,5
91,1,0,1,1,3,1,97,85,60,180,3,5
92,1,0,1,1,3,1,11,75,60,180,2,5
93,1,0,1,1,3,3,95,97,60,180,2,5
94,1,0,1,1,3,1,55,63,60,180,3,5
95,1,0,1,1,3,3,25,7,60,180,3,5
96,1,0,1,1,3,1,70,89,60,180,4,5
97,1,0,1,1,3,2,77,0,60,180,4,5
98,1,0,1,1,3,1,51,75,60,180,1,5
99,1,0,1,1,3,3,66,80,60,180,3,5
100,1,0,1,1,3,3,45,48,60,180,2,5
101,1,0,1,1,3,1,95,23,60,180,4,5
102,1,0,1,1,3,2,34,4,60,180,2,5
103,1,0,1,1,3,3,37,50,60,180,4,5
104,1,0,1,1,3,1,42,99,60,180,3,5
105,1,0,1,1,3,1,58,25,60,180,4,5
106,1,0,1,1,3,2,11,99,60,180,3,5
107,1,0,1,1,3,1,18,77,60,180,2,5
108,1,0,1,1,3,3,81,37,60,180,3,5
109,1,0,1,1,3,3,12,78,60,180,2,5
110,1,0,1,1,3,3,90,45,60,180,3,5
111,1,0,1,1,3,3,56,43,60,180,2,5
112,1,0,1,1,3,2,54,96,60,180,3,5
113,1,0,1,1,3,2,65,33,60,180,1,5
114,1,0,1,1,3,3,73,75,60,180,2,5
115,1,0,1,1,3,1,31,27,60,180,4,5
116,1,0,1,1,3,2,7,2,60,180,1,5
117,1,0,1,1,3,1,49,82,60,180,3,5
118,1,0,1,1,3,3,73,7,60,180,3,5
119,1,0,1,1,3,2,37,8,60,180,4,5
120,1,0,1,1,3,3,64,7,60,180,4,5
121,1,0,1,1,3,3,4,10,60,180,3,5
122,1,0,1,1,3,1,84,35,60,180,3,5
123,1,0,1,1,3,1,11,88,60,180,2,5
124,1,0,1,1,3,3,81,35,60,180,4,5
125,1,0,1,1,3,3,87,13,60,180,3,5
126,1,0,1,1,3,3,51,79,60,180,3,5
127,1,0,1,1,3,2,53,94,60,180,4,5
128,1,0,1,1,3,1,57,62,60,180,4,5
129,1,0,1,1,3,1,81,48,60,180,1,5
130,1,0,1,1,3,1,40,63,60,180,2,5
131,1,0,1,1,3,2,71,86,60,180,1,5
132,1,0,1,2,3,2,96,14,0,300,2,5
133,1,0,1,1,3,1,82,60,60,180,1,5
134,1,0,1,1,3,2,3,59,60,180,3,5
135,1,0,1,1,3,1,40,30,60,180,3,5
136,1,0,1,1,3,1,63,96,60,180,3,5
137,1,0,1,1,3,1,65,19,60,180,4,5
138,1,0,1,1,3,1,88,62,60,180,2,5
139,1,0,1,2,3,2,25,3,180,300,2,5
140,1,0,1,2,3,1,61,44,60,180,2,5
141,1,0,1,1,3,3,2,20,60,180,3,5
142,1,0,1,1,3,2,7,91,60,180,4,5
143,1,0,1,1,3,1,57,4,60,180,2,5
144,1,0,1,1,3,3,55,16,60,180,4,5
145,1,0,1,1,3,2,10,9,60,180,1,5
146,1,0,1,1,3,2,6,39,60,180,2,5
147,1,0,1,1,3,2,41,41,60,180,3,5
148,1,0,1,1,3,1,54,46,60,180,4,5
149,1,0,1,1,3,2,88,2,60,180,2,5
150,1,0,1,2,3,3,55,44,180,300,3,5
151,1,0,1,1,3,1,79,88,60,180,1,5
152,1,0,1,1,3,2,70,46,60,180,3,5
153,1,0,1,1,3,1,31,69,60,180,1,5
154,1,0,1,1,3,1,59,28,60,180,4,5
155,1,0,1,1,3,1,61,34,60,180,2,5
156,1,0,1,1,3,3,72,9,60,180,2,5
157,1,0,1,1,3,3,76,7,60,180,1,5
158,1,0,1,1,3,1,10,25,60,180,3,5
159,1,0,1,1,3,2,21,68,60,180,2,5
160,1,0,1,1,3,3,5,16,60,180,2,5
161,1,0,1,1,3,2,7,35,60,180,1,5
162,1,0,1,1,3,3,19,87,60,180,4,5
163,1,0,1,1,3,2,81,38,60,180,3,5
