Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
1,1,0,1,2,3,1,29,98,300,420,4,5
2,1,0,1,1,3,1,24,35,60,180,3,5
3,1,0,1,1,3,1,85,89,60,180,1,5
4,1,0,1,2,3,1,79,43,180,300,1,5
5,1,0,1,1,3,1,53,100,60,180,2,5
6,1,0,1,2,3,2,52,69,420,540,3,5
7,1,0,1,2,3,2,60,23,0,300,2,5
8,1,0,1,1,3,2,59,89,60,180,3,5
9,1,0,1,2,3,2,30,0,60,180,4,5
10,1,0,1,2,3,2,31,94,60,180,4,5
11,7,44,7,1,3,2,52,25,60,180,2,5
12,1,506,2,2,3,2,10,67,60,180,3,5
13,3,226,4,1,3,1,80,27,60,180,2,5
14,13,361,13,2,3,1,35,75,420,540,3,5
15,2,560,3,1,3,1,73,87,180,300,3,5
16,9,175,10,1,3,2,65,45,180,300,3,5
17,11,163,11,1,3,1,31,87,180,300,4,5
18,13,109,13,1,3,2,3,41,180,300,2,5
19,6,83,6,2,3,2,79,86,300,420,3,5
20,11,429,12,2,3,2,25,99,180,300,4,5
21,5,281,5,2,3,2,79,39,300,420,3,5
22,8,390,8,2,3,2,41,39,420,540,1,5
23,2,383,3,1,3,2,97,79,60,180,4,5
24,12,28,13,1,3,2,81,39,0,300,1,5
25,13,576,14,2,3,1,96,83,60,180,2,5
26,12,571,13,1,3,2,9,16,0,300,4,5
27,5,155,6,2,3,2,30,91,420,540,4,5
28,4,51,4,2,3,2,91,39,0,300,3,5
29,12,1,12,1,3,2,31,60,60,180,1,5
30,1,108,1,1,3,1,22,22,180,300,4,5
31,13,345,14,1,3,1,28,32,180,300,2,5
32,10,185,11,1,3,1,54,12,180,300,4,5
33,5,318,5,2,3,2,9,20,420,540,1,5
34,4,528,6,2,3,2,66,75,60,180,2,5
35,5,225,5,2,3,1,85,75,300,600,3,5
36,9,35,9,2,3,2,10,53,180,300,1,5
37,8,419,8,2,3,1,21,66,420,540,1,5
38,8,142,8,2,3,2,25,24,420,540,4,5
39,4,136,4,2,3,1,87,60,420,540,1,5
40,11,514,12,1,3,1,33,57,60,180,2,5
41,12,434,13,1,3,2,68,58,60,180,2,5
42,2,417,2,2,3,2,79,34,420,540,4,5
43,10,367,11,2,3,1,75,54,420,540,1,5
44,3,40,3,1,3,1,20,41,60,180,1,5
45,5,54,5,1,3,2,17,74,60,180,2,5
46,3,226,3,2,3,1,82,38,300,420,4,5
47,3,375,4,1,3,1,53,27,0,300,4,5
48,10,67,11,1,3,1,0,73,0,300,1,5
49,11,230,11,2,3,2,10,20,300,420,4,5
50,6,314,6,2,3,2,67,66,420,540,4,5
51,5,551,6,1,3,2,94,95,180,300,2,5
52,1,479,3,2,3,1,0,80,0,300,3,5
53,6,49,7,2,3,1,14,32,180,300,2,5
54,4,135,6,2,3,2,80,43,60,180,4,5
55,4,234,5,1,3,2,58,28,180,300,2,5
56,5,60,6,1,3,1,25,49,0,300,4,5
57,8,226,8,2,3,2,61,38,300,600,1,5
58,10,362,10,2,3,2,16,75,420,540,1,5
59,14,368,14,2,3,2,87,39,420,540,4,5
60,14,148,14,2,3,1,17,76,420,540,4,5
61,13,391,13,2,3,2,76,24,420,540,4,5
62,13,351,14,1,3,1,5,15,180,300,3,5
63,11,28,11,2,3,2,8,72,60,180,1,5
64,6,200,6,2,3,2,42,18,300,420,2,5
65,13,193,14,1,3,1,13,23,180,300,2,5
66,12,147,13,1,3,1,78,52,0,300,4,5
67,13,244,13,2,3,1,26,60,300,600,2,5
68,10,32,11,2,3,2,18,12,0,300,1,5
69,12,381,13,1,3,2,46,40,180,300,2,5
70,5,509,6,1,3,2,24,90,60,180,4,5
71,7,121,8,1,3,1,6,58,0,300,3,5
72,8,505,10,2,3,1,12,39,60,180,1,5
73,14,261,14,2,3,1,54,35,300,600,2,5
74,1,66,3,1,3,1,13,7,60,180,3,5
75,14,375,14,2,3,1,83,5,420,540,2,5
76,7,425,9,1,3,1,60,7,60,180,4,5
77,5,477,6,1,3,1,99,98,180,300,1,5
78,10,336,10,2,3,2,7,65,420,540,1,5
79,12,368,12,2,3,2,16,41,420,540,1,5
80,7,312,7,2,3,2,86,11,420,540,3,5
81,2,502,3,1,3,1,32,5,180,300,2,5
82,2,217,3,2,3,1,27,77,300,420,1,5
83,14,316,14,2,3,1,41,74,420,540,4,5
84,5,544,7,2,3,1,43,9,420,540,3,5
85,11,528,13,2,3,2,17,84,0,300,1,5
86,10,65,10,1,3,1,21,50,180,300,4,5
87,12,498,13,2,3,2,96,44,300,420,1,5
88,14,207,14,2,3,2,91,24,300,600,1,5
89,12,96,12,2,3,1,47,59,180,300,1,5
90,1,136,1,2,3,2,32,31,180,300,1,5
91,10,496,12,1,3,2,19,87,180,300,4,5
92,3,264,4,1,3,1,48,100,60,180,2,5
93,6,150,6,1,3,1,43,47,180,300,1,5
94,5,534,6,1,3,2,27,26,180,300,2,5
95,9,146,9,1,3,2,73,13,180,300,1,5
96,6,156,6,1,3,1,11,37,180,300,4,5
97,11,188,13,2,3,1,86,87,300,600,3,5
98,12,77,13,1,3,2,61,79,60,180,2,5
99,11,87,11,1,3,2,99,59,180,300,3,5
100,7,449,9,1,3,1,3,0,180,300,1,5
101,8,254,9,2,3,1,37,51,0,300,1,5
102,4,469,6,1,3,2,0,51,0,300,3,5
103,10,62,10,1,3,1,26,14,180,300,3,5
104,13,210,14,1,3,2,48,27,0,300,2,5
105,7,539,8,2,3,1,55,7,0,300,2,5
106,8,168,8,2,3,1,28,98,420,540,4,5
107,1,271,1,2,3,2,17,94,420,540,4,5
108,11,438,13,2,3,2,9,33,0,300,3,5
109,6,156,7,1,3,2,80,85,60,180,3,5
110,13,2,13,2,3,2,25,58,300,420,4,5
111,7,589,8,1,3,1,26,69,0,300,4,5
112,3,121,3,2,3,1,96,85,420,540,2,5
113,7,54,7,1,3,2,88,87,60,180,3,5
114,2,575,4,1,3,1,38,60,0,300,4,5
115,6,28,7,2,3,2,30,43,0,300,4,5
116,6,136,6,1,3,1,28,87,180,300,4,5
117,8,183,8,2,3,1,18,87,420,540,4,5
118,4,182,5,1,3,1,94,87,0,300,2,5
119,4,421,5,1,3,2,89,77,60,180,2,5
120,10,521,12,2,3,1,92,74,0,300,3,5
121,8,224,8,2,3,1,97,21,300,600,2,5
122,2,288,2,2,3,1,21,11,420,540,3,5
123,8,3,8,1,3,2,45,23,60,180,3,5
124,11,174,12,1,3,1,77,46,180,300,1,5
125,11,485,12,1,3,2,4,10,180,300,3,5
126,6,214,6,2,3,1,92,95,420,540,4,5
127,3,103,3,2,3,1,76,72,300,600,2,5
128,13,241,13,2,3,2,84,93,300,600,2,5
129,3,543,4,2,3,1,55,7,0,300,2,5
130,8,556,9,2,3,2,94,35,420,540,1,5
131,9,18,10,1,3,1,14,15,0,300,1,5
132,14,65,14,2,3,1,98,26,300,420,1,5
133,9,332,10,1,3,2,12,27,60,180,4,5
134,10,31,11,1,3,1,38,4,180,300,2,5
135,6,91,6,1,3,2,4,9,180,300,3,5
136,13,309,14,2,3,1,90,81,60,180,2,5
137,9,257,10,1,3,1,98,50,0,300,1,5
138,13,246,14,1,3,2,34,96,180,300,1,5
139,5,461,6,1,3,2,12,56,0,300,4,5
140,3,287,3,2,3,2,23,88,300,420,3,5
141,3,238,3,2,3,2,43,42,420,540,4,5
142,5,171,5,1,3,2,14,3,180,300,1,5
143,10,368,10,2,3,1,27,53,420,540,3,5
144,2,518,4,1,3,1,46,20,60,180,3,5
145,14,482,16,1,3,2,50,23,180,300,4,5
146,9,234,9,2,3,1,69,52,300,420,2,5
147,13,600,15,2,3,2,34,0,60,180,3,5
148,11,589,12,2,3,1,68,23,180,300,4,5
149,11,31,13,2,3,1,0,38,300,420,3,5
150,7,79,7,1,3,1,25,9,180,300,3,5
151,12,306,13,2,3,2,30,85,180,300,3,5
152,11,281,12,2,3,2,17,29,300,600,1,5
153,6,110,6,2,3,1,44,23,420,540,1,5
154,14,321,14,2,3,2,96,19,420,540,1,5
155,9,596,11,1,3,1,62,88,60,180,4,5
156,12,11,12,1,3,2,23,50,60,180,3,5
157,2,375,2,2,3,2,54,94,420,540,2,5
158,6,66,6,1,3,1,5,18,180,300,1,5
159,4,98,4,2,3,2,33,43,180,300,2,5
160,10,95,11,1,3,2,31,59,0,300,4,5
161,12,15,12,1,3,2,70,90,60,180,2,5
162,14,255,14,2,3,2,56,16,420,540,2,5
163,1,149,2,1,3,2,93,11,0,300,4,5
164,4,370,4,2,3,1,1,86,420,540,3,5
165,11,487,12,1,3,2,60,98,60,180,3,5
