Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
1,1,0,1,2,3,1,64,71,300,420,4,5
2,1,0,1,1,3,1,77,27,60,180,2,5
3,1,0,1,1,3,1,38,10,60,180,3,5
4,1,0,1,1,3,1,62,31,60,180,2,5
5,1,0,1,1,3,1,43,100,60,180,4,5
6,1,0,1,1,3,2,72,67,60,180,2,5
7,1,0,1,2,3,2,84,49,420,540,1,5
8,1,0,1,2,3,2,82,5,420,540,3,5
9,1,0,1,1,3,2,55,65,60,180,3,5
10,1,0,1,2,3,2,85,3,60,180,2,5
11,13,29,13,2,3,1,50,88,420,540,1,5
12,12,497,14,2,3,2,45,80,300,420,4,5
13,14,472,16,1,3,2,14,91,0,300,2,5
14,1,251,1,2,3,2,89,96,420,540,2,5
15,1,598,2,1,3,1,5,48,0,300,4,5
16,7,396,7,2,3,2,71,42,420,540,4,5
17,12,366,12,2,3,1,31,11,420,540,2,5
18,9,251,9,2,3,2,87,66,420,540,1,5
19,11,552,12,1,3,2,97,83,0,300,3,5
20,2,238,2,2,3,2,82,87,300,600,1,5
21,9,414,9,2,3,1,32,15,420,540,1,5
22,2,564,4,2,3,1,4,40,300,600,2,5
23,12,294,13,1,3,2,9,68,60,180,3,5
24,8,223,9,1,3,1,100,32,0,300,1,5
25,10,540,12,1,3,2,39,92,60,180,1,5
26,9,94,9,1,3,2,89,70,180,300,2,5
27,1,101,1,1,3,1,100,88,180,300,4,5
28,9,217,9,2,3,2,48,19,300,420,1,5
29,4,480,5,1,3,1,15,66,180,300,4,5
30,2,549,4,1,3,2,49,91,0,300,1,5
31,12,579,14,2,3,1,76,55,420,540,4,5
32,6,296,7,2,3,2,14,47,180,300,3,5
33,9,461,11,2,3,1,91,88,300,420,4,5
34,1,161,2,1,3,1,89,28,0,300,1,5
35,10,402,10,2,3,2,45,4,420,540,3,5
36,4,519,5,1,3,2,16,34,0,300,2,5
37,13,4,14,2,3,2,46,93,180,300,2,5
38,6,471,7,1,3,2,68,92,0,300,3,5
39,3,292,4,2,3,2,16,88,300,600,1,5
40,8,74,9,2,3,2,69,37,180,300,2,5
41,14,15,15,1,3,1,79,20,60,180,2,5
42,4,4,4,1,3,1,66,64,60,180,3,5
43,2,277,2,2,3,1,9,33,300,420,1,5
44,12,571,13,1,3,2,47,10,60,180,4,5
45,14,375,14,2,3,2,47,67,420,540,1,5
46,3,499,5,1,3,2,96,72,0,300,2,5
47,4,404,5,1,3,2,82,86,180,300,1,5
48,6,237,8,2,3,1,56,49,60,180,2,5
49,8,557,9,1,3,2,59,38,180,300,4,5
50,13,378,13,2,3,1,48,86,420,540,3,5
51,13,388,13,2,3,2,68,4,420,540,3,5
52,13,46,13,2,3,2,79,84,60,180,3,5
53,9,291,9,2,3,2,42,42,300,420,2,5
54,3,138,3,1,3,2,12,34,180,300,4,5
55,12,476,13,2,3,2,51,97,60,180,1,5
56,6,118,6,2,3,1,87,77,420,540,4,5
57,6,31,7,1,3,2,32,59,60,180,2,5
58,5,375,6,1,3,1,98,18,60,180,1,5
59,13,396,14,2,3,1,48,65,0,300,1,5
60,9,497,10,2,3,1,11,82,180,300,4,5
61,9,287,9,2,3,1,54,19,420,540,1,5
62,13,47,13,2,3,2,83,48,60,180,1,5
63,14,231,15,1,3,1,85,67,180,300,3,5
64,4,547,6,1,3,1,37,41,180,300,4,5
65,4,311,5,1,3,2,41,78,180,300,1,5
66,2,216,2,2,3,1,89,50,300,420,3,5
67,4,73,4,2,3,2,38,3,300,600,2,5
68,2,42,3,1,3,1,87,26,180,300,2,5
69,9,401,9,2,3,2,63,70,420,540,4,5
70,2,342,3,1,3,2,77,62,60,180,1,5
71,13,77,13,1,3,1,43,18,180,300,2,5
72,3,80,3,1,3,2,5,69,180,300,2,5
73,11,571,12,1,3,1,57,80,60,180,3,5
74,6,494,8,2,3,2,36,80,0,300,2,5
75,5,44,6,1,3,2,83,6,0,300,1,5
76,8,187,8,2,3,1,12,88,300,420,2,5
77,14,293,14,2,3,2,42,49,420,540,2,5
78,5,406,5,2,3,2,13,79,420,540,2,5
79,5,448,7,2,3,1,71,26,420,540,2,5
80,7,418,8,2,3,2,25,57,60,180,2,5
81,13,74,13,2,3,2,44,81,180,300,1,5
82,14,11,14,1,3,2,64,35,60,180,1,5
83,14,398,14,2,3,2,50,9,420,540,1,5
84,5,581,7,1,3,2,44,43,60,180,4,5
85,7,218,8,2,3,1,1,74,0,300,4,5
86,6,433,7,1,3,1,71,86,60,180,4,5
87,10,221,11,1,3,2,92,95,60,180,3,5
88,8,444,10,1,3,1,77,32,0,300,1,5
89,12,177,12,1,3,2,55,5,180,300,2,5
90,1,78,2,2,3,2,74,80,0,300,3,5
91,3,74,3,1,3,2,66,66,180,300,4,5
92,3,55,3,2,3,1,15,19,300,420,3,5
93,3,406,3,2,3,1,67,11,420,540,3,5
94,9,227,10,2,3,2,98,84,300,420,1,5
95,9,273,9,2,3,2,29,46,420,540,4,5
96,4,207,4,2,3,2,66,35,300,420,3,5
97,14,582,15,1,3,1,51,97,60,180,2,5
98,9,330,9,2,3,2,24,58,420,540,1,5
99,3,386,3,2,3,2,58,5,420,540,3,5
100,10,351,10,2,3,2,6,100,420,540,2,5
101,2,137,3,1,3,2,12,47,180,300,1,5
102,3,74,4,1,3,1,79,28,60,180,3,5
103,2,236,3,2,3,1,17,27,60,180,3,5
104,13,292,14,1,3,2,87,46,60,180,1,5
105,14,259,15,2,3,1,46,73,180,300,3,5
106,13,233,15,1,3,2,65,69,0,300,1,5
107,1,34,1,1,3,2,29,69,60,180,3,5
108,8,309,8,2,3,1,1,25,420,540,2,5
109,5,390,5,2,3,1,72,37,420,540,2,5
110,12,328,12,2,3,1,28,87,420,540,2,5
111,1,566,2,2,3,2,9,9,180,300,3,5
112,5,285,6,2,3,1,18,95,300,600,3,5
113,3,167,4,1,3,2,9,14,0,300,1,5
114,11,369,11,2,3,2,93,99,420,540,4,5
115,3,273,5,2,3,1,49,18,0,300,2,5
116,8,591,9,2,3,2,71,59,0,300,3,5
117,2,161,2,1,3,2,67,84,180,300,2,5
118,12,317,12,2,3,2,88,39,420,540,1,5
119,4,392,4,2,3,2,92,74,420,540,2,5
120,7,190,7,2,3,1,46,98,300,600,3,5
121,3,4,4,1,3,2,10,35,180,300,1,5
122,9,298,9,2,3,1,80,7,300,420,4,5
123,2,125,3,1,3,2,55,4,60,180,1,5
124,13,239,13,2,3,2,77,15,420,540,4,5
125,3,90,3,1,3,1,25,34,180,300,1,5
126,9,79,10,1,3,2,55,35,60,180,3,5
127,2,536,4,1,3,1,47,97,0,300,4,5
128,2,305,2,2,3,1,8,12,420,540,3,5
129,6,61,6,1,3,1,1,63,180,300,2,5
130,12,542,13,2,3,1,46,80,420,540,3,5
131,4,406,5,1,3,1,31,78,180,300,4,5
132,7,8,7,1,3,1,89,81,60,180,1,5
133,12,405,12,2,3,1,98,82,420,540,4,5
134,13,228,13,2,3,2,58,10,420,540,1,5
135,5,379,6,2,3,2,97,45,300,600,2,5
136,5,336,6,2,3,2,64,48,180,300,4,5
137,14,210,16,1,3,1,39,97,0,300,2,5
138,6,368,6,2,3,1,62,78,420,540,1,5
139,14,419,14,2,3,2,49,59,420,540,2,5
140,14,184,14,2,3,2,88,40,300,420,4,5
141,6,588,7,1,3,1,91,16,60,180,2,5
142,6,273,7,1,3,2,53,94,60,180,1,5
143,14,261,15,1,3,1,97,82,60,180,4,5
144,5,303,5,2,3,1,98,69,420,540,4,5
145,10,284,11,1,3,1,31,72,180,300,3,5
146,6,180,7,2,3,2,58,63,0,300,3,5
147,1,530,3,1,3,1,61,80,0,300,4,5
148,1,84,2,2,3,1,62,62,420,540,1,5
149,10,13,11,1,3,1,45,12,180,300,1,5
150,13,463,14,2,3,2,70,43,60,180,1,5
151,5,197,5,2,3,2,40,11,420,540,4,5
152,8,397,8,2,3,1,38,65,420,540,2,5
153,2,392,2,2,3,2,14,31,420,540,1,5
154,9,12,11,1,3,1,40,100,60,180,3,5
155,12,459,14,2,3,1,64,73,60,180,2,5
156,10,478,12,1,3,2,48,94,0,300,2,5
157,10,317,10,2,3,1,72,98,420,540,1,5
158,3,503,4,1,3,1,75,66,180,300,1,5
159,5,225,6,1,3,1,85,57,180,300,2,5
160,11,182,12,2,3,1,67,43,420,540,2,5
161,4,164,5,1,3,1,73,98,60,180,2,5
162,1,369,2,1,3,1,90,42,180,300,3,5
163,11,235,12,1,3,1,72,4,180,300,2,5
164,1,223,2,1,3,2,56,47,180,300,1,5
165,10,187,10,2,3,1,40,62,300,600,3,5
