Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
1,1,0,1,2,3,1,41,76,60,180,1,5
2,1,0,1,1,3,1,100,10,60,180,1,5
3,1,0,1,1,3,2,45,8,60,180,4,5
4,1,0,1,1,3,1,23,56,60,180,2,5
5,1,0,1,1,3,2,21,63,60,180,1,5
6,1,0,1,2,3,1,61,91,180,300,4,5
7,1,0,1,2,3,2,53,28,0,300,4,5
8,1,0,1,1,3,2,49,74,60,180,3,5
9,1,0,1,1,3,1,39,12,60,180,3,5
10,1,0,1,1,3,1,50,33,60,180,2,5
11,1,0,1,2,3,1,56,1,420,540,3,5
12,1,0,1,2,3,1,81,19,300,600,2,5
13,1,0,1,2,3,2,98,1,60,180,2,5
14,1,0,1,2,3,1,98,82,0,300,1,5
15,1,0,1,2,3,2,55,35,300,600,2,5
16,1,0,1,2,3,2,11,95,60,180,2,5
17,1,0,1,2,3,2,85,53,0,300,1,5
18,1,0,1,2,3,2,27,14,0,300,4,5
19,1,0,1,2,3,2,34,21,180,300,1,5
20,1,0,1,2,3,2,5,71,420,540,3,5
21,1,0,1,1,3,2,66,13,60,180,3,5
22,1,0,1,2,3,1,82,63,420,540,2,5
23,1,0,1,2,3,2,88,67,420,540,2,5
24,1,0,1,2,3,2,72,66,420,540,3,5
25,1,0,1,2,3,1,3,79,0,300,4,5
26,1,0,1,2,3,2,18,41,420,540,1,5
27,1,0,1,2,3,1,91,76,180,300,2,5
28,1,0,1,2,3,1,91,89,420,540,1,5
29,1,0,1,2,3,2,31,14,180,300,3,5
30,1,0,1,2,3,1,77,69,60,180,2,5
31,1,0,1,2,3,2,77,41,300,600,1,5
32,1,0,1,2,3,1,25,89,180,300,1,5
33,1,0,1,2,3,1,4,18,0,300,2,5
34,1,0,1,2,3,2,50,99,180,300,3,5
35,1,0,1,2,3,1,36,19,420,540,4,5
36,1,0,1,1,3,2,57,12,60,180,3,5
37,1,0,1,2,3,1,37,100,300,420,3,5
38,1,0,1,1,3,1,48,10,60,180,1,5
39,1,0,1,2,3,1,1,77,60,180,1,5
40,1,0,1,2,3,1,27,51,420,540,1,5
41,1,0,1,2,3,2,59,66,0,300,1,5
42,1,0,1,2,3,2,22,68,0,300,1,5
43,1,0,1,1,3,1,8,18,60,180,2,5
44,1,0,1,1,3,1,62,30,60,180,2,5
45,1,0,1,1,3,2,91,11,60,180,4,5
46,1,0,1,1,3,1,0,44,60,180,4,5
47,1,0,1,1,3,2,72,38,60,180,1,5
48,1,0,1,2,3,2,9,88,300,420,1,5
49,1,0,1,2,3,1,38,97,300,420,1,5
50,1,0,1,1,3,1,41,44,60,180,3,5
51,1,0,1,2,3,2,65,68,0,300,2,5
52,1,0,1,2,3,1,34,97,180,300,3,5
53,1,0,1,2,3,2,98,50,0,300,4,5
54,1,0,1,2,3,2,41,85,300,600,2,5
55,1,0,1,2,3,1,71,96,180,300,3,5
56,1,0,1,2,3,1,78,80,180,300,1,5
57,1,0,1,1,3,2,92,89,60,180,1,5
58,1,0,1,2,3,1,30,48,180,300,3,5
59,1,0,1,2,3,1,24,79,180,300,4,5
60,1,0,1,2,3,1,22,90,300,600,4,5
61,1,0,1,2,3,1,21,94,300,600,2,5
62,1,0,1,2,3,2,29,36,180,300,3,5
63,1,0,1,2,3,1,21,95,0,300,2,5
64,1,0,1,1,3,1,14,12,60,180,2,5
65,1,0,1,1,3,1,71,78,60,180,1,5
66,1,0,1,2,3,1,96,17,60,180,4,5
67,1,0,1,2,3,2,40,5,300,420,3,5
68,1,0,1,1,3,1,40,78,60,180,3,5
69,1,0,1,1,3,1,84,73,60,180,1,5
70,1,0,1,2,3,2,49,64,300,420,4,5
71,1,0,1,2,3,2,96,52,300,420,1,5
72,1,0,1,1,3,1,83,37,60,180,2,5
73,1,0,1,2,3,2,66,23,300,420,2,5
74,1,0,1,2,3,1,8,85,300,420,3,5
75,1,0,1,2,3,1,10,3,300,420,2,5
76,1,0,1,2,3,1,85,85,300,600,3,5
77,1,0,1,1,3,2,12,7,60,180,4,5
78,1,0,1,2,3,1,68,35,60,180,2,5
79,1,0,1,2,3,2,6,70,420,540,3,5
80,1,0,1,2,3,2,55,54,60,180,3,5
81,1,0,1,1,3,1,74,39,60,180,4,5
82,1,0,1,1,3,2,91,78,60,180,1,5
83,1,0,1,2,3,2,51,97,180,300,1,5
84,1,0,1,1,3,1,1,10,60,180,2,5
85,1,0,1,2,3,1,40,42,0,300,3,5
86,1,0,1,2,3,1,43,5,60,180,3,5
87,1,0,1,2,3,1,70,77,180,300,1,5
88,1,0,1,2,3,2,52,9,60,180,4,5
89,1,0,1,2,3,1,26,69,0,300,1,5
90,1,0,1,2,3,1,67,96,0,300,2,5
91,1,0,1,2,3,2,25,40,60,180,4,5
92,1,0,1,2,3,2,26,58,0,300,1,5
93,1,0,1,2,3,2,6,36,0,300,1,5
94,1,0,1,2,3,1,76,37,60,180,1,5
95,1,0,1,2,3,1,73,17,0,300,4,5
96,1,0,1,2,3,1,20,0,180,300,3,5
97,1,0,1,2,3,1,6,57,0,300,4,5
98,1,0,1,1,3,1,47,79,60,180,2,5
99,1,0,1,2,3,2,93,7,60,180,3,5
100,1,0,1,1,3,2,6,5,60,180,3,5
101,1,0,1,1,3,2,24,61,60,180,1,5
102,1,0,1,2,3,2,52,55,60,180,4,5
103,1,0,1,2,3,1,85,89,180,300,3,5
104,1,0,1,1,3,1,40,82,60,180,4,5
105,1,0,1,1,3,2,36,63,60,180,3,5
106,1,0,1,1,3,1,90,3,60,180,1,5
107,1,0,1,2,3,2,40,78,420,540,3,5
108,1,0,1,2,3,2,84,25,180,300,3,5
109,1,0,1,1,3,2,29,19,60,180,4,5
110,1,0,1,2,3,2,44,60,0,300,3,5
111,1,0,1,2,3,1,18,93,180,300,3,5
112,1,0,1,2,3,2,57,59,300,600,2,5
113,1,0,1,1,3,2,66,15,60,180,3,5
114,1,0,1,1,3,2,5,61,60,180,3,5
115,1,0,1,1,3,2,35,27,60,180,4,5
116,1,0,1,1,3,2,43,78,60,180,1,5
117,1,0,1,1,3,1,4,100,60,180,2,5
118,1,0,1,2,3,2,99,59,300,420,3,5
119,1,0,1,2,3,2,48,72,180,300,3,5
120,1,470,2,1,3,2,26,9,0,300,1,5
121,1,348,2,1,3,2,50,90,0,300,1,5
122,1,61,2,2,3,1,45,12,180,300,3,5
123,1,179,2,2,3,1,65,78,0,300,1,5
124,1,12,2,2,3,1,62,41,420,540,4,5
125,1,10,2,2,3,2,51,2,60,180,1,5
126,1,349,2,1,3,2,65,53,60,180,3,5
127,1,435,2,1,3,2,93,83,180,300,2,5
128,1,228,2,2,3,1,78,77,0,300,1,5
129,1,20,2,1,3,2,59,49,60,180,2,5
130,1,454,2,2,3,2,37,65,0,300,4,5
131,1,106,2,2,3,1,37,0,420,540,1,5
132,1,163,2,2,3,2,21,26,420,540,2,5
133,1,529,2,2,3,1,44,3,60,180,1,5
134,1,20,2,2,3,1,25,56,180,300,3,5
135,1,125,2,2,3,2,0,61,0,300,2,5
136,1,180,2,1,3,1,71,78,180,300,1,5
137,1,386,2,2,3,1,60,89,420,540,3,5
138,1,571,2,2,3,2,2,43,0,300,4,5
139,1,488,2,2,3,2,100,82,60,180,3,5
140,1,498,2,2,3,2,8,16,60,180,2,5
141,1,112,2,1,3,1,81,34,60,180,1,5
142,1,499,2,2,3,1,95,11,0,300,3,5
143,1,145,2,1,3,1,83,85,180,300,2,5
144,1,46,2,2,3,2,87,18,420,540,2,5
145,1,549,2,2,3,2,31,87,0,300,2,5
146,1,583,2,2,3,2,42,17,300,420,3,5
147,1,111,2,1,3,1,20,95,0,300,4,5
148,1,549,2,2,3,1,8,98,0,300,4,5
149,1,94,2,2,3,2,71,96,420,540,1,5
150,1,348,2,1,3,2,14,36,60,180,2,5
151,9,12,9,1,3,1,34,47,60,180,4,5
152,9,410,10,2,3,1,46,7,180,300,3,5
153,13,441,15,1,3,2,20,27,180,300,3,5
154,12,46,12,2,3,1,18,87,420,540,1,5
155,5,382,6,2,3,1,23,64,60,180,1,5
156,6,157,6,2,3,1,71,52,180,300,2,5
157,11,362,11,2,3,1,72,64,420,540,1,5
158,5,127,5,2,3,1,83,19,180,300,4,5
159,3,283,3,2,3,1,69,0,420,540,3,5
160,14,70,15,2,3,1,68,3,180,300,4,5
161,14,467,16,2,3,2,59,86,60,180,1,5
162,12,283,12,2,3,2,20,99,420,540,1,5
163,2,357,3,2,3,1,40,76,420,540,2,5
164,9,44,10,2,3,2,49,58,300,420,3,5
165,4,261,4,2,3,2,51,38,420,540,1,5
