Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
1,1,0,1,2,3,1,24,79,60,180,1,5
2,1,0,1,2,3,1,92,16,420,540,2,5
3,1,0,1,1,3,1,53,58,60,180,1,5
4,1,0,1,1,3,1,57,51,60,180,4,5
5,1,0,1,1,3,2,7,81,60,180,1,5
6,1,0,1,2,3,1,70,4,420,540,2,5
7,1,0,1,1,3,1,38,36,60,180,1,5
8,1,0,1,2,3,2,8,8,420,540,3,5
9,1,0,1,2,3,1,21,28,180,300,4,5
10,1,0,1,1,3,2,53,98,60,180,3,5
11,1,0,1,2,3,2,59,36,420,540,3,5
12,1,0,1,1,3,1,84,27,60,180,1,5
13,1,0,1,1,3,1,42,61,60,180,4,5
14,1,0,1,2,3,2,51,88,420,540,1,5
15,1,0,1,2,3,2,80,95,420,540,3,5
16,1,0,1,1,3,1,32,38,60,180,2,5
17,1,0,1,2,3,1,56,32,180,300,3,5
18,1,0,1,1,3,2,55,57,60,180,1,5
19,1,0,1,2,3,2,33,14,420,540,1,5
20,1,0,1,1,3,2,33,93,60,180,1,5
21,1,0,1,2,3,2,2,69,420,540,1,5
22,1,0,1,2,3,2,37,71,180,300,4,5
23,1,0,1,1,3,1,76,89,60,180,1,5
24,1,0,1,2,3,1,11,93,0,300,2,5
25,1,0,1,2,3,2,31,8,420,540,2,5
26,1,0,1,2,3,1,62,50,0,300,4,5
27,1,0,1,2,3,2,75,66,0,300,1,5
28,1,0,1,2,3,2,91,99,0,300,1,5
29,1,0,1,2,3,1,71,5,300,420,4,5
30,1,0,1,2,3,2,68,42,180,300,1,5
31,1,0,1,2,3,2,5,95,60,180,2,5
32,1,0,1,2,3,1,46,58,0,300,1,5
33,1,0,1,2,3,1,83,86,180,300,3,5
34,1,0,1,2,3,1,55,72,420,540,1,5
35,1,0,1,2,3,1,97,10,180,300,3,5
36,1,0,1,2,3,2,4,74,300,600,4,5
37,1,0,1,2,3,2,60,33,180,300,3,5
38,1,0,1,2,3,2,31,52,420,540,2,5
39,1,0,1,1,3,1,60,68,60,180,1,5
40,1,0,1,1,3,1,8,27,60,180,1,5
41,1,0,1,1,3,1,71,38,60,180,1,5
42,1,0,1,2,3,2,81,36,60,180,2,5
43,1,0,1,1,3,2,42,64,60,180,2,5
44,1,0,1,2,3,2,3,6,420,540,4,5
45,1,0,1,1,3,2,81,50,60,180,2,5
46,1,0,1,1,3,1,74,26,60,180,3,5
47,1,0,1,2,3,1,35,91,180,300,3,5
48,1,0,1,1,3,1,10,55,60,180,2,5
49,1,0,1,2,3,1,37,43,300,600,1,5
50,1,0,1,2,3,2,23,7,60,180,3,5
51,1,0,1,2,3,1,94,99,60,180,1,5
52,1,0,1,2,3,2,53,22,0,300,3,5
53,1,0,1,1,3,1,89,90,60,180,3,5
54,1,0,1,2,3,2,68,16,300,600,3,5
55,1,0,1,2,3,2,51,34,300,600,4,5
56,1,0,1,2,3,2,34,90,180,300,1,5
57,1,0,1,1,3,1,78,66,60,180,3,5
58,1,0,1,1,3,2,99,61,60,180,3,5
59,1,0,1,1,3,2,76,60,60,180,4,5
60,1,0,1,1,3,1,69,30,60,180,1,5
61,1,0,1,1,3,1,75,87,60,180,3,5
62,1,0,1,1,3,2,83,6,60,180,4,5
63,1,0,1,1,3,1,10,41,60,180,4,5
64,1,0,1,1,3,2,78,45,60,180,2,5
65,1,0,1,2,3,2,89,66,0,300,3,5
66,1,0,1,2,3,2,4,7,420,540,2,5
67,1,0,1,1,3,2,70,29,60,180,1,5
68,1,0,1,2,3,1,90,13,180,300,4,5
69,1,0,1,2,3,2,98,62,180,300,2,5
70,1,0,1,1,3,2,86,96,60,180,1,5
71,1,0,1,2,3,1,85,92,60,180,1,5
72,1,0,1,2,3,2,97,2,180,300,1,5
73,1,0,1,1,3,1,31,27,60,180,2,5
74,1,0,1,1,3,1,62,43,60,180,2,5
75,1,0,1,2,3,2,100,58,300,600,4,5
76,1,0,1,2,3,2,1,99,180,300,2,5
77,1,0,1,1,3,1,9,46,60,180,1,5
78,1,0,1,2,3,2,12,98,420,540,1,5
79,1,0,1,2,3,1,61,26,0,300,4,5
80,1,0,1,2,3,1,41,52,300,420,2,5
81,1,0,1,2,3,1,5,79,300,600,3,5
82,1,0,1,2,3,1,24,35,420,540,2,5
83,1,0,1,1,3,2,66,32,60,180,4,5
84,1,0,1,2,3,2,77,17,180,300,4,5
85,1,0,1,2,3,2,59,44,180,300,4,5
86,1,0,1,1,3,2,74,14,60,180,2,5
87,1,0,1,2,3,1,99,33,0,300,4,5
88,1,0,1,1,3,2,83,22,60,180,1,5
89,1,0,1,2,3,1,61,2,0,300,4,5
90,1,0,1,2,3,1,95,38,180,300,1,5
91,1,0,1,2,3,1,99,22,60,180,4,5
92,1,0,1,2,3,2,44,70,0,300,2,5
93,1,0,1,2,3,1,98,55,180,300,4,5
94,1,0,1,2,3,2,17,21,180,300,1,5
95,1,0,1,2,3,1,22,51,300,600,1,5
96,1,0,1,2,3,1,26,30,0,300,4,5
97,1,0,1,2,3,2,57,38,180,300,2,5
98,1,0,1,1,3,2,80,70,60,180,2,5
99,1,0,1,2,3,1,14,86,0,300,1,5
100,1,0,1,2,3,1,15,78,300,600,4,5
101,1,0,1,1,3,1,12,84,60,180,3,5
102,1,0,1,2,3,2,93,94,0,300,2,5
103,1,0,1,2,3,2,41,66,180,300,3,5
104,1,0,1,2,3,2,92,56,0,300,4,5
105,1,0,1,1,3,2,21,51,60,180,2,5
106,1,0,1,2,3,1,94,25,0,300,1,5
107,1,0,1,1,3,2,4,69,60,180,1,5
108,1,0,1,2,3,1,5,51,420,540,3,5
109,1,0,1,1,3,1,89,38,60,180,3,5
110,1,0,1,2,3,2,59,55,420,540,2,5
111,1,0,1,1,3,1,63,48,60,180,4,5
112,1,0,1,2,3,2,86,23,0,300,2,5
113,1,0,1,2,3,1,100,67,300,420,3,5
114,1,0,1,2,3,1,58,5,300,600,1,5
115,1,0,1,1,3,2,42,10,60,180,3,5
116,1,0,1,2,3,2,99,70,180,300,3,5
117,1,0,1,2,3,1,82,63,420,540,2,5
118,1,0,1,2,3,2,61,33,60,180,4,5
119,1,0,1,1,3,1,47,8,60,180,3,5
120,1,219,2,2,3,2,48,54,420,540,1,5
121,1,131,2,2,3,2,12,74,300,420,4,5
122,1,573,2,1,3,1,88,9,0,300,1,5
123,1,574,2,1,3,2,34,63,0,300,2,5
124,1,340,2,1,3,2,48,73,0,300,2,5
125,1,451,2,1,3,2,57,31,180,300,1,5
126,1,457,2,2,3,1,11,96,60,180,3,5
127,1,447,2,1,3,1,45,2,60,180,1,5
128,1,577,2,2,3,2,68,84,180,300,4,5
129,1,40,2,2,3,2,61,96,0,300,2,5
130,1,67,2,2,3,1,87,48,420,540,4,5
131,1,557,2,1,3,2,58,56,0,300,2,5
132,1,157,2,1,3,2,0,52,180,300,1,5
133,1,426,2,1,3,1,58,73,0,300,3,5
134,1,341,2,1,3,1,70,1,180,300,1,5
135,1,389,2,2,3,1,57,81,420,540,1,5
136,1,349,2,2,3,1,82,61,180,300,2,5
137,1,11,2,2,3,1,81,32,300,600,4,5
138,1,102,2,1,3,1,33,50,60,180,4,5
139,1,477,2,1,3,2,87,37,0,300,3,5
140,1,160,2,2,3,1,60,68,420,540,1,5
141,1,212,2,2,3,1,71,3,180,300,4,5
142,1,210,2,2,3,1,85,35,420,540,4,5
143,1,588,2,1,3,1,93,19,0,300,4,5
144,1,331,2,2,3,2,64,64,180,300,2,5
145,1,480,2,2,3,2,45,66,420,540,3,5
146,1,105,2,1,3,1,52,69,0,300,4,5
147,1,341,2,1,3,1,2,60,60,180,1,5
148,1,339,2,2,3,2,74,52,300,420,4,5
149,1,312,2,2,3,2,89,49,180,300,1,5
150,1,363,2,2,3,2,51,95,300,600,2,5
151,7,305,7,2,3,2,35,33,420,540,2,5
152,14,512,15,2,3,2,81,11,420,540,4,5
153,10,318,10,2,3,1,20,79,420,540,4,5
154,9,325,10,1,3,1,52,2,180,300,1,5
155,9,294,10,2,3,1,99,14,0,300,2,5
156,5,532,7,2,3,2,38,67,180,300,4,5
157,4,471,5,2,3,2,58,72,60,180,3,5
158,6,113,7,2,3,2,17,17,420,540,2,5
159,8,59,8,1,3,2,74,100,60,180,2,5
160,1,570,2,2,3,2,10,12,60,180,3,5
161,10,173,10,2,3,1,6,2,420,540,2,5
162,14,534,16,1,3,2,7,98,60,180,2,5
163,4,559,5,2,3,2,68,72,180,300,4,5
164,6,553,7,2,3,2,77,70,0,300,3,5
165,7,549,9,1,3,2,27,41,60,180,3,5
