Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
1,1,0,1,1,3,1,19,27,60,180,2,5
2,1,0,1,2,3,1,20,34,0,300,1,5
3,1,0,1,1,3,1,62,53,60,180,4,5
4,1,0,1,1,3,1,52,29,60,180,1,5
5,1,0,1,1,3,1,85,51,60,180,1,5
6,1,0,1,2,3,2,33,23,0,300,1,5
7,1,0,1,2,3,2,31,52,180,300,1,5
8,1,0,1,2,3,2,68,94,0,300,4,5
9,1,0,1,2,3,2,60,81,0,300,2,5
10,1,0,1,1,3,2,56,75,60,180,4,5
11,1,180,2,1,3,1,63,69,0,300,1,5
12,9,17,9,2,3,1,11,94,60,180,1,5
13,3,292,3,2,3,2,31,30,420,540,2,5
14,11,561,12,1,3,1,46,72,0,300,2,5
15,13,165,13,1,3,1,35,91,180,300,1,5
16,5,329,5,2,3,1,74,16,420,540,4,5
17,7,365,8,2,3,1,50,54,180,300,1,5
18,14,303,14,2,3,1,71,26,420,540,4,5
19,12,528,13,2,3,1,76,37,60,180,1,5
20,4,122,5,2,3,1,33,85,0,300,2,5
21,2,45,2,1,3,2,97,26,60,180,2,5
22,8,44,9,1,3,1,29,49,0,300,4,5
23,10,51,11,2,3,2,90,27,0,300,3,5
24,11,538,12,1,3,1,34,59,60,180,4,5
25,6,453,8,2,3,1,61,37,60,180,4,5
26,1,459,2,2,3,2,43,31,420,540,4,5
27,3,166,3,1,3,1,26,50,180,300,4,5
28,12,110,12,2,3,1,82,43,300,420,2,5
29,11,224,11,2,3,1,58,93,420,540,2,5
30,4,537,5,2,3,1,59,61,0,300,1,5
31,14,308,15,2,3,2,5,39,300,420,2,5
32,6,539,7,1,3,1,36,55,180,300,4,5
33,11,130,12,2,3,1,76,89,180,300,1,5
34,12,161,12,2,3,1,27,1,300,420,3,5
35,9,463,11,2,3,2,13,65,0,300,1,5
36,6,4,7,1,3,2,24,44,180,300,1,5
37,10,325,10,2,3,2,28,2,420,540,3,5
38,12,265,12,2,3,1,38,72,420,540,4,5
39,4,520,6,1,3,1,48,46,0,300,2,5
40,5,460,7,2,3,1,17,35,420,540,4,5
41,8,599,9,1,3,1,28,2,180,300,3,5
42,11,504,13,2,3,2,85,22,180,300,3,5
43,9,434,11,1,3,1,53,13,180,300,1,5
44,2,391,4,2,3,1,99,17,420,540,3,5
45,10,395,11,1,3,2,68,64,0,300,2,5
46,5,531,7,1,3,1,72,81,0,300,2,5
47,6,487,8,2,3,1,85,72,420,540,3,5
48,8,473,9,1,3,2,47,44,60,180,3,5
49,7,183,7,2,3,1,91,24,300,420,2,5
50,3,351,4,2,3,2,6,8,60,180,4,5
51,4,256,5,2,3,2,3,29,420,540,2,5
52,6,236,7,1,3,2,53,6,180,300,4,5
53,5,527,7,2,3,2,30,63,420,540,1,5
54,14,421,15,2,3,2,49,84,300,420,1,5
55,9,104,9,1,3,1,50,37,180,300,1,5
56,10,480,11,2,3,2,19,49,420,540,4,5
57,9,502,11,1,3,1,88,8,0,300,2,5
58,11,10,12,1,3,2,4,74,180,300,2,5
59,14,427,15,2,3,2,79,41,180,300,1,5
60,12,339,12,2,3,1,72,65,420,540,2,5
61,10,170,12,1,3,2,20,5,60,180,3,5
62,13,273,15,1,3,1,93,64,180,300,2,5
63,10,588,11,2,3,1,83,15,0,300,4,5
64,14,147,15,2,3,2,30,55,180,300,1,5
65,8,570,9,2,3,1,41,25,0,300,4,5
66,12,289,13,2,3,1,8,76,60,180,3,5
67,3,421,4,2,3,1,90,22,60,180,4,5
68,10,396,11,2,3,2,21,9,420,540,1,5
69,7,285,8,2,3,1,15,47,180,300,4,5
70,10,203,10,2,3,2,13,26,420,540,2,5
71,5,530,6,2,3,1,4,87,180,300,4,5
72,14,492,16,2,3,1,53,20,420,540,4,5
73,7,291,7,2,3,1,77,20,300,420,3,5
74,11,266,12,1,3,1,61,87,180,300,3,5
75,2,269,2,2,3,2,20,57,300,600,3,5
76,1,239,1,2,3,1,9,39,420,540,1,5
77,1,219,2,2,3,2,2,13,60,180,3,5
78,7,162,7,1,3,2,77,9,180,300,4,5
79,4,563,5,1,3,2,85,0,0,300,2,5
80,12,398,13,1,3,1,56,57,180,300,4,5
81,14,168,14,2,3,1,6,85,420,540,1,5
82,4,493,6,2,3,1,31,98,180,300,1,5
83,9,319,10,1,3,2,65,15,0,300,2,5
84,1,543,3,2,3,2,1,53,60,180,1,5
85,14,267,16,2,3,2,49,25,180,300,3,5
86,2,20,2,2,3,2,39,39,60,180,2,5
87,5,521,6,1,3,2,5,94,180,300,4,5
88,14,48,14,1,3,2,3,10,60,180,2,5
89,2,227,2,2,3,2,34,26,300,420,4,5
90,1,240,1,2,3,1,92,64,300,600,1,5
91,14,398,15,2,3,2,33,100,300,600,3,5
92,3,539,5,2,3,2,15,30,180,300,3,5
93,12,554,14,2,3,1,77,90,60,180,2,5
94,1,426,3,2,3,2,30,94,60,180,3,5
95,7,27,7,2,3,1,64,60,180,300,1,5
96,3,593,4,2,3,1,2,74,300,600,4,5
97,7,459,9,1,3,1,37,51,180,300,1,5
98,4,202,5,2,3,2,13,24,420,540,2,5
99,8,325,8,2,3,2,64,12,420,540,2,5
100,2,394,2,2,3,2,88,76,420,540,3,5
101,12,384,12,2,3,1,97,42,420,540,3,5
102,12,364,12,2,3,2,77,38,420,540,2,5
103,10,510,12,2,3,2,5,88,0,300,4,5
104,11,286,12,2,3,2,70,21,60,180,4,5
105,6,287,8,2,3,1,17,23,0,300,1,5
106,2,413,3,2,3,1,92,17,300,600,2,5
107,14,212,15,2,3,1,72,16,0,300,3,5
108,7,6,7,2,3,1,21,85,420,540,2,5
109,2,118,3,2,3,2,8,31,180,300,3,5
110,14,452,15,1,3,2,72,43,60,180,1,5
111,4,5,5,1,3,2,71,20,0,300,3,5
112,7,347,7,2,3,2,49,15,420,540,2,5
113,1,130,2,2,3,2,58,26,0,300,1,5
114,1,590,2,2,3,2,22,9,300,600,2,5
115,13,168,13,2,3,2,99,37,300,420,3,5
116,7,228,7,2,3,1,85,53,300,600,4,5
117,6,376,8,2,3,1,36,26,60,180,3,5
118,9,76,10,1,3,2,84,94,180,300,3,5
119,11,521,12,1,3,1,96,1,0,300,2,5
120,14,224,14,2,3,1,5,2,420,540,3,5
121,13,51,13,2,3,1,99,58,60,180,3,5
122,7,390,8,1,3,1,96,55,60,180,3,5
123,9,324,10,1,3,1,56,51,0,300,1,5
124,14,208,14,2,3,2,8,51,300,600,3,5
125,8,429,10,2,3,2,25,24,180,300,2,5
126,14,264,15,2,3,2,54,52,180,300,3,5
127,10,430,12,1,3,2,24,76,180,300,3,5
128,2,387,2,2,3,2,37,74,420,540,1,5
129,6,416,8,1,3,1,38,5,180,300,3,5
130,4,316,4,2,3,2,52,75,420,540,3,5
131,9,293,10,2,3,1,99,72,60,180,2,5
132,14,53,14,1,3,1,89,72,60,180,3,5
133,7,37,7,2,3,1,10,58,60,180,1,5
134,10,72,10,1,3,2,31,93,180,300,1,5
135,13,45,13,2,3,1,49,46,60,180,2,5
136,7,11,8,2,3,2,46,75,300,600,3,5
137,13,453,15,2,3,1,95,8,180,300,2,5
138,6,388,6,2,3,2,28,80,420,540,4,5
139,13,411,14,2,3,2,9,49,300,420,2,5
140,2,131,2,1,3,2,88,41,180,300,3,5
141,2,10,3,2,3,2,27,19,300,600,2,5
142,1,136,1,1,3,2,57,40,180,300,4,5
143,7,177,7,2,3,2,74,77,420,540,1,5
144,4,448,6,1,3,1,43,70,0,300,4,5
145,1,89,1,2,3,1,47,85,180,300,3,5
146,14,371,14,2,3,1,82,63,420,540,2,5
147,5,90,5,2,3,1,32,72,420,540,1,5
148,12,376,12,2,3,1,80,48,420,540,1,5
149,7,298,7,2,3,1,99,28,420,540,2,5
150,11,566,13,1,3,1,41,77,180,300,2,5
151,14,136,15,2,3,1,48,91,300,420,2,5
152,12,281,13,2,3,2,73,59,300,600,4,5
153,7,224,7,2,3,1,47,39,300,600,3,5
154,2,339,2,2,3,1,71,74,420,540,3,5
155,3,36,3,2,3,1,59,18,0,300,3,5
156,9,50,10,2,3,2,30,48,420,540,4,5
157,10,361,10,2,3,2,65,71,420,540,2,5
158,13,231,13,2,3,2,34,37,300,600,4,5
159,4,72,5,2,3,2,0,84,300,600,3,5
160,6,349,7,1,3,2,96,21,60,180,3,5
161,3,39,3,1,3,1,8,35,60,180,3,5
162,3,335,3,2,3,2,14,20,420,540,2,5
163,12,198,13,1,3,2,82,60,60,180,2,5
164,13,54,13,2,3,1,29,43,300,420,1,5
165,5,370,5,2,3,1,55,6,420,540,1,5
