Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
1,1,0,1,2,3,1,42,45,420,540,2,5
2,1,0,1,2,3,1,71,69,420,540,2,5
3,1,0,1,2,3,1,61,19,300,600,2,5
4,1,0,1,2,3,1,5,48,60,180,1,5
5,1,0,1,2,3,1,48,79,180,300,2,5
6,1,0,1,2,3,2,78,98,0,300,2,5
7,1,0,1,2,3,2,51,68,0,300,4,5
8,1,0,1,2,3,2,76,40,180,300,3,5
9,1,0,1,2,3,2,66,50,60,180,4,5
10,1,0,1,2,3,2,10,34,60,180,1,5
11,5,408,6,2,3,2,15,21,300,600,2,5
12,6,258,6,2,3,1,93,29,420,540,2,5
13,1,452,2,2,3,1,37,2,0,300,3,5
14,10,129,10,1,3,2,18,20,180,300,4,5
15,13,152,14,2,3,1,96,80,420,540,2,5
16,4,324,4,2,3,1,62,78,420,540,1,5
17,11,353,11,2,3,1,2,42,420,540,3,5
18,11,143,11,1,3,1,21,49,180,300,4,5
19,10,53,10,2,3,2,67,10,0,300,2,5
20,7,189,7,2,3,2,50,43,420,540,4,5
21,12,54,13,1,3,2,44,24,180,300,3,5
22,4,105,4,2,3,1,57,12,420,540,4,5
23,9,334,9,2,3,1,37,11,420,540,2,5
24,6,209,7,1,3,1,0,81,180,300,3,5
25,9,231,10,2,3,1,86,33,0,300,1,5
26,1,457,3,2,3,2,34,66,60,180,4,5
27,6,122,7,1,3,2,58,38,60,180,4,5
28,9,88,9,2,3,1,1,31,420,540,3,5
29,13,265,13,2,3,1,25,41,420,540,4,5
30,2,584,3,2,3,1,64,79,60,180,2,5
31,4,57,5,1,3,2,67,43,0,300,4,5
32,12,419,12,2,3,2,70,33,420,540,1,5
33,6,430,7,1,3,2,99,8,60,180,4,5
34,4,234,5,1,3,1,8,6,0,300,2,5
35,8,104,8,2,3,2,33,76,300,600,1,5
36,1,441,3,2,3,1,52,31,60,180,3,5
37,11,303,12,1,3,1,58,17,180,300,4,5
38,6,572,8,2,3,1,70,70,60,180,4,5
39,4,520,6,2,3,1,80,55,60,180,2,5
40,4,253,5,1,3,1,95,77,0,300,1,5
41,5,268,6,1,3,1,9,32,0,300,4,5
42,5,379,5,2,3,1,27,90,420,540,2,5
43,5,11,5,2,3,1,13,2,60,180,3,5
44,1,165,3,1,3,1,16,3,180,300,2,5
45,7,65,7,2,3,1,12,11,300,600,2,5
46,6,428,8,2,3,2,98,71,0,300,2,5
47,6,221,7,2,3,2,73,11,60,180,2,5
48,2,586,4,1,3,2,65,83,180,300,3,5
49,7,44,8,2,3,1,18,12,420,540,1,5
50,5,128,6,2,3,2,2,75,420,540,2,5
51,14,17,15,2,3,2,45,61,300,600,1,5
52,6,465,7,2,3,2,21,62,420,540,2,5
53,8,81,9,2,3,2,28,97,180,300,1,5
54,4,286,4,2,3,2,50,14,420,540,3,5
55,5,121,6,1,3,1,53,37,60,180,4,5
56,2,266,2,2,3,1,99,70,300,600,1,5
57,3,242,4,2,3,1,99,15,60,180,2,5
58,5,426,6,1,3,1,57,52,0,300,1,5
59,13,235,13,2,3,2,52,29,300,420,4,5
60,14,502,15,1,3,1,51,78,60,180,1,5
61,10,174,10,1,3,2,44,56,180,300,3,5
62,9,358,11,1,3,1,63,79,180,300,2,5
63,6,406,7,2,3,1,36,54,60,180,1,5
64,9,207,9,2,3,2,21,16,420,540,3,5
65,9,222,9,2,3,1,37,21,300,420,4,5
66,8,502,9,2,3,2,6,41,60,180,4,5
67,1,128,2,2,3,2,93,19,180,300,4,5
68,8,195,8,2,3,2,49,88,420,540,4,5
69,14,481,16,2,3,2,100,22,420,540,2,5
70,10,82,11,2,3,2,0,54,420,540,2,5
71,10,320,10,2,3,1,87,56,420,540,4,5
72,6,427,8,2,3,1,3,0,180,300,2,5
73,4,203,4,2,3,1,70,40,300,600,3,5
74,7,315,7,2,3,1,20,67,420,540,2,5
75,7,283,7,2,3,2,14,30,420,540,2,5
76,10,216,10,2,3,1,55,58,300,420,2,5
77,4,62,4,2,3,2,96,53,300,600,1,5
78,3,350,4,2,3,2,74,77,300,420,4,5
79,10,559,12,2,3,2,84,30,0,300,1,5
80,14,240,15,2,3,2,74,22,0,300,2,5
81,2,231,3,1,3,2,47,48,0,300,3,5
82,12,126,12,2,3,2,70,72,180,300,1,5
83,9,567,10,1,3,2,24,33,0,300,2,5
84,1,480,3,2,3,2,24,29,0,300,1,5
85,12,236,12,2,3,1,6,33,420,540,4,5
86,13,381,14,2,3,1,11,45,60,180,1,5
87,14,214,14,2,3,1,64,1,420,540,1,5
88,10,566,12,2,3,1,81,12,180,300,2,5
89,5,77,5,2,3,1,43,65,420,540,2,5
90,7,252,8,2,3,1,6,28,180,300,4,5
91,13,201,14,1,3,2,74,71,180,300,3,5
92,8,51,8,2,3,2,65,95,60,180,2,5
93,7,598,8,2,3,2,84,8,300,420,4,5
94,9,267,10,1,3,1,8,53,0,300,4,5
95,2,355,2,2,3,2,5,98,420,540,3,5
96,7,399,8,1,3,1,39,55,0,300,3,5
97,8,322,9,1,3,2,88,28,0,300,2,5
98,14,32,14,2,3,2,81,59,300,420,2,5
99,4,33,5,2,3,1,37,43,60,180,1,5
100,6,503,7,2,3,2,83,71,60,180,2,5
101,3,160,3,2,3,2,15,46,300,600,4,5
102,13,181,13,2,3,2,2,48,300,420,4,5
103,4,21,4,2,3,2,60,28,0,300,4,5
104,5,415,7,2,3,2,23,89,300,600,1,5
105,7,117,8,2,3,2,62,46,0,300,1,5
106,3,315,4,1,3,1,25,31,180,300,3,5
107,3,443,5,1,3,1,39,41,0,300,3,5
108,14,268,15,2,3,2,77,6,420,540,3,5
109,12,589,14,1,3,2,73,11,0,300,1,5
110,13,570,14,2,3,1,35,23,420,540,4,5
111,13,480,15,2,3,1,48,55,60,180,2,5
112,11,174,11,2,3,2,28,73,300,600,4,5
113,6,552,8,2,3,1,20,23,300,420,3,5
114,14,99,15,2,3,1,51,56,420,540,2,5
115,13,467,14,1,3,1,21,26,60,180,2,5
116,12,423,13,2,3,2,44,32,300,420,1,5
117,3,540,5,1,3,1,72,98,180,300,3,5
118,6,181,6,2,3,2,50,1,300,420,1,5
119,14,147,15,2,3,2,34,61,180,300,3,5
120,13,59,14,2,3,1,78,26,420,540,1,5
121,2,86,3,2,3,1,97,37,180,300,1,5
122,7,248,8,2,3,2,97,21,300,600,4,5
123,6,313,7,1,3,1,94,26,60,180,2,5
124,14,451,15,1,3,1,9,69,180,300,3,5
125,3,374,4,2,3,2,20,79,300,600,2,5
126,3,130,3,1,3,2,73,14,180,300,4,5
127,2,184,3,1,3,1,36,14,60,180,4,5
128,9,589,10,2,3,2,85,63,0,300,3,5
129,3,267,3,2,3,1,3,4,300,420,4,5
130,2,494,4,1,3,2,100,33,0,300,2,5
131,8,330,9,2,3,2,36,57,0,300,3,5
132,14,519,16,2,3,1,6,41,180,300,2,5
133,6,345,7,2,3,2,59,30,180,300,2,5
134,9,355,9,2,3,1,23,74,420,540,2,5
135,13,444,14,1,3,2,34,61,0,300,1,5
136,4,570,5,1,3,2,7,81,180,300,1,5
137,11,389,12,2,3,1,5,55,60,180,4,5
138,2,530,3,2,3,1,76,69,0,300,1,5
139,14,282,14,2,3,1,17,37,420,540,1,5
140,2,400,2,2,3,2,21,11,420,540,3,5
141,10,416,10,2,3,2,4,53,420,540,1,5
142,3,169,4,2,3,2,95,25,60,180,2,5
143,6,11,6,2,3,1,30,1,60,180,2,5
144,13,526,14,2,3,2,89,76,180,300,3,5
145,10,499,12,2,3,1,5,0,420,540,4,5
146,4,370,4,2,3,2,17,61,420,540,4,5
147,12,329,12,2,3,1,67,3,420,540,4,5
148,3,505,5,2,3,1,72,47,0,300,2,5
149,4,586,5,1,3,1,74,28,60,180,1,5
150,1,55,2,2,3,2,73,93,60,180,4,5
151,10,187,10,2,3,2,82,94,420,540,4,5
152,4,29,4,1,3,2,56,100,60,180,4,5
153,6,79,6,2,3,1,63,44,420,540,2,5
154,1,89,1,2,3,1,93,27,180,300,4,5
155,10,425,12,2,3,2,70,68,60,180,3,5
156,10,165,10,2,3,2,9,83,300,600,3,5
157,5,500,6,2,3,1,80,20,60,180,3,5
158,4,197,4,2,3,2,17,35,420,540,3,5
159,14,600,16,1,3,2,12,76,0,300,3,5
160,10,454,11,2,3,2,93,64,180,300,4,5
161,13,276,13,2,3,2,90,61,300,420,3,5
162,4,571,5,2,3,1,32,41,60,180,4,5
163,6,123,6,2,3,1,56,85,300,420,2,5
164,6,344,6,2,3,1,29,87,420,540,1,5
165,2,30,2,1,3,1,43,98,60,180,4,5
