Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
,,,,,0,3,50,100,,,,0
,,,,,1,3,39,54,,,,15
,,,,,1,3,60,56,,,,15
,,,,,0,4,50,100,,,,0
,,,,,1,4,26,45,,,,15
,,,,,1,4,50,68,,,,15
1,1,0,1,1,3,4,75,94,60,180,1,5
2,1,0,1,1,3,3,22,55,60,180,3,5
3,1,0,1,1,3,4,22,87,60,180,3,5
4,1,0,1,1,3,1,48,23,60,180,2,5
5,1,0,1,1,3,3,86,39,60,180,2,5
6,1,0,1,1,3,4,28,98,60,180,1,5
7,1,0,1,1,3,2,27,63,60,180,3,5
8,1,0,1,1,3,4,65,69,60,180,3,5
9,1,0,1,1,3,2,22,51,60,180,4,5
10,1,0,1,1,3,2,40,36,60,180,4,5
11,1,0,1,1,3,3,21,20,60,180,2,5
12,1,0,1,1,3,2,9,88,60,180,2,5
13,1,0,1,1,3,3,75,66,60,180,1,5
14,1,0,1,1,3,2,24,33,60,180,4,5
15,1,0,1,1,3,1,11,72,60,180,1,5
16,1,0,1,1,3,2,77,88,60,180,1,5
17,1,0,1,1,3,3,35,69,60,180,4,5
18,1,0,1,1,3,1,100,1,60,180,1,5
19,1,0,1,1,3,1,58,2,60,180,4,5
20,1,0,1,1,3,3,21,80,60,180,1,5
21,1,0,1,1,3,4,97,21,60,180,2,5
22,1,0,1,1,3,3,91,98,60,180,3,5
23,1,0,1,1,3,1,99,7,60,180,3,5
24,1,0,1,1,3,1,34,10,60,180,2,5
25,1,0,1,1,3,2,9,21,60,180,1,5
26,1,0,1,1,3,4,11,75,60,180,1,5
27,1,0,1,1,3,4,61,13,60,180,1,5
28,1,0,1,1,3,2,39,95,60,180,4,5
29,1,0,1,1,3,4,68,79,60,180,2,5
30,1,0,1,1,3,4,94,4,60,180,1,5
31,1,0,1,1,3,1,28,90,60,180,1,5
32,1,0,1,1,3,4,42,40,60,180,4,5
33,1,0,1,1,3,1,71,41,60,180,1,5
34,1,0,1,1,3,3,29,96,60,180,3,5
35,1,0,1,1,3,4,72,71,60,180,2,5
36,1,0,1,1,3,4,44,63,60,180,1,5
37,1,0,1,1,3,4,77,43,60,180,4,5
38,1,0,1,1,3,3,13,73,60,180,3,5
39,1,0,1,1,3,1,46,56,60,180,3,5
40,1,0,1,2,3,3,57,0,180,300,4,5
41,1,0,1,2,3,1,92,81,60,180,4,5
42,1,0,1,1,3,3,16,82,60,180,4,5
43,1,0,1,1,3,2,27,7,60,180,2,5
44,1,0,1,1,3,3,86,40,60,180,4,5
45,1,0,1,1,3,3,6,24,60,180,1,5
46,1,0,1,1,3,2,47,88,60,180,1,5
47,1,0,1,1,3,4,6,95,60,180,3,5
48,1,0,1,1,3,4,43,8,60,180,3,5
49,1,0,1,1,3,1,36,75,60,180,1,5
50,1,0,1,1,3,3,35,74,60,180,1,5
51,1,0,1,1,3,3,38,85,60,180,2,5
52,1,0,1,1,3,2,17,3,60,180,2,5
53,1,0,1,1,3,4,36,90,60,180,2,5
54,1,0,1,2,3,2,94,22,60,180,3,5
55,1,0,1,1,3,1,48,45,60,180,1,5
56,1,0,1,1,3,3,93,42,60,180,4,5
57,1,0,1,1,3,3,16,46,60,180,4,5
58,1,0,1,1,3,3,64,20,60,180,3,5
59,1,0,1,1,3,1,20,71,60,180,1,5
60,1,0,1,1,3,4,66,60,60,180,4,5
61,1,0,1,1,3,2,38,37,60,180,4,5
62,1,0,1,1,3,3,62,82,60,180,3,5
63,1,0,1,1,3,4,92,36,60,180,3,5
64,1,0,1,1,3,1,15,43,60,180,3,5
65,1,0,1,1,3,4,6,75,60,180,3,5
66,1,0,1,1,3,2,47,68,60,180,3,5
67,1,0,1,1,3,2,94,87,60,180,4,5
68,1,0,1,1,3,2,100,44,60,180,3,5
69,1,0,1,1,3,1,5,25,60,180,2,5
70,1,0,1,1,3,3,9,65,60,180,4,5
71,1,0,1,1,3,1,59,78,60,180,2,5
72,1,0,1,1,3,2,23,62,60,180,4,5
73,1,0,1,1,3,2,6,70,60,180,3,5
74,1,0,1,1,3,4,42,6,60,180,1,5
75,1,0,1,2,3,4,57,17,60,180,2,5
76,1,0,1,1,3,4,19,51,60,180,1,5
77,1,0,1,1,3,2,48,39,60,180,4,5
78,1,0,1,1,3,3,38,84,60,180,2,5
79,1,0,1,1,3,3,87,88,60,180,1,5
80,1,0,1,1,3,1,78,44,60,180,3,5
81,1,0,1,1,3,4,55,16,60,180,2,5
82,1,0,1,1,3,2,0,47,60,180,1,5
83,1,0,1,1,3,1,64,89,60,180,2,5
84,1,0,1,1,3,4,41,53,60,180,3,5
85,1,0,1,2,3,4,95,44,420,540,1,5
86,1,0,1,1,3,4,11,43,60,180,3,5
87,1,0,1,1,3,2,83,65,60,180,4,5
88,1,0,1,1,3,1,89,1,60,180,1,5
89,1,0,1,1,3,3,84,30,60,180,4,5
90,1,0,1,2,3,2,60,62,420,540,1,5
91,1,0,1,1,3,4,82,92,60,180,1,5
92,1,0,1,1,3,3,73,74,60,180,2,5
93,1,0,1,1,3,2,21,98,60,180,2,5
94,1,0,1,1,3,3,28,17,60,180,3,5
95,1,0,1,1,3,1,3,93,60,180,4,5
96,1,0,1,1,3,3,3,95,60,180,3,5
97,1,0,1,1,3,2,70,92,60,180,2,5
98,1,0,1,2,3,3,78,29,60,180,1,5
99,1,0,1,1,3,1,86,48,60,180,2,5
100,1,0,1,1,3,1,95,32,60,180,1,5
101,1,0,1,1,3,1,5,74,60,180,3,5
102,1,0,1,1,3,1,77,47,60,180,2,5
103,1,0,1,1,3,1,40,80,60,180,2,5
104,1,0,1,1,3,4,81,62,60,180,4,5
105,1,0,1,1,3,1,94,4,60,180,4,5
106,1,0,1,1,3,1,12,74,60,180,4,5
107,1,0,1,1,3,3,30,3,60,180,1,5
108,1,0,1,1,3,1,82,32,60,180,1,5
109,1,0,1,2,3,4,2,87,0,300,4,5
110,1,0,1,1,3,2,10,70,60,180,4,5
111,1,0,1,2,3,4,79,73,420,540,2,5
112,1,0,1,2,3,3,25,87,420,540,1,5
113,1,0,1,1,3,3,75,28,60,180,2,5
114,1,0,1,1,3,3,86,10,60,180,4,5
115,1,0,1,1,3,2,32,88,60,180,2,5
116,1,0,1,1,3,3,51,70,60,180,2,5
117,1,0,1,1,3,4,78,49,60,180,3,5
118,1,0,1,1,3,1,34,85,60,180,1,5
119,1,0,1,1,3,3,42,64,60,180,2,5
120,1,0,1,2,3,2,55,80,0,300,2,5
121,1,0,1,1,3,1,10,66,60,180,3,5
122,1,0,1,1,3,2,63,36,60,180,2,5
123,1,0,1,1,3,2,56,21,60,180,1,5
124,1,0,1,1,3,2,63,13,60,180,3,5
125,1,0,1,1,3,1,81,94,60,180,1,5
126,1,0,1,1,3,1,90,34,60,180,1,5
127,1,0,1,1,3,1,81,5,60,180,1,5
128,1,0,1,1,3,2,82,3,60,180,3,5
129,1,0,1,2,3,2,90,66,420,540,1,5
130,1,0,1,1,3,3,68,20,60,180,2,5
131,1,0,1,1,3,2,91,79,60,180,3,5
132,1,0,1,1,3,4,81,0,60,180,3,5
133,1,0,1,1,3,1,1,69,60,180,3,5
134,1,0,1,1,3,2,75,28,60,180,2,5
135,1,0,1,1,3,3,15,31,60,180,4,5
136,1,0,1,1,3,2,66,51,60,180,1,5
137,1,0,1,1,3,1,35,25,60,180,3,5
138,1,0,1,1,3,3,62,12,60,180,2,5
139,1,0,1,1,3,3,2,50,60,180,3,5
140,1,0,1,1,3,1,84,85,60,180,1,5
141,1,0,1,1,3,4,27,24,60,180,4,5
142,1,0,1,1,3,1,44,36,60,180,3,5
143,1,0,1,1,3,3,4,90,60,180,1,5
144,1,0,1,1,3,1,35,32,60,180,4,5
145,1,0,1,1,3,1,0,37,60,180,3,5
146,1,0,1,1,3,1,72,65,60,180,1,5
147,1,0,1,1,3,3,32,19,60,180,4,5
148,1,0,1,1,3,1,22,95,60,180,4,5
149,1,0,1,1,3,3,3,24,60,180,1,5
150,1,0,1,1,3,4,66,29,60,180,1,5
151,1,0,1,1,3,3,68,73,60,180,4,5
152,1,0,1,1,3,2,46,97,60,180,1,5
153,1,0,1,1,3,4,41,33,60,180,4,5
154,1,0,1,1,3,2,23,41,60,180,3,5
155,1,0,1,1,3,2,98,55,60,180,3,5
156,1,0,1,1,3,3,66,25,60,180,2,5
157,1,0,1,1,3,1,57,93,60,180,1,5
158,1,0,1,1,3,1,84,80,60,180,3,5
159,1,0,1,1,3,2,48,75,60,180,4,5
160,1,0,1,1,3,4,7,53,60,180,4,5
161,1,0,1,1,3,2,87,85,60,180,3,5
