Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
1,1,0,1,1,3,1,77,1,60,180,1,5
2,1,0,1,1,3,1,76,45,60,180,4,5
3,1,0,1,1,3,1,31,13,60,180,1,5
4,1,0,1,1,3,1,66,4,60,180,3,5
5,1,0,1,1,3,1,81,12,60,180,2,5
6,1,0,1,1,3,2,40,85,60,180,3,5
7,1,0,1,1,3,2,42,67,60,180,2,5
8,1,0,1,1,3,2,25,99,60,180,3,5
9,1,0,1,1,3,2,74,6,60,180,4,5
10,1,0,1,1,3,2,17,94,60,180,3,5
11,7,189,7,2,3,2,98,18,300,420,1,5
12,9,362,10,1,3,2,26,98,60,180,4,5
13,3,363,4,1,3,1,36,39,60,180,1,5
14,11,59,11,1,3,2,27,85,60,180,1,5
15,9,342,9,2,3,1,11,57,420,540,2,5
16,8,195,8,2,3,1,83,92,300,420,3,5
17,8,406,9,1,3,2,1,77,60,180,3,5
18,14,152,14,1,3,1,25,61,180,300,4,5
19,3,472,4,1,3,2,65,37,60,180,3,5
20,10,424,12,1,3,2,19,28,180,300,2,5
21,3,503,4,1,3,1,85,65,0,300,4,5
22,2,77,3,1,3,1,16,2,60,180,3,5
23,12,145,13,1,3,2,89,28,0,300,3,5
24,3,331,3,2,3,1,16,20,420,540,2,5
25,2,420,2,2,3,2,58,47,420,540,2,5
26,7,25,8,1,3,1,80,94,0,300,1,5
27,5,449,6,1,3,2,78,65,180,300,3,5
28,2,546,3,1,3,2,75,7,60,180,3,5
29,11,478,12,1,3,1,84,43,180,300,2,5
30,4,116,5,1,3,1,24,28,60,180,3,5
31,4,70,4,1,3,1,1,48,180,300,1,5
32,8,485,9,1,3,2,63,58,0,300,3,5
33,13,562,15,1,3,2,5,61,60,180,3,5
34,12,567,14,1,3,1,95,37,0,300,2,5
35,3,512,5,1,3,1,63,97,180,300,1,5
36,10,151,10,1,3,1,11,12,180,300,2,5
37,1,140,1,1,3,2,32,87,180,300,2,5
38,9,363,11,1,3,1,78,41,0,300,4,5
39,6,161,6,1,3,2,33,39,180,300,2,5
40,4,464,6,1,3,2,31,38,0,300,4,5
41,10,128,11,1,3,2,20,39,60,180,2,5
42,2,39,3,1,3,1,22,42,0,300,4,5
43,5,515,6,1,3,2,91,98,60,180,1,5
44,5,553,6,1,3,2,29,3,60,180,4,5
45,3,279,3,2,3,2,5,40,420,540,1,5
46,11,248,12,1,3,2,36,31,0,300,1,5
47,6,265,6,2,3,2,65,87,300,420,2,5
48,4,91,4,1,3,1,46,40,180,300,1,5
49,5,254,5,2,3,2,85,57,420,540,2,5
50,8,407,9,1,3,2,46,49,0,300,4,5
51,2,115,3,1,3,2,56,78,60,180,1,5
52,5,397,5,2,3,2,13,48,420,540,4,5
53,2,487,4,1,3,1,87,64,0,300,3,5
54,14,41,14,1,3,1,24,72,60,180,2,5
55,2,567,3,1,3,1,56,14,60,180,2,5
56,11,72,11,1,3,2,46,71,180,300,4,5
57,11,288,12,1,3,1,75,60,180,300,3,5
58,9,195,9,2,3,2,30,100,420,540,1,5
59,14,599,15,1,3,2,59,66,180,300,1,5
60,6,20,6,1,3,1,6,55,60,180,4,5
61,11,290,11,2,3,2,17,28,420,540,2,5
62,5,53,5,1,3,2,37,71,60,180,3,5
63,11,257,11,2,3,2,10,24,420,540,4,5
64,3,446,5,1,3,1,37,83,180,300,4,5
65,9,288,9,2,3,2,99,60,300,600,2,5
66,10,250,11,1,3,1,52,67,0,300,4,5
67,4,246,5,1,3,2,21,33,0,300,2,5
68,12,464,14,1,3,2,64,50,0,300,3,5
69,11,374,11,2,3,1,91,41,420,540,2,5
70,1,415,3,1,3,2,34,80,0,300,4,5
71,1,423,3,1,3,2,90,98,60,180,3,5
72,10,86,10,1,3,2,88,78,180,300,2,5
73,5,511,7,1,3,1,65,15,180,300,2,5
74,10,348,10,2,3,2,46,72,420,540,4,5
75,5,397,5,2,3,1,24,40,420,540,3,5
76,12,440,14,1,3,2,73,68,60,180,2,5
77,4,305,4,2,3,2,22,18,420,540,3,5
78,10,62,11,1,3,2,84,89,180,300,4,5
79,13,78,13,1,3,1,96,77,180,300,2,5
80,3,254,3,2,3,1,20,89,300,600,1,5
81,14,242,16,1,3,1,62,72,60,180,4,5
82,12,109,13,1,3,1,69,34,0,300,2,5
83,6,551,8,1,3,2,7,16,0,300,4,5
84,7,600,8,1,3,2,36,64,0,300,3,5
85,6,385,6,2,3,2,38,88,420,540,4,5
86,10,189,11,1,3,1,27,12,60,180,2,5
87,12,336,12,2,3,1,41,93,420,540,1,5
88,10,98,11,1,3,1,75,70,180,300,4,5
89,5,75,6,1,3,1,22,59,0,300,2,5
90,5,365,5,2,3,2,57,65,420,540,1,5
91,13,226,13,2,3,1,50,85,300,600,1,5
92,9,299,9,2,3,1,11,36,420,540,1,5
93,4,85,4,1,3,2,11,16,180,300,1,5
94,12,162,12,1,3,2,53,91,180,300,3,5
95,1,511,3,1,3,1,56,42,0,300,2,5
96,13,454,15,1,3,2,12,84,0,300,2,5
97,14,350,14,2,3,2,97,66,420,540,1,5
98,3,425,5,1,3,1,14,43,0,300,4,5
99,9,277,9,2,3,2,16,44,420,540,3,5
100,10,527,11,1,3,2,77,17,60,180,1,5
101,8,337,8,2,3,1,54,67,420,540,3,5
102,6,578,7,1,3,1,72,86,0,300,1,5
103,9,427,10,1,3,2,34,45,0,300,2,5
104,6,166,7,1,3,2,47,43,60,180,1,5
105,8,30,9,1,3,1,20,39,180,300,1,5
106,13,227,13,2,3,1,27,35,420,540,1,5
107,11,367,11,2,3,2,55,98,420,540,3,5
108,5,223,5,2,3,2,91,48,300,420,2,5
109,10,389,10,2,3,2,78,2,420,540,1,5
110,5,62,5,1,3,2,35,62,180,300,1,5
111,3,171,3,1,3,1,50,71,180,300,3,5
112,8,457,10,1,3,2,69,4,0,300,2,5
113,8,456,10,1,3,1,75,45,0,300,3,5
114,2,411,3,1,3,2,84,43,60,180,3,5
115,9,512,11,1,3,1,17,32,60,180,3,5
116,11,258,12,1,3,1,82,81,0,300,4,5
117,5,291,5,2,3,2,88,31,300,420,1,5
118,5,502,6,1,3,2,27,70,0,300,2,5
119,14,36,14,1,3,2,75,44,60,180,4,5
120,5,330,6,1,3,2,84,69,60,180,3,5
121,11,347,12,1,3,1,58,56,180,300,2,5
122,2,90,2,1,3,2,28,18,180,300,2,5
123,1,457,3,1,3,2,56,92,180,300,2,5
124,1,416,1,2,3,2,31,74,420,540,4,5
125,7,409,8,1,3,1,75,93,60,180,1,5
126,1,47,1,1,3,2,29,47,60,180,1,5
127,3,103,4,1,3,2,45,31,60,180,4,5
128,4,194,4,2,3,2,77,36,300,420,4,5
129,8,42,8,1,3,2,6,98,60,180,3,5
130,6,394,6,2,3,1,27,40,420,540,1,5
131,7,297,7,2,3,2,10,26,300,420,2,5
132,4,168,5,1,3,2,51,80,0,300,3,5
133,6,174,6,1,3,2,66,68,180,300,3,5
134,9,410,9,2,3,1,15,66,420,540,1,5
135,3,207,3,2,3,1,56,57,420,540,2,5
136,3,136,5,1,3,1,56,39,60,180,3,5
137,6,435,8,1,3,2,17,42,180,300,3,5
138,13,328,14,1,3,2,40,90,180,300,1,5
139,8,520,9,1,3,2,1,99,60,180,3,5
140,12,212,12,2,3,1,40,44,420,540,3,5
141,6,319,7,1,3,1,7,74,0,300,2,5
142,13,308,14,1,3,1,97,76,60,180,4,5
143,13,25,13,1,3,2,12,9,60,180,1,5
144,7,374,7,2,3,2,64,40,420,540,1,5
145,3,274,3,2,3,2,40,15,300,600,3,5
146,3,273,3,2,3,1,26,83,300,420,4,5
147,10,168,10,1,3,1,36,68,180,300,3,5
148,8,280,8,2,3,1,96,56,420,540,2,5
149,10,226,10,2,3,2,79,17,300,420,2,5
150,12,473,13,1,3,1,9,10,180,300,2,5
151,3,420,3,2,3,1,40,77,420,540,2,5
152,10,69,11,1,3,1,26,0,60,180,4,5
153,8,217,8,2,3,1,43,67,420,540,3,5
154,11,239,11,2,3,1,4,70,300,600,2,5
155,3,501,4,1,3,2,0,79,0,300,4,5
156,13,118,13,1,3,2,46,28,180,300,1,5
157,1,582,2,1,3,1,79,34,0,300,4,5
158,2,37,2,1,3,2,18,98,60,180,2,5
159,12,431,13,1,3,1,44,28,60,180,4,5
160,8,512,9,1,3,2,95,94,60,180,4,5
161,12,410,12,2,3,1,54,61,420,540,4,5
162,6,494,8,1,3,1,11,9,180,300,2,5
163,14,188,14,2,3,2,64,52,300,600,2,5
164,5,332,6,1,3,2,15,7,0,300,1,5
165,5,543,7,1,3,1,35,87,180,300,2,5
