Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
1,1,0,1,1,3,1,91,7,60,180,2,5
2,1,0,1,1,3,1,56,9,60,180,1,5
3,1,0,1,1,3,1,51,22,60,180,1,5
4,1,0,1,1,3,1,83,42,60,180,3,5
5,1,0,1,1,3,1,27,16,60,180,4,5
6,1,0,1,1,3,2,83,12,60,180,3,5
7,1,0,1,1,3,2,1,67,60,180,3,5
8,1,0,1,1,3,2,35,75,60,180,1,5
9,1,0,1,1,3,2,65,37,60,180,3,5
10,1,0,1,1,3,2,56,24,60,180,4,5
11,5,368,5,2,3,2,93,82,420,540,1,5
12,13,419,15,1,3,1,69,53,60,180,2,5
13,4,535,5,1,3,1,66,18,180,300,4,5
14,14,40,15,1,3,1,39,14,180,300,1,5
15,6,321,6,2,3,2,11,13,420,540,2,5
16,3,494,5,1,3,2,10,19,180,300,4,5
17,3,8,3,1,3,1,82,52,60,180,2,5
18,5,580,7,1,3,2,98,70,0,300,3,5
19,11,192,12,1,3,1,39,77,0,300,1,5
20,5,401,5,2,3,1,28,81,420,540,2,5
21,7,531,9,1,3,1,74,30,0,300,2,5
22,11,4,11,1,3,1,80,57,60,180,3,5
23,3,164,3,1,3,1,40,25,180,300,3,5
24,11,512,13,1,3,1,65,59,0,300,4,5
25,13,498,15,1,3,1,73,3,180,300,3,5
26,11,558,12,1,3,2,84,67,0,300,1,5
27,12,594,13,1,3,1,15,64,0,300,2,5
28,2,537,4,1,3,1,31,54,0,300,1,5
29,11,267,11,2,3,2,13,33,300,420,3,5
30,10,222,10,2,3,1,22,53,420,540,3,5
31,2,529,3,1,3,2,69,0,60,180,3,5
32,8,182,9,1,3,1,97,46,60,180,3,5
33,12,562,13,1,3,2,85,87,180,300,4,5
34,13,280,14,1,3,2,35,10,0,300,2,5
35,7,425,9,1,3,1,34,53,60,180,2,5
36,7,346,8,1,3,1,29,24,0,300,3,5
37,11,35,12,1,3,2,24,73,0,300,4,5
38,10,234,10,2,3,2,38,76,420,540,1,5
39,2,154,2,1,3,1,4,89,180,300,4,5
40,4,134,4,1,3,2,97,98,180,300,2,5
41,12,156,12,1,3,1,49,78,180,300,1,5
42,7,309,7,2,3,2,1,93,420,540,1,5
43,2,249,2,2,3,2,95,0,420,540,3,5
44,4,91,4,1,3,1,52,5,180,300,1,5
45,7,102,7,1,3,1,33,57,180,300,1,5
46,4,260,4,2,3,2,9,81,300,420,2,5
47,8,396,9,1,3,1,39,55,180,300,2,5
48,6,243,6,2,3,2,88,64,300,420,3,5
49,9,102,9,1,3,1,73,31,180,300,4,5
50,11,136,11,1,3,1,67,98,180,300,3,5
51,2,172,3,1,3,2,57,26,0,300,4,5
52,13,223,13,2,3,1,28,34,420,540,3,5
53,9,316,9,2,3,2,72,2,420,540,3,5
54,3,159,3,1,3,1,1,30,180,300,4,5
55,7,536,9,1,3,1,64,14,180,300,4,5
56,8,491,9,1,3,1,45,12,180,300,2,5
57,10,112,10,1,3,2,41,64,180,300,4,5
58,7,213,8,1,3,1,14,90,60,180,1,5
59,14,533,16,1,3,2,38,63,180,300,4,5
60,6,138,7,1,3,1,29,16,0,300,3,5
61,9,83,10,1,3,2,83,44,60,180,1,5
62,10,326,10,2,3,2,58,28,420,540,3,5
63,10,166,10,1,3,1,61,81,180,300,2,5
64,4,497,6,1,3,1,77,34,60,180,1,5
65,8,150,9,1,3,1,75,10,60,180,1,5
66,6,513,7,1,3,2,24,31,180,300,1,5
67,6,447,7,1,3,2,3,43,0,300,3,5
68,12,430,13,1,3,1,99,48,60,180,3,5
69,9,175,9,1,3,1,48,98,180,300,4,5
70,3,442,5,1,3,1,44,69,0,300,4,5
71,7,505,9,1,3,1,94,17,180,300,2,5
72,5,287,6,1,3,1,74,71,0,300,3,5
73,7,496,9,1,3,2,22,46,180,300,2,5
74,2,492,3,1,3,2,38,80,0,300,1,5
75,1,30,2,1,3,1,18,76,60,180,2,5
76,12,92,12,1,3,1,54,18,180,300,4,5
77,6,423,8,1,3,1,52,84,180,300,2,5
78,2,331,2,2,3,1,51,10,420,540,2,5
79,12,74,13,1,3,1,48,60,0,300,3,5
80,12,523,14,1,3,2,32,9,180,300,3,5
81,5,150,6,1,3,1,42,55,60,180,2,5
82,7,188,8,1,3,1,100,42,60,180,4,5
83,2,406,3,1,3,2,58,52,180,300,3,5
84,8,574,9,1,3,2,47,57,0,300,1,5
85,5,350,5,2,3,1,30,80,420,540,1,5
86,10,492,11,1,3,2,88,32,180,300,2,5
87,13,447,15,1,3,1,71,53,60,180,2,5
88,9,377,9,2,3,2,3,82,420,540,2,5
89,14,500,15,1,3,2,43,8,0,300,1,5
90,11,72,12,1,3,1,88,77,180,300,2,5
91,10,219,11,1,3,1,72,77,180,300,3,5
92,13,322,14,1,3,1,66,73,180,300,4,5
93,14,449,15,1,3,1,7,0,0,300,1,5
94,1,98,2,1,3,1,63,56,180,300,2,5
95,12,418,13,1,3,1,85,90,180,300,3,5
96,12,345,12,2,3,1,0,7,420,540,1,5
97,1,133,1,1,3,2,66,83,180,300,2,5
98,1,175,1,1,3,2,65,99,180,300,2,5
99,1,378,2,1,3,2,0,44,60,180,4,5
100,11,291,11,2,3,1,99,100,420,540,1,5
101,6,525,8,1,3,2,61,87,0,300,3,5
102,1,357,3,1,3,2,58,92,0,300,4,5
103,5,584,6,1,3,2,19,10,60,180,2,5
104,7,514,8,1,3,2,32,90,180,300,3,5
105,6,357,6,2,3,1,78,100,420,540,4,5
106,12,474,13,1,3,1,87,88,180,300,2,5
107,5,101,5,1,3,2,3,3,180,300,2,5
108,14,65,15,1,3,1,72,44,0,300,2,5
109,5,40,5,1,3,1,2,14,60,180,3,5
110,12,412,12,2,3,2,26,63,420,540,2,5
111,6,197,6,2,3,1,50,0,300,420,2,5
112,13,227,13,2,3,2,73,71,420,540,3,5
113,4,385,4,2,3,2,40,97,420,540,2,5
114,4,587,6,1,3,1,72,21,180,300,2,5
115,10,589,11,1,3,1,69,65,60,180,4,5
116,11,186,12,1,3,2,44,96,60,180,1,5
117,7,357,7,2,3,1,32,25,420,540,4,5
118,4,482,6,1,3,1,18,74,180,300,3,5
119,4,520,6,1,3,2,35,10,0,300,4,5
120,14,492,15,1,3,2,19,41,0,300,4,5
121,6,226,6,2,3,2,95,54,300,420,2,5
122,9,145,11,1,3,2,52,78,0,300,3,5
123,4,323,5,1,3,2,45,92,180,300,3,5
124,7,501,8,1,3,2,28,71,0,300,3,5
125,1,419,1,2,3,2,43,56,420,540,2,5
126,1,217,2,1,3,1,50,34,60,180,1,5
127,7,453,9,1,3,1,25,13,0,300,2,5
128,8,386,9,1,3,1,25,69,0,300,1,5
129,10,70,10,1,3,2,66,52,180,300,2,5
130,11,156,12,1,3,1,32,100,0,300,2,5
131,9,435,10,1,3,1,64,75,60,180,2,5
132,2,323,3,1,3,1,76,100,60,180,3,5
133,11,441,12,1,3,2,100,58,60,180,2,5
134,3,50,4,1,3,1,93,7,0,300,2,5
135,8,56,9,1,3,1,85,94,60,180,3,5
136,2,309,2,2,3,1,99,84,420,540,4,5
137,12,161,13,1,3,1,63,10,60,180,1,5
138,10,469,12,1,3,1,29,46,0,300,3,5
139,3,466,5,1,3,1,97,94,0,300,2,5
140,6,497,8,1,3,1,17,78,60,180,1,5
141,5,570,7,1,3,1,43,2,60,180,1,5
142,2,207,2,2,3,2,9,90,420,540,2,5
143,12,302,12,2,3,2,28,57,420,540,4,5
144,4,279,5,1,3,2,85,52,60,180,1,5
145,8,197,9,1,3,1,76,32,0,300,4,5
146,14,96,14,1,3,1,46,33,180,300,4,5
147,8,192,8,2,3,2,9,24,300,600,4,5
148,10,369,10,2,3,1,77,12,420,540,4,5
149,11,43,12,1,3,2,51,30,0,300,4,5
150,2,499,3,1,3,1,47,29,0,300,4,5
151,9,362,10,1,3,2,74,77,180,300,4,5
152,3,313,4,1,3,2,81,37,60,180,1,5
153,12,487,14,1,3,1,97,9,180,300,4,5
154,11,142,11,1,3,1,94,29,180,300,2,5
155,13,144,14,1,3,2,13,31,180,300,3,5
156,10,280,12,1,3,1,76,94,60,180,2,5
157,3,315,3,2,3,1,65,61,420,540,1,5
158,7,436,9,1,3,1,23,90,0,300,4,5
159,10,242,11,1,3,2,78,74,60,180,1,5
160,7,258,7,2,3,2,68,58,420,540,2,5
161,9,342,9,2,3,2,56,63,420,540,3,5
162,4,12,5,1,3,1,53,89,180,300,2,5
163,4,424,5,1,3,1,38,82,60,180,3,5
164,6,478,7,1,3,2,24,28,60,180,3,5
165,11,47,12,1,3,2,37,33,60,180,4,5
