Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
1,1,0,1,1,3,1,92,30,60,180,1,5
2,1,0,1,1,3,1,61,23,60,180,3,5
3,1,0,1,1,3,1,25,96,60,180,2,5
4,1,0,1,1,3,1,59,46,60,180,3,5
5,1,0,1,1,3,1,92,38,60,180,4,5
6,1,0,1,1,3,2,37,34,60,180,3,5
7,1,0,1,1,3,2,20,4,60,180,4,5
8,1,0,1,1,3,2,18,3,60,180,4,5
9,1,0,1,1,3,2,92,38,60,180,4,5
10,1,0,1,1,3,2,58,82,60,180,2,5
11,12,360,13,1,3,1,74,88,60,180,3,5
12,6,428,7,1,3,2,30,73,60,180,4,5
13,14,134,15,1,3,1,88,9,60,180,2,5
14,7,168,8,1,3,1,36,39,0,300,3,5
15,9,91,9,1,3,1,70,24,180,300,2,5
16,3,573,5,1,3,2,15,11,180,300,4,5
17,1,247,2,1,3,1,88,72,0,300,3,5
18,4,313,4,2,3,2,83,2,420,540,1,5
19,8,173,8,1,3,2,75,20,180,300,2,5
20,11,140,12,1,3,1,89,11,0,300,3,5
21,4,105,5,1,3,1,12,19,180,300,2,5
22,1,108,1,1,3,2,52,24,180,300,1,5
23,5,415,6,1,3,2,28,39,60,180,3,5
24,3,593,4,1,3,2,92,86,180,300,2,5
25,3,95,5,1,3,2,63,66,180,300,3,5
26,8,546,10,1,3,1,51,23,0,300,2,5
27,6,487,7,1,3,1,37,18,0,300,4,5
28,9,275,9,2,3,2,17,34,300,420,3,5
29,11,2,11,1,3,2,69,17,60,180,1,5
30,2,372,2,2,3,1,100,4,420,540,2,5
31,3,174,3,1,3,1,96,71,180,300,2,5
32,9,251,9,2,3,1,24,74,300,420,4,5
33,3,127,4,1,3,2,84,92,180,300,1,5
34,13,300,13,2,3,2,59,58,300,420,4,5
35,14,129,14,1,3,2,2,75,180,300,3,5
36,1,541,2,1,3,2,91,95,60,180,2,5
37,6,56,7,1,3,1,79,17,0,300,1,5
38,8,246,8,2,3,1,91,98,420,540,4,5
39,12,402,12,2,3,2,76,88,420,540,2,5
40,9,510,11,1,3,2,42,35,0,300,4,5
41,8,261,9,1,3,2,57,66,0,300,1,5
42,11,312,12,1,3,2,35,20,180,300,2,5
43,5,87,6,1,3,2,96,18,0,300,3,5
44,13,76,14,1,3,2,22,74,60,180,1,5
45,2,354,2,2,3,2,14,47,420,540,3,5
46,1,301,1,2,3,1,70,36,420,540,1,5
47,5,35,5,1,3,2,4,31,60,180,1,5
48,14,64,14,1,3,2,29,9,180,300,4,5
49,7,43,7,1,3,2,65,88,60,180,2,5
50,13,590,14,1,3,2,57,96,180,300,2,5
51,7,335,7,2,3,2,24,1,420,540,1,5
52,6,131,6,1,3,1,44,28,180,300,3,5
53,13,23,13,1,3,1,83,69,60,180,2,5
54,8,216,8,2,3,2,5,87,420,540,1,5
55,7,57,7,1,3,1,54,80,60,180,4,5
56,6,504,7,1,3,1,22,38,0,300,3,5
57,11,248,11,2,3,1,37,86,300,600,4,5
58,4,573,5,1,3,1,83,67,0,300,1,5
59,13,383,13,2,3,2,93,79,420,540,3,5
60,10,131,10,1,3,2,45,98,180,300,2,5
61,13,22,14,1,3,1,23,88,0,300,4,5
62,8,149,8,1,3,1,2,33,180,300,4,5
63,13,587,14,1,3,2,37,52,180,300,4,5
64,4,208,5,1,3,1,35,47,0,300,3,5
65,12,372,13,1,3,1,34,56,60,180,4,5
66,12,502,13,1,3,2,100,86,180,300,2,5
67,7,396,8,1,3,2,6,16,60,180,3,5
68,6,179,7,1,3,1,28,36,0,300,1,5
69,9,143,10,1,3,1,33,59,0,300,2,5
70,4,291,4,2,3,1,79,63,300,600,4,5
71,5,539,6,1,3,1,83,9,180,300,4,5
72,6,292,6,2,3,2,56,35,300,420,3,5
73,11,524,12,1,3,1,21,88,180,300,4,5
74,1,237,2,1,3,2,41,67,0,300,4,5
75,6,147,7,1,3,2,64,63,180,300,3,5
76,4,488,6,1,3,2,77,10,60,180,4,5
77,11,68,11,1,3,1,64,26,180,300,1,5
78,3,437,4,1,3,2,73,52,180,300,1,5
79,10,111,10,1,3,2,81,64,180,300,3,5
80,12,580,13,1,3,2,44,59,0,300,3,5
81,10,345,10,2,3,2,0,61,420,540,2,5
82,11,27,11,1,3,1,21,44,60,180,3,5
83,5,233,5,2,3,2,46,92,300,420,2,5
84,1,201,1,2,3,2,26,92,420,540,4,5
85,7,426,9,1,3,1,76,88,0,300,4,5
86,8,252,8,2,3,2,100,23,300,600,4,5
87,1,182,2,1,3,2,54,73,0,300,4,5
88,12,175,12,1,3,1,83,46,180,300,1,5
89,1,522,2,1,3,2,1,4,0,300,3,5
90,13,246,14,1,3,1,97,81,60,180,4,5
91,1,496,2,1,3,1,7,71,180,300,3,5
92,8,450,10,1,3,2,8,38,0,300,4,5
93,5,513,7,1,3,2,35,100,180,300,4,5
94,8,84,8,1,3,1,74,31,180,300,2,5
95,2,416,3,1,3,2,7,96,60,180,2,5
96,5,462,7,1,3,1,12,58,60,180,4,5
97,9,131,10,1,3,1,71,2,60,180,3,5
98,11,549,13,1,3,1,78,52,0,300,4,5
99,10,483,11,1,3,1,15,78,180,300,3,5
100,9,529,11,1,3,1,100,35,60,180,4,5
101,4,177,4,1,3,2,40,69,180,300,2,5
102,8,34,8,1,3,2,16,28,60,180,1,5
103,1,6,2,1,3,2,97,21,60,180,1,5
104,2,405,3,1,3,2,39,62,180,300,1,5
105,6,359,6,2,3,2,97,9,420,540,2,5
106,6,521,8,1,3,1,2,1,60,180,2,5
107,14,105,14,1,3,2,34,69,180,300,2,5
108,13,225,13,2,3,2,9,94,300,600,2,5
109,8,571,9,1,3,1,40,40,0,300,3,5
110,8,596,9,1,3,2,75,79,180,300,2,5
111,7,549,8,1,3,1,60,45,0,300,1,5
112,1,78,1,1,3,2,35,28,180,300,3,5
113,1,571,2,1,3,2,98,77,0,300,4,5
114,8,453,10,1,3,2,83,4,0,300,2,5
115,8,200,8,2,3,1,96,95,300,420,2,5
116,7,197,8,1,3,1,70,48,0,300,1,5
117,14,414,15,1,3,1,22,33,60,180,1,5
118,3,342,3,2,3,1,62,84,420,540,2,5
119,13,405,14,1,3,1,87,62,0,300,3,5
120,4,508,5,1,3,2,79,63,60,180,3,5
121,11,245,12,1,3,2,27,81,0,300,1,5
122,13,381,13,2,3,2,86,43,420,540,4,5
123,6,433,8,1,3,1,47,58,0,300,3,5
124,8,4,8,1,3,2,87,26,60,180,1,5
125,3,165,4,1,3,2,2,8,0,300,4,5
126,9,222,9,2,3,2,94,57,420,540,3,5
127,13,30,13,1,3,1,97,2,60,180,4,5
128,4,227,4,2,3,2,100,29,300,420,1,5
129,9,464,11,1,3,1,68,3,180,300,4,5
130,1,336,1,2,3,1,59,60,420,540,1,5
131,4,156,4,1,3,1,23,7,180,300,1,5
132,5,302,5,2,3,1,64,11,420,540,4,5
133,3,174,3,1,3,2,85,21,180,300,3,5
134,2,309,2,2,3,1,49,3,420,540,1,5
135,2,11,2,1,3,1,50,78,60,180,2,5
136,14,279,15,1,3,2,89,80,180,300,1,5
137,1,575,3,1,3,2,94,50,0,300,1,5
138,4,385,5,1,3,2,100,17,0,300,4,5
139,2,443,3,1,3,1,59,45,180,300,3,5
140,7,353,7,2,3,2,88,93,420,540,4,5
141,1,439,3,1,3,1,43,55,60,180,4,5
142,5,103,6,1,3,1,93,45,0,300,3,5
143,3,412,4,1,3,2,70,96,180,300,3,5
144,10,41,11,1,3,1,96,83,0,300,1,5
145,2,236,2,2,3,2,1,11,300,420,1,5
146,8,411,9,1,3,2,62,9,60,180,4,5
147,7,526,9,1,3,2,98,32,0,300,4,5
148,9,262,9,2,3,1,63,34,300,600,4,5
149,1,254,1,2,3,1,97,5,300,600,3,5
150,2,153,4,1,3,2,85,33,60,180,2,5
151,8,149,9,1,3,1,59,40,60,180,3,5
152,7,436,9,1,3,1,0,75,0,300,3,5
153,9,53,10,1,3,2,10,25,60,180,2,5
154,14,568,15,1,3,2,9,43,60,180,4,5
155,10,71,10,1,3,2,81,52,180,300,3,5
156,9,339,9,2,3,2,66,8,420,540,4,5
157,4,456,5,1,3,1,87,52,180,300,4,5
158,13,572,14,1,3,1,56,75,60,180,1,5
159,2,229,4,1,3,1,13,85,180,300,4,5
160,11,411,11,2,3,2,87,29,420,540,1,5
161,8,465,10,1,3,2,7,63,60,180,4,5
162,8,54,9,1,3,1,25,74,60,180,3,5
163,1,434,2,1,3,1,67,66,0,300,3,5
164,1,43,1,1,3,2,26,35,60,180,3,5
165,10,333,12,1,3,1,99,35,180,300,3,5
