Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time 
,,,,,0,1,50,100,,,,0
,,,,,1,1,27,36,,,,15
,,,,,1,1,60,24,,,,15
,,,,,0,2,50,100,,,,0
,,,,,1,2,53,67,,,,15
,,,,,1,2,22,33,,,,15
1,1,0,1,1,3,1,52,47,60,180,3,5
2,1,0,1,1,3,1,97,43,60,180,2,5
3,1,0,1,1,3,1,36,70,60,180,3,5
4,1,0,1,1,3,1,58,93,60,180,2,5
5,1,0,1,1,3,1,74,53,60,180,3,5
6,1,0,1,1,3,2,5,76,60,180,2,5
7,1,0,1,1,3,2,42,22,60,180,4,5
8,1,0,1,1,3,2,92,45,60,180,1,5
9,1,0,1,1,3,2,16,81,60,180,1,5
10,1,0,1,1,3,2,8,23,60,180,1,5
11,4,451,6,1,3,1,34,91,0,300,4,5
12,8,520,9,1,3,2,28,89,180,300,3,5
13,3,79,3,1,3,1,31,45,180,300,3,5
14,10,127,10,1,3,2,78,22,180,300,1,5
15,13,216,13,2,3,1,72,26,420,540,3,5
16,2,142,3,1,3,2,4,26,0,300,3,5
17,7,356,8,1,3,1,71,85,180,300,3,5
18,3,599,5,1,3,1,94,88,60,180,3,5
19,1,82,1,1,3,2,22,30,180,300,4,5
20,9,30,10,1,3,2,86,75,180,300,2,5
21,10,270,10,2,3,2,95,38,420,540,3,5
22,9,436,10,1,3,1,46,59,0,300,2,5
23,6,574,8,1,3,1,23,18,0,300,4,5
24,6,16,6,1,3,2,70,99,60,180,3,5
25,11,272,11,2,3,2,75,62,420,540,1,5
26,8,486,9,1,3,1,55,98,0,300,1,5
27,2,391,3,1,3,2,88,64,0,300,2,5
28,14,381,14,2,3,2,51,36,420,540,3,5
29,3,589,4,1,3,1,70,31,60,180,2,5
30,2,52,2,1,3,1,64,56,60,180,1,5
31,11,454,13,1,3,2,70,9,60,180,3,5
32,5,375,5,2,3,1,39,32,420,540,1,5
33,10,154,11,1,3,1,29,27,60,180,4,5
34,14,15,14,1,3,2,42,61,60,180,3,5
35,14,291,14,2,3,1,23,59,420,540,4,5
36,14,314,14,2,3,2,73,15,420,540,1,5
37,3,207,3,2,3,2,48,60,300,420,4,5
38,6,27,7,1,3,2,42,31,0,300,4,5
39,12,156,12,1,3,2,39,20,180,300,3,5
40,14,321,14,2,3,2,41,69,420,540,1,5
41,13,184,13,2,3,1,38,39,420,540,2,5
42,11,438,12,1,3,1,90,50,60,180,4,5
43,5,560,7,1,3,1,73,67,0,300,4,5
44,13,34,14,1,3,2,56,14,60,180,3,5
45,11,378,12,1,3,2,91,76,180,300,3,5
46,2,340,2,2,3,1,44,62,420,540,3,5
47,6,454,8,1,3,1,8,13,180,300,2,5
48,1,457,2,1,3,2,23,77,180,300,4,5
49,3,306,4,1,3,1,48,83,60,180,4,5
50,6,36,6,1,3,2,82,37,60,180,2,5
51,4,502,6,1,3,2,69,87,0,300,4,5
52,2,440,3,1,3,1,87,75,180,300,2,5
53,7,132,8,1,3,1,57,89,180,300,1,5
54,2,163,2,1,3,1,75,59,180,300,3,5
55,8,222,8,2,3,2,59,68,300,420,3,5
56,2,451,4,1,3,1,68,50,0,300,3,5
57,2,241,2,2,3,1,17,83,420,540,4,5
58,10,505,12,1,3,2,5,37,180,300,1,5
59,9,140,9,1,3,2,82,89,180,300,3,5
60,8,204,8,2,3,2,48,41,420,540,2,5
61,8,368,8,2,3,2,19,65,420,540,4,5
62,1,521,3,1,3,2,45,48,60,180,1,5
63,13,142,14,1,3,1,51,70,180,300,2,5
64,5,547,7,1,3,1,83,61,0,300,2,5
65,3,600,5,1,3,2,29,82,0,300,2,5
66,4,517,5,1,3,2,48,9,0,300,4,5
67,7,457,8,1,3,2,68,87,180,300,3,5
68,5,209,6,1,3,1,9,53,180,300,2,5
69,14,474,15,1,3,1,84,13,0,300,4,5
70,7,29,7,1,3,1,76,13,60,180,3,5
71,5,482,6,1,3,1,30,40,60,180,4,5
72,9,281,10,1,3,1,18,27,60,180,4,5
73,1,596,2,1,3,2,50,61,180,300,2,5
74,6,582,7,1,3,2,88,52,180,300,2,5
75,1,29,1,1,3,1,76,10,60,180,4,5
76,13,141,13,1,3,2,94,94,180,300,2,5
77,13,367,13,2,3,2,52,56,420,540,1,5
78,11,169,11,1,3,2,5,14,180,300,2,5
79,13,211,14,1,3,2,6,11,0,300,1,5
80,5,323,6,1,3,2,77,48,60,180,4,5
81,4,460,5,1,3,1,86,14,180,300,3,5
82,14,532,16,1,3,2,50,63,180,300,3,5
83,2,352,2,2,3,2,19,57,420,540,3,5
84,6,365,7,1,3,1,45,35,180,300,2,5
85,9,533,11,1,3,2,100,5,0,300,3,5
86,6,438,8,1,3,1,100,59,0,300,3,5
87,6,279,6,2,3,2,71,43,420,540,1,5
88,4,230,4,2,3,2,5,87,420,540,4,5
89,9,148,10,1,3,1,55,28,180,300,2,5
90,1,50,2,1,3,1,99,17,60,180,4,5
91,14,581,16,1,3,1,34,27,60,180,3,5
92,2,312,2,2,3,1,48,32,420,540,4,5
93,11,500,12,1,3,2,31,1,180,300,1,5
94,12,347,12,2,3,2,27,61,420,540,4,5
95,10,438,11,1,3,1,47,56,180,300,2,5
96,8,66,8,1,3,1,8,60,180,300,2,5
97,5,540,7,1,3,2,44,87,0,300,4,5
98,1,126,1,1,3,2,92,49,180,300,4,5
99,13,175,13,1,3,1,6,24,180,300,4,5
100,14,98,15,1,3,1,71,45,0,300,4,5
101,7,565,9,1,3,2,46,90,60,180,3,5
102,12,492,13,1,3,2,5,86,180,300,1,5
103,13,432,14,1,3,1,46,59,0,300,1,5
104,5,414,5,2,3,2,9,26,420,540,3,5
105,5,282,5,2,3,1,61,49,300,600,2,5
106,4,167,5,1,3,2,48,90,60,180,2,5
107,1,175,1,1,3,1,37,34,180,300,4,5
108,12,325,12,2,3,1,79,46,420,540,3,5
109,5,200,6,1,3,2,48,56,0,300,2,5
110,7,575,8,1,3,1,77,91,0,300,2,5
111,11,58,11,1,3,1,7,58,60,180,1,5
112,2,30,2,1,3,2,47,90,60,180,4,5
113,1,295,1,2,3,1,21,61,300,420,1,5
114,5,480,7,1,3,1,46,14,60,180,2,5
115,11,389,11,2,3,2,96,57,420,540,4,5
116,6,342,6,2,3,1,8,46,420,540,1,5
117,14,185,14,2,3,1,20,87,300,420,3,5
118,3,435,4,1,3,2,89,84,180,300,3,5
119,5,485,7,1,3,1,17,82,60,180,4,5
120,4,484,5,1,3,1,42,78,0,300,1,5
121,13,549,14,1,3,2,32,26,0,300,4,5
122,3,119,3,1,3,1,34,100,180,300,1,5
123,3,189,4,1,3,1,75,0,0,300,1,5
124,12,415,14,1,3,2,81,61,60,180,1,5
125,14,577,15,1,3,2,15,5,180,300,4,5
126,4,27,5,1,3,1,12,42,180,300,2,5
127,9,58,9,1,3,2,10,16,60,180,1,5
128,5,134,5,1,3,1,12,7,180,300,1,5
129,7,359,8,1,3,1,27,50,60,180,2,5
130,10,394,11,1,3,1,36,89,180,300,3,5
131,1,96,1,1,3,2,61,78,180,300,3,5
132,8,428,10,1,3,1,95,68,0,300,4,5
133,2,142,3,1,3,2,15,95,0,300,1,5
134,4,497,5,1,3,1,9,98,60,180,3,5
135,14,327,15,1,3,1,22,44,60,180,1,5
136,13,190,13,2,3,2,17,1,420,540,3,5
137,7,472,9,1,3,2,29,22,60,180,3,5
138,1,534,3,1,3,1,37,80,180,300,3,5
139,10,505,12,1,3,2,10,99,180,300,3,5
140,3,518,5,1,3,2,78,7,60,180,1,5
141,6,86,7,1,3,2,86,66,60,180,4,5
142,6,344,7,1,3,1,23,92,60,180,3,5
143,11,508,13,1,3,1,3,38,0,300,1,5
144,7,454,9,1,3,1,38,83,60,180,4,5
145,8,433,9,1,3,1,78,56,180,300,3,5
146,2,492,4,1,3,2,91,57,180,300,1,5
147,7,262,8,1,3,1,64,73,0,300,4,5
148,7,121,7,1,3,2,71,5,180,300,4,5
149,5,106,5,1,3,1,57,37,180,300,2,5
150,3,176,3,1,3,2,85,88,180,300,2,5
151,13,437,14,1,3,2,93,17,60,180,4,5
152,10,359,10,2,3,1,47,53,420,540,4,5
153,8,208,9,1,3,1,88,91,180,300,3,5
154,1,71,1,1,3,2,50,58,180,300,2,5
155,4,387,4,2,3,2,48,39,420,540,2,5
156,1,140,1,1,3,2,40,51,180,300,2,5
157,11,187,11,2,3,1,40,16,420,540,4,5
158,1,392,2,1,3,2,6,44,0,300,1,5
159,12,88,13,1,3,1,30,39,180,300,2,5
160,10,492,11,1,3,2,9,1,0,300,4,5
161,11,340,11,2,3,1,68,14,420,540,3,5
162,4,546,5,1,3,2,95,9,60,180,1,5
163,2,340,3,1,3,2,61,93,0,300,2,5
164,14,493,16,1,3,2,93,88,60,180,1,5
165,12,593,13,1,3,1,63,76,180,300,2,5
