Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time
,,,,,0,1,50,38,,,,0
,,,,,1,1,50,38,,,,15
,,,,,1,1,17,73,,,,15
,,,,,1,1,21,20,,,,15
,,,,,1,1,23,61,,,,15
,,,,,1,1,30,42,,,,15
,,,,,0,2,53,59,,,,0
,,,,,1,2,53,59,,,,15
,,,,,1,2,38,69,,,,15
,,,,,1,2,22,34,,,,15
,,,,,1,2,72,80,,,,15
,,,,,1,2,59,21,,,,15
,,,,,1,2,86,44,,,,15
,,,,,1,2,30,77,,,,15
,,,,,0,3,45,74,,,,0
,,,,,1,3,45,74,,,,15
,,,,,1,3,24,88,,,,15
,,,,,1,3,47,84,,,,15
,,,,,1,3,83,83,,,,15
,,,,,1,3,54,53,,,,15
,,,,,1,3,77,58,,,,15
,,,,,1,3,72,83,,,,15
,,,,,1,3,33,55,,,,15
,,,,,1,3,58,40,,,,15
,,,,,0,4,25,38,,,,0
,,,,,1,4,25,38,,,,15
,,,,,1,4,17,53,,,,15
,,,,,1,4,14,76,,,,15
,,,,,1,4,48,54,,,,15
,,,,,1,4,49,79,,,,15
,,,,,1,4,78,66,,,,15
,,,,,1,4,28,64,,,,15
,,,,,0,5,42,51,,,,0
,,,,,1,5,42,51,,,,15
,,,,,1,5,28,36,,,,15
,,,,,1,5,81,54,,,,15
,,,,,1,5,31,49,,,,15
,,,,,1,5,10,67,,,,15
,,,,,1,5,57,24,,,,15
,,,,,1,5,62,68,,,,15
1,1,0,1,2,3,4,29,37,300,420,1,5
2,1,0,1,2,3,4,20,80,300,420,1,5
3,1,0,1,2,3,4,18,40,300,420,1,5
4,1,0,1,2,3,4,18,61,300,420,1,5
5,1,0,1,2,3,4,15,36,300,420,1,5
6,1,0,1,2,3,4,26,52,300,420,1,5
7,1,0,1,2,3,4,82,67,300,420,1,5
8,1,0,1,2,3,4,88,64,300,420,1,5
9,1,0,1,2,3,4,32,54,300,420,1,5
10,1,0,1,2,3,4,40,49,300,420,1,5
11,1,0,1,2,3,4,31,80,300,420,1,5
12,1,254,1,2,3,4,20,46,300,420,1,5
13,1,176,1,2,3,4,83,68,300,420,1,5
14,1,179,1,2,3,4,15,35,300,420,1,5
15,1,194,1,2,3,4,25,52,300,420,1,5
16,1,167,1,2,3,4,15,65,300,420,1,5
17,1,293,1,2,3,4,53,53,300,420,1,5
18,1,203,1,2,3,4,16,70,300,420,1,5
19,1,212,1,2,3,4,72,67,300,420,1,5
20,1,245,1,2,3,4,38,93,300,420,1,5
21,1,651,1,2,3,4,30,72,660,780,5,5
22,1,651,1,2,3,4,27,73,660,780,5,5
23,1,651,1,2,3,4,59,62,660,780,5,5
24,1,449,1,2,3,1,37,50,540,660,3,5
25,1,449,1,2,3,1,51,64,540,660,3,5
26,1,449,1,2,3,1,45,43,540,660,3,5
27,1,449,1,2,3,1,43,27,540,660,2,5
28,1,449,1,2,3,1,11,35,540,660,3,5
29,1,449,1,2,3,1,24,84,540,660,2,5
30,1,449,1,2,3,1,55,48,540,660,3,5
31,1,179,1,1,3,5,62,38,180,300,1,5
32,1,179,1,1,3,2,95,34,180,300,1,5
33,1,179,1,1,3,3,34,45,180,300,1,5
34,1,179,1,1,3,5,24,33,180,300,1,5
35,1,179,1,1,3,3,30,45,180,300,1,5
36,1,179,1,1,3,5,18,22,180,300,1,5
37,1,179,1,1,3,5,32,23,180,300,5,5
38,1,179,1,1,3,5,62,26,180,300,2,5
39,1,179,1,1,3,1,49,69,180,300,1,5
