Order,Day-Order,Time-Order,Day-Ops,Service,Type,Origin,X,Y,Early,Latest,Demand,Service Time
,,,,,0,1,50,38,,,,0
,,,,,1,1,50,38,,,,15
,,,,,1,1,17,73,,,,15
,,,,,1,1,21,20,,,,15
,,,,,1,1,23,61,,,,15
,,,,,1,1,30,42,,,,15
,,,,,0,2,53,59,,,,0
,,,,,1,2,53,59,,,,15
,,,,,1,2,38,69,,,,15
,,,,,1,2,22,34,,,,15
,,,,,1,2,72,80,,,,15
,,,,,1,2,59,21,,,,15
,,,,,1,2,86,44,,,,15
,,,,,1,2,30,77,,,,15
,,,,,0,3,45,74,,,,0
,,,,,1,3,45,74,,,,15
,,,,,1,3,24,88,,,,15
,,,,,1,3,47,84,,,,15
,,,,,1,3,83,83,,,,15
,,,,,1,3,54,53,,,,15
,,,,,1,3,77,58,,,,15
,,,,,1,3,72,83,,,,15
,,,,,1,3,33,55,,,,15
,,,,,1,3,58,40,,,,15
,,,,,0,4,25,38,,,,0
,,,,,1,4,25,38,,,,15
,,,,,1,4,17,53,,,,15
,,,,,1,4,14,76,,,,15
,,,,,1,4,48,54,,,,15
,,,,,1,4,49,79,,,,15
,,,,,1,4,78,66,,,,15
,,,,,1,4,28,64,,,,15
,,,,,0,5,42,51,,,,0
,,,,,1,5,42,51,,,,15
,,,,,1,5,28,36,,,,15
,,,,,1,5,81,54,,,,15
,,,,,1,5,31,49,,,,15
,,,,,1,5,10,67,,,,15
,,,,,1,5,57,24,,,,15
,,,,,1,5,62,68,,,,15
1,1,495,1,2,3,2,10,76,540,660,1,5
2,1,171,1,2,3,2,90,24,660,780,1,5
3,1,171,1,1,3,2,32,26,180,300,1,5
4,1,171,1,1,3,5,77,63,180,300,1,5
5,1,495,1,2,3,3,70,79,540,660,1,5
6,1,171,1,1,3,5,27,77,180,300,1,5
7,1,171,1,1,3,2,29,65,180,300,1,5
8,1,171,1,1,3,2,24,86,180,300,1,5
9,1,171,1,1,3,5,56,42,180,300,3,5
10,1,171,1,1,3,5,2,80,180,300,2,5
11,1,495,1,2,3,1,44,37,540,660,2,5
12,1,171,1,1,3,3,16,60,180,300,1,5
13,1,171,1,2,3,2,67,50,660,780,1,5
14,1,171,1,1,3,3,45,60,180,300,1,5
15,1,87,1,1,3,4,12,43,180,300,6,5
16,1,87,1,1,3,4,33,74,180,300,1,5
17,1,88,1,1,3,4,72,67,180,300,5,5
18,1,517,1,2,3,2,36,65,540,660,5,5
19,1,137,1,2,3,1,21,53,420,540,1,5
20,1,421,1,2,3,2,52,44,540,660,1,5
21,1,0,1,1,3,5,33,27,60,180,2,5
22,1,488,1,2,3,5,1,78,540,660,1,5
23,1,651,1,2,3,5,79,32,660,780,5,5
24,1,0,1,1,3,2,85,15,60,180,5,5
25,1,0,1,1,3,2,71,79,60,180,5,5
26,1,0,1,1,3,2,90,51,60,180,5,5
27,1,0,1,1,3,2,60,48,60,180,5,5
28,1,451,1,1,3,2,42,23,420,540,1,5
29,1,451,1,1,3,2,76,43,420,540,1,5
30,1,76,1,1,3,5,57,24,180,300,3,5
31,1,501,1,2,3,4,86,69,540,660,3,5
32,1,551,1,2,3,5,44,35,660,780,1,5
33,1,183,1,1,3,5,92,78,300,420,1,5
34,1,340,1,2,3,4,52,60,420,540,2,5
35,1,181,1,1,3,5,51,12,420,540,1,5
36,1,625,1,2,3,5,69,73,660,780,1,5
37,1,181,1,1,3,5,75,68,420,540,1,5
38,1,181,1,1,3,5,40,49,420,540,1,5
39,1,181,1,1,3,5,85,27,420,540,1,5
